ID,green,red,cyan,pink,purple,yellow,orange,gray,blue
75524,1,0.49664,0.08054,0,0.05369,0.02685,0.15436,0.03356,0.13423
27735,1,0.57534,0.15068,0,0.06849,0.0137,0.20548,0.13699,0.13699
60357,1,0.2234,0.08511,0.01064,0.14894,0.03191,0.08511,0.06383,0.90426
47143,1,0.2809,0.01124,0,0.06742,0.02247,0.06742,0,0.64045
41293,1,0.6087,0.43478,0.01449,0.15942,0.07246,0.31884,0.11594,0.69565
47198,1,0.43363,0.0708,0,0.17699,0.06195,0.15044,0.00885,0.38938
41761,1,0.34513,0.07965,0,0.10619,0.02655,0.23009,0.02655,0.26549
50371,1,0.5814,0.05814,0,0.09302,0.03488,0.15116,0,0.5814
65865,1,0.50649,0.06494,0.01299,0.09091,0.02597,0.25974,0.05195,0.62338
39699,1,0.83529,0.23529,0,0.36471,0.08235,0.38824,0.05882,0.41176
75331,1,0.43137,0.09804,0,0.12745,0.03922,0.15686,0.07843,0.10784
48482,1,0.5,0.05556,0,0.16667,0.12222,0.24444,0.03333,0.55556
30297,1,0.38333,0.03333,0.03333,0.13333,0.03333,0.18333,0.01667,0.58333
3912,1,0.30841,0,0,0.03738,0.01869,0.06542,0,0.75701
62554,1,0.5303,0.0303,0,0.13636,0.06061,0.16667,0.0303,0.86364
73810,1,0.55556,0.11111,0.01235,0.11111,0.07407,0.09877,0.06173,0.38272
76377,0.94253,0.41379,0.03448,0.01149,0.10345,0.04598,0.18391,0.01149,1
29608,1,0.77778,0.06173,0,0.09877,0.12346,0.23457,0,0.45679
7285,1,0.84314,0.19608,0,0.21569,0.05882,0.13725,0.11765,0.43137
4042,1,0.32308,0.03077,0,0.09231,0.03077,0.16923,0.03077,0.4
56663,1,0.56338,0.04225,0,0.12676,0.07042,0.28169,0.02817,0.28169
65381,1,0.375,0.08333,0.02083,0.02083,0.0625,0.04167,0.10417,0.79167
56092,0.8125,1,0.125,0,0.28125,0.14062,0.42188,0.09375,0.20312
39022,1,0.29762,0.14286,0.0119,0.04762,0.03571,0.08333,0.09524,0.80952
74813,1,0.30667,0.08,0.01333,0.05333,0.04,0.12,0.01333,0.38667
44937,1,0.36,0.09333,0,0.09333,0.14667,0.10667,0.01333,0.2
26443,1,0.28358,0,0,0.02985,0.02985,0.01493,0,0.46269
14988,0.65957,0.40426,0.02128,0,0.06383,0,0.06383,0.02128,1
13445,1,0.80769,0.13462,0.01923,0.17308,0.13462,0.28846,0.07692,0.34615
34364,0.9125,0.175,0,0,0.0125,0.0125,0.0625,0,1
66639,1,0.52542,0.01695,0.01695,0.16949,0.01695,0.28814,0.0339,0.86441
37505,0.85,0.475,0.0625,0.0125,0.0875,0.0125,0.2125,0.0125,1
22432,1,0.82979,0.12766,0,0.10638,0.06383,0.31915,0.04255,0.70213
46133,1,0.45833,0.06944,0,0.09722,0.02778,0.31944,0.04167,0.18056
64624,0.75806,0.45161,0.03226,0,0.04839,0,0.14516,0,1
13340,1,0.31313,0.0202,0,0.0101,0,0.14141,0,0.9697
73998,0.64516,1,0.87097,0,0.58065,0.54839,0.90323,0.64516,0.16129
67924,0.82192,0.19178,0.0274,0.0137,0.0274,0.0137,0.0411,0.0137,1
22840,1,0.96226,0.09434,0,0.22642,0.03774,0.54717,0.01887,0.11321
71386,1,0.52459,0.03279,0,0.11475,0,0.37705,0.03279,0.65574
54044,1,0.15294,0,0,0.03529,0.01176,0.03529,0,0.75294
3483,1,0.37705,0.09836,0.01639,0.06557,0.08197,0.16393,0.06557,0.4918
34296,1,0.93151,0.13699,0,0.30137,0.16438,0.26027,0.0274,0.13699
32215,0.40909,0.09091,0,0,0.0303,0,0.0303,0,1
47695,1,0.28986,0.05797,0.02899,0.08696,0,0.07246,0.08696,0.94203
76421,0.625,0.1375,0,0,0.0125,0.0125,0.05,0,1
56040,1,0.22881,0.0678,0,0.02542,0.04237,0.07627,0.08475,0.54237
49811,1,0.475,0.025,0,0.25,0,0.4,0.1,0.65
60893,1,0.48571,0.01429,0,0.14286,0.02857,0.22857,0.01429,0.91429
32028,1,0.66154,0.09231,0,0.2,0.10769,0.38462,0.04615,0.47692
1347,1,0.63158,0,0,0.21053,0.01754,0.19298,0,0.08772
5661,0.51685,0.13483,0.02247,0,0.02247,0.02247,0.08989,0,1
21484,1,0.47458,0.01695,0,0.10169,0,0.11864,0.05085,0.52542
13711,0.95122,1,0.2439,0,0.70732,0.31707,0.4878,0.12195,0.21951
33431,1,0.32941,0.02353,0,0.07059,0.02353,0.17647,0.01176,0.35294
65531,1,0.64706,0.03922,0.07843,0.11765,0.01961,0.19608,0.03922,0.4902
38570,1,0.4125,0.0125,0,0.1375,0.0625,0.2125,0.0375,0.35
66565,1,0.81818,0.72727,0.02273,0.47727,0.22727,0.52273,0.34091,0.04545
76349,1,0.55172,0.10345,0,0.17241,0.03448,0.15517,0,0.41379
72490,0.7766,0.26596,0,0,0.07447,0,0.11702,0,1
20844,1,0.22951,0.01639,0,0.01639,0,0.04918,0.01639,0.7377
65382,0.94872,0.38462,0.10256,0.01282,0.07692,0.07692,0.14103,0.02564,1
72932,1,0.48864,0,0,0.05682,0.01136,0.18182,0.03409,0.30682
41972,0.96296,0.22222,0,0.01852,0.01852,0.03704,0.03704,0,1
62829,1,0.55882,0.04412,0,0.10294,0.01471,0.30882,0.11765,0.57353
62698,0.88889,0.85185,1,0,0.88889,0.51852,0.88889,0.33333,0.2963
61881,1,0.31944,0.08333,0,0.05556,0.02778,0.08333,0.01389,0.45833
72339,0.67089,0.07595,0.01266,0,0.03797,0,0.13924,0,1
14036,1,0.48387,0.06452,0,0.1129,0.03226,0.45161,0.03226,0.5
72416,1,0.48649,0.18919,0.02703,0.16216,0,0.21622,0,0.89189
50426,1,0.18478,0.01087,0.01087,0.02174,0,0.1087,0.01087,0.15217
63987,1,0.31884,0,0,0.05797,0.01449,0.10145,0.01449,0.86957
42163,0.66234,0.05195,0,0,0,0.01299,0.02597,0,1
22414,1,0.46774,0.03226,0,0.12903,0.01613,0.29032,0.08065,0.66129
68418,0.56452,0.10484,0.01613,0,0.02419,0,0.07258,0.01613,1
66222,1,0.50909,0.03636,0.01818,0.10909,0.05455,0.25455,0.03636,0.94545
25629,0.5,0.18889,0,0.01111,0.03333,0.02222,0.1,0.03333,1
21342,1,0.42593,0.01852,0,0.11111,0,0.25926,0.01852,0.94444
67800,1,0.57407,0.01852,0.01852,0.12963,0,0.16667,0.01852,0.57407
35699,0.97368,0.39474,0,0.02632,0.07895,0,0.07895,0,1
7629,1,0.49315,0.0411,0,0.09589,0.08219,0.30137,0.0274,0.52055
31721,1,0.29688,0,0,0.09375,0.01562,0.20312,0.10938,0.71875
37410,0.96774,1,0.35484,0,0.16129,0.09677,0.32258,0.19355,0.64516
18994,1,0.40741,0,0,0.12346,0.02469,0.23457,0.03704,0.62963
1745,1,0.60784,0.07843,0,0.15686,0.07843,0.27451,0.19608,0.66667
42660,1,0.66,0.12,0,0.14,0.06,0.4,0.04,0.46
15859,0.95161,0.09677,0.01613,0,0,0,0.04839,0,1
19115,1,0.31148,0.03279,0,0.11475,0.04918,0.19672,0.03279,0.32787
38903,1,0.72727,0.15152,0,0.18182,0,0.09091,0,0.39394
36114,0.72152,0.31646,0.03797,0,0.02532,0,0.07595,0,1
482,1,0.48649,0.13514,0,0.13514,0.05405,0.37838,0.08108,0.91892
6630,1,0.53333,0.16667,0,0.35,0.16667,0.4,0.26667,0.6
24585,0.46067,0.19101,0.01124,0,0.01124,0,0.08989,0,1
104,0.73684,0.10526,0.01754,0,0.03509,0,0,0.03509,1
46144,0.5974,0.16883,0,0.01299,0.03896,0,0.05195,0,1
42892,1,0.40625,0.04688,0,0.07812,0.03125,0.17188,0,0.40625
4760,0.7439,0.13415,0,0.0122,0.02439,0,0.0122,0,1
74480,1,0.54237,0.08475,0.0339,0.08475,0.0339,0.13559,0,0.42373
23662,0.62069,0.13793,0,0.01724,0.03448,0,0.2069,0.01724,1
58534,1,0.3125,0,0,0.08333,0.08333,0.1875,0.02083,0.95833
34538,0.96053,0.28947,0,0,0.11842,0,0.10526,0.01316,1
58284,0.84507,0.08451,0,0,0.02817,0,0.05634,0,1
40216,0.56436,0.16832,0,0,0.0198,0,0.0495,0.0099,1
48072,1,0.67568,0.18919,0.05405,0.18919,0.02703,0.59459,0.21622,0.43243
7982,1,0.72,0.24,0,0.2,0.12,0.32,0.08,0.4
11069,1,0.69697,0.18182,0,0.12121,0,0.27273,0.06061,0.30303
15028,1,0.2931,0.01724,0,0.01724,0.01724,0.08621,0,0.77586
49007,1,0.31818,0,0,0.01515,0.01515,0.06061,0.0303,0.54545
2030,0.81538,0.2,0,0,0.03077,0,0.01538,0,1
1624,0.93182,0.28409,0.01136,0,0.02273,0,0.05682,0,1
23873,1,0.52778,0.02778,0,0.16667,0.02778,0.11111,0.02778,0.66667
4599,1,0.28333,0.01667,0,0.15,0.03333,0.2,0.01667,0.56667
41577,0.88,0.3,0.06,0.02,0,0.02,0.1,0,1
54378,0.56757,0.24324,0,0,0.06757,0.02703,0.17568,0,1
6977,0.97531,0.28395,0.06173,0,0.12346,0.09877,0.14815,0,1
58362,0.75269,0.26882,0.04301,0,0.07527,0.03226,0.13978,0.01075,1
74328,0.87838,0.13514,0.01351,0.01351,0.02703,0,0.09459,0,1
37100,0.57732,0.06186,0,0,0,0,0.01031,0,1
39032,1,0.30986,0.05634,0,0.08451,0.05634,0.08451,0.1831,0.76056
2780,1,0.30159,0.01587,0.01587,0.03175,0.01587,0.04762,0,0.80952
64397,1,0.21538,0,0,0,0,0.04615,0,0.81538
30586,0.70455,0.25,0,0,0,0,0.04545,0,1
48892,1,0.2809,0.01124,0,0.07865,0.01124,0.08989,0,0.79775
52355,1,0.42188,0.0625,0.03125,0.17188,0.0625,0.28125,0,0.6875
68458,0.75904,0.10843,0.01205,0,0.04819,0.01205,0.07229,0.01205,1
4516,0.89706,0.42647,0,0,0.08824,0.04412,0.16176,0,1
27270,0.80435,0.11957,0.02174,0,0.01087,0,0.03261,0,1
31109,1,0.56667,0,0,0.1,0,0.03333,0,0.73333
49516,0.8625,0.025,0.0125,0,0.0375,0,0.0875,0,1
23918,0.91429,0.18571,0.01429,0,0.01429,0,0.07143,0,1
22404,0.72727,0.38961,0.01299,0,0.11688,0.05195,0.16883,0,1
18440,1,0.38636,0.04545,0,0.04545,0.06818,0.125,0.02273,0.46591
32594,1,0.23881,0.02985,0,0.02985,0.01493,0.0597,0.01493,0.77612
68981,1,0.5,0.03947,0,0.09211,0.01316,0.11842,0,0.48684
72660,0.41026,0.23077,0.05128,0,0.0641,0.01282,0.10256,0.03846,1
44271,1,0.3625,0.025,0,0.0625,0.0375,0.175,0,0.4125
24386,1,0.43836,0.0274,0.0274,0.09589,0.0137,0.19178,0.0137,0.24658
75456,0.83333,0.5,0.13333,0.03333,0.23333,0.13333,0.56667,0.1,1
11341,1,0.35443,0.03797,0,0.01266,0,0.03797,0.01266,0.60759
9559,0.60227,0.125,0,0.03409,0.01136,0,0.03409,0.01136,1
73706,0.55963,0.13761,0.00917,0,0,0.01835,0.02752,0,1
68373,0.68919,0.12162,0.01351,0,0.01351,0,0.04054,0.02703,1
11861,1,0.31646,0.02532,0,0.03797,0.01266,0.08861,0,0.86076
49852,1,0.875,0.08333,0,0.54167,0.125,0.79167,0.125,0.04167
26090,1,0.64516,0.06452,0,0.32258,0.03226,0.35484,0.09677,0.6129
71066,0.95775,0.21127,0.07042,0,0.02817,0.04225,0.05634,0.02817,1
35234,1,0.5814,0.02326,0,0.09302,0.02326,0.23256,0.02326,0.83721
62933,0.33824,0.08824,0,0,0.01471,0,0.02941,0,1
49837,1,0.35211,0.01408,0,0.12676,0.02817,0.12676,0.02817,0.64789
41480,1,0.53623,0.05797,0,0.11594,0.04348,0.08696,0.01449,0.3913
54571,1,0.65854,0.09756,0,0.09756,0.02439,0.19512,0.04878,0.39024
69372,1,0.19767,0.01163,0,0.15116,0.01163,0.11628,0.11628,0.82558
14031,0.26744,0.0814,0.01163,0.01163,0.01163,0,0.04651,0.01163,1
56899,0.89286,0.13095,0.0119,0,0.02381,0.0119,0.13095,0,1
43223,0.55789,0.09474,0,0,0.01053,0.01053,0.05263,0.01053,1
46821,0.84615,1,0.30769,0,0.53846,0.15385,0.61538,0.5,0.38462
1556,0.55479,0.10959,0.00685,0.00685,0.00685,0.00685,0.02055,0.02055,1
49728,0.87671,0.30137,0.19178,0.08219,0.08219,0.0411,0.16438,0,1
41409,0.85714,0.33929,0.05357,0,0.03571,0.01786,0.10714,0,1
26803,0.82432,0.25676,0,0.01351,0.05405,0,0.09459,0,1
46590,0.51316,0.19737,0.06579,0.02632,0.02632,0,0.09211,0,1
60505,0.9802,0.19802,0,0.0198,0.0099,0.13861,0.05941,0.0198,1
21078,0.95745,0.31915,0.04255,0.02128,0.04255,0.04255,0.19149,0,1
65527,0.86765,0.39706,0.01471,0,0.04412,0.01471,0.13235,0.01471,1
58581,0.82258,0.19355,0.04839,0,0.03226,0.01613,0.08065,0.01613,1
50317,0.62921,0.11236,0.02247,0.01124,0.01124,0.01124,0.03371,0,1
43773,1,0.26316,0.01754,0,0.03509,0.05263,0.08772,0.01754,0.70175
26130,1,0.32353,0.01471,0.01471,0.10294,0.07353,0.13235,0,0.82353
65271,0.53846,0.09091,0.01399,0.02098,0.00699,0.00699,0.02098,0.02098,1
53466,1,0.18519,0.05556,0,0.01852,0.01852,0.11111,0,0.94444
56564,0.82143,1,0.67857,0,0.39286,0.25,0.42857,0.03571,0.07143
69572,0.63265,0.22449,0.05102,0,0.06122,0,0.08163,0,1
66835,1,0.22,0.02,0,0.06,0.02,0.26,0.08,0.98
44613,0.61176,0.15294,0,0,0,0,0.04706,0.01176,1
46185,0.79775,0.1236,0,0.03371,0,0,0.01124,0.02247,1
68513,0.51087,0.11957,0,0.01087,0.04348,0,0.08696,0.01087,1
45054,1,0.29091,0,0,0.03636,0,0.07273,0,1
19204,0.83333,0.25,0.03333,0,0.05,0,0.08333,0.03333,1
16389,0.47222,0.0625,0.01389,0.01389,0.02083,0,0.01389,0.00694,1
42360,1,0.16129,0.06452,0,0.3871,0.12903,0.19355,0.22581,0.22581
26921,0.64615,0.09231,0.04615,0.01538,0.04615,0,0.06154,0.01538,1
67198,0.77333,0.09333,0.04,0,0.01333,0,0.18667,0,1
63693,1,0.50877,0.08772,0,0.10526,0.08772,0.24561,0.10526,0.64912
37194,1,0.1875,0.0625,0,0.08333,0.08333,0.16667,0,0.9375
48595,0.94,0.26,0.04,0,0.08,0.02,0.08,0,1
62799,1,0.22917,0.04167,0.02083,0.14583,0.04167,0.22917,0.04167,0.9375
3287,0.68627,0.08824,0.0098,0,0,0,0.03922,0,1
31959,0.67105,0.25,0.03947,0.02632,0.01316,0.01316,0.05263,0.01316,1
19831,0.36364,0.02597,0,0.01299,0,0.01299,0.02597,0,1
44728,1,0.31481,0.09259,0.01852,0.14815,0.05556,0.09259,0.09259,0.7037
3769,0.13889,0.00926,0,0.00926,0,0,0.02778,0,1
61663,0.43269,0.07692,0,0.00962,0.00962,0,0.04808,0.00962,1
60019,1,0.30263,0.06579,0,0.15789,0.05263,0.22368,0.02632,0.94737
25462,0.72308,0.15385,0.06154,0,0.09231,0.06154,0.06154,0.01538,1
44278,0.75714,0.37143,0.1,0,0.11429,0.01429,0.28571,0.02857,1
55970,0.93878,0.4898,0.04082,0.04082,0.06122,0.10204,0.20408,0,1
