ID,azure,aqua,orange,beige,green,antiquewhite,bisque,blue,pink,blanchedalmond,black
3270,0,0,0,0,5,56,0,8,9,0,0
5451,0,0,0,0,5,13,0,4,7,0,0
15012,0,1,0,3,8,10,8,4,9,0,0
24101,0,0,0,12,11,28,8,0,14,7,0
26660,0,0,0,0,2,24,0,5,8,0,0
27975,0,1,0,2,7,31,0,9,9,0,0
24137,0,0,0,9,8,28,16,1,19,5,0
11467,0,4,0,2,3,15,4,6,4,0,0
19234,0,0,0,0,5,60,0,0,0,0,0
11255,0,4,0,3,6,14,6,4,3,0,0
27977,0,2,0,2,5,41,0,7,8,0,0
29625,0,4,0,0,0,78,0,4,0,0,0
11394,0,4,0,2,6,31,2,4,12,1,0
24107,0,0,0,5,5,29,1,0,6,5,0
546,2,3,0,1,0,20,0,0,3,0,0
17053,6,6,0,0,0,60,0,0,0,0,0
14861,0,3,2,3,4,33,5,0,4,2,0
27855,0,2,0,1,4,40,0,7,8,1,0
11365,0,5,0,6,13,23,6,9,6,0,0
17020,4,7,0,0,0,54,4,0,1,0,0
11535,0,0,0,7,9,48,7,9,10,1,0
26665,0,0,0,0,8,61,0,10,15,0,0
3401,0,0,0,0,9,64,0,7,13,0,0
11233,0,3,0,4,7,16,7,6,7,0,0
11383,0,3,0,7,4,30,8,4,5,0,0
23904,0,0,0,10,5,27,0,0,7,8,0
11307,0,3,0,5,5,24,8,3,6,0,0
21310,0,0,0,0,3,82,0,12,6,0,0
14938,0,1,2,2,4,15,6,3,8,0,0
16961,2,5,0,0,0,41,0,0,1,0,0
11440,0,6,0,6,6,14,8,3,9,0,0
15009,0,2,0,4,6,21,5,4,9,0,0
25711,0,0,0,9,8,61,0,0,8,7,0
5734,0,0,0,0,13,32,0,11,10,1,0
3645,0,0,0,0,10,31,0,10,10,0,0
11277,0,2,0,2,4,6,2,2,3,1,0
25931,0,1,0,5,6,32,4,0,8,7,0
3028,0,0,0,0,21,58,0,19,17,0,0
11441,0,0,0,1,2,9,3,3,2,0,0
24116,0,0,0,8,6,31,3,0,7,5,0
13889,3,5,0,1,0,14,0,0,1,0,0
25922,0,1,0,6,5,30,4,0,7,9,0
14966,0,6,3,2,2,16,6,4,6,0,0
18757,0,0,0,0,6,101,0,17,1,0,0
11437,0,3,2,2,4,15,4,2,5,0,0
3343,0,0,0,0,8,42,0,15,19,0,0
13895,2,7,0,1,3,48,2,0,3,0,0
24058,0,0,1,4,2,11,3,0,8,4,0
11466,0,0,0,0,4,32,5,4,7,0,0
27673,0,1,0,2,6,45,0,9,9,0,0
26733,0,0,0,0,0,37,0,1,8,0,0
24083,0,0,0,10,2,32,2,0,9,9,0
541,1,2,0,2,0,21,0,0,2,0,0
24053,0,0,2,8,5,20,1,0,7,0,0
3527,0,0,0,0,4,27,0,4,8,0,0
2898,0,0,0,0,9,39,0,8,12,0,0
14922,0,4,2,1,2,9,3,1,4,0,0
11615,0,1,0,2,5,25,4,2,8,0,0
15006,0,0,2,4,4,29,6,0,3,0,0
26873,0,0,0,0,2,65,0,6,10,0,0
22265,0,0,0,0,2,78,0,0,0,0,0
14976,0,0,0,0,2,4,1,0,0,0,0
1507,0,1,0,0,1,27,0,0,0,0,1
4985,0,0,0,0,5,41,0,3,9,0,0
26562,0,0,0,0,4,45,0,5,8,0,0
26779,0,0,0,0,3,58,0,3,9,0,0
18743,0,0,0,0,0,72,0,2,0,0,0
25914,0,0,0,3,3,25,3,1,4,4,0
27267,0,0,0,0,2,81,0,2,1,0,0
3641,0,0,0,0,6,65,0,11,10,0,0
3831,0,0,0,0,8,41,0,8,9,0,0
21283,0,0,0,0,2,79,0,2,1,0,0
557,1,3,0,0,0,18,0,0,1,0,0
18598,0,0,0,0,3,77,0,7,0,0,0
254,0,3,0,0,0,46,3,0,2,0,0
18485,0,0,0,0,4,45,0,13,0,0,0
25945,0,4,1,2,2,23,2,0,4,3,0
286,0,5,0,1,0,44,0,0,7,0,0
1583,0,1,1,0,0,9,0,0,0,0,1
25408,0,0,0,2,0,35,0,0,5,5,0
304,0,2,0,0,0,35,0,0,2,0,0
3549,0,0,0,0,7,41,0,5,6,0,0
1510,0,3,2,0,0,26,0,0,0,0,1
24072,0,0,0,6,0,22,1,0,1,6,0
19441,0,0,0,0,0,54,0,0,0,0,0
11246,0,5,0,2,5,24,6,0,2,0,0
27068,0,0,0,0,2,73,0,2,0,0,0
27681,0,0,0,0,1,16,0,2,2,0,0
23881,0,0,0,8,2,36,0,0,8,8,0
8,0,6,0,2,0,54,0,0,5,0,0
29664,0,5,3,0,0,42,0,0,3,0,0
14925,0,1,0,0,0,30,1,0,1,0,0
15048,0,1,3,2,2,43,1,0,0,0,0
23151,0,0,0,4,1,11,0,0,1,1,0
23028,0,0,0,6,0,34,0,0,4,2,0
22301,0,0,0,0,0,78,0,0,0,0,0
16979,3,4,0,0,0,31,0,0,0,0,0
11225,0,1,0,3,3,21,2,1,4,0,0
23109,0,0,0,5,1,11,0,0,4,8,0
144,0,8,0,5,0,26,0,0,4,0,0
16995,4,7,0,0,0,43,0,0,0,0,0
27502,0,0,0,0,0,47,0,3,0,0,0
25449,0,0,0,4,1,27,0,0,2,2,0
27585,0,0,0,0,0,68,0,2,1,0,0
17023,4,2,0,0,0,16,0,0,0,0,0
17004,1,2,0,0,0,28,0,0,0,0,0
3021,0,0,0,0,3,50,0,4,8,0,0
14964,0,0,0,2,1,24,1,0,2,0,0
29635,0,6,0,0,0,70,0,0,0,0,0
24155,0,0,0,5,0,23,1,0,4,4,0
26577,0,0,0,0,2,53,0,1,7,0,0
15384,0,4,0,0,0,9,0,0,0,2,0
21782,0,0,0,0,0,31,0,0,0,0,0
14816,0,1,0,5,0,51,0,0,1,0,0
16958,3,2,0,0,0,40,0,0,0,0,0
23096,0,0,0,5,0,19,0,0,1,1,0
20156,0,0,0,0,0,45,0,0,0,0,0
16944,2,4,0,0,0,16,0,0,0,0,0
32683,0,0,0,0,0,61,0,0,0,0,0
1603,0,0,2,0,0,10,0,0,0,0,2
20257,0,0,0,0,0,46,0,0,0,0,0
15417,0,4,0,0,0,34,4,0,0,0,0
20847,0,0,0,0,0,47,0,0,0,0,0
26511,0,0,0,0,0,26,0,1,4,0,0
1941,0,1,0,0,0,36,0,0,0,0,0
25927,0,0,0,0,0,27,1,0,3,5,0
26737,0,0,0,0,0,26,0,0,3,0,0
14877,0,0,1,1,1,16,2,0,1,0,0
22080,0,0,0,0,0,33,0,0,0,0,0
24151,0,0,0,1,0,13,1,0,2,3,0
3362,0,0,0,0,3,24,0,3,4,0,0
19166,0,0,0,0,0,46,0,0,0,0,0
3135,0,0,0,0,3,82,0,8,6,0,0
26635,0,0,0,0,0,48,0,0,6,0,0
26694,0,0,0,0,0,42,0,2,6,0,0
25373,0,1,0,1,0,19,0,0,3,6,0
1897,0,1,0,0,1,55,0,0,0,0,0
16936,3,6,0,0,0,26,0,0,0,0,0
23132,0,0,0,4,0,32,0,0,6,1,0
28653,0,0,0,0,0,52,0,0,0,0,0
14982,0,0,0,2,1,16,1,0,1,0,0
552,3,1,0,3,0,13,0,0,0,0,0
19857,0,0,0,0,0,29,0,0,0,0,0
26925,0,0,0,0,3,32,0,0,4,0,0
32792,0,0,0,0,0,16,0,0,0,0,0
30437,0,0,0,0,0,30,0,0,0,0,0
32130,0,0,0,0,0,10,0,0,0,0,0
19233,0,0,0,0,0,11,0,0,0,0,0
1323,0,4,0,0,0,21,0,0,0,0,0
24728,0,0,0,0,0,2,0,0,0,0,0
2543,0,1,0,0,0,23,0,0,0,0,0
32790,0,0,0,0,0,19,0,0,0,0,0
1307,0,0,0,0,0,2,0,0,0,0,0
25346,0,0,0,1,0,12,0,0,1,1,0
24282,0,0,0,0,0,4,0,0,0,0,0
16349,0,0,0,1,0,31,1,0,1,0,0
16455,0,0,0,2,0,20,3,0,0,0,0
30805,0,0,0,0,0,31,0,0,0,0,0
2123,0,0,0,0,0,11,0,0,0,0,0
16698,0,0,0,0,0,30,0,0,1,0,0
17949,0,2,0,0,0,16,0,0,0,0,0
28680,0,0,0,0,0,34,0,0,3,0,0
30865,0,0,0,0,0,24,0,0,3,0,0
16811,0,0,0,1,0,23,0,0,1,0,0
1303,0,0,0,1,0,12,0,0,1,0,0
22854,0,0,0,0,0,23,0,0,0,0,0
8914,0,0,0,0,0,3,0,0,0,0,0
20138,0,0,0,0,0,23,0,0,0,0,0
25259,0,0,0,1,0,14,0,0,3,3,0
1152,0,0,0,0,0,5,0,0,0,0,0
25050,0,0,0,3,0,8,0,0,0,0,0
20239,0,0,0,0,0,26,0,0,0,0,0
17123,0,3,0,0,0,12,0,0,0,0,0
22182,0,0,0,0,0,19,0,0,0,0,0
1332,0,2,0,0,0,24,0,0,2,0,0
2566,0,0,0,0,0,1,0,0,0,0,0
17692,0,2,0,0,0,15,0,0,0,0,0
16735,0,0,0,0,0,2,0,0,0,0,0
30618,0,0,0,0,0,17,0,0,0,0,0
11729,0,1,0,0,0,1,0,0,0,0,0
26429,0,0,0,0,0,6,0,0,0,1,0
12930,0,0,0,0,0,2,0,0,0,0,0
8618,0,0,0,0,1,6,0,1,0,0,0
2648,0,0,1,0,0,7,0,0,0,0,0
31491,0,1,0,0,0,32,0,0,3,0,0
16151,0,0,0,1,0,11,1,0,1,0,0
24765,0,0,0,0,0,4,0,0,0,2,0
32388,0,0,0,0,0,27,0,0,0,0,0
20220,0,0,0,0,0,21,0,0,0,0,0
7738,0,0,0,0,0,13,0,0,0,0,0
1304,0,0,0,0,0,7,0,0,1,0,0
32782,0,0,0,0,0,11,0,0,0,0,0
28068,0,0,0,0,0,38,0,0,0,0,0
17146,0,3,0,0,0,6,0,0,0,0,0
23520,0,0,0,2,0,6,0,0,1,0,0
12101,0,0,0,1,4,12,4,1,3,0,0
107,0,2,0,1,0,18,0,0,1,0,0
25257,0,0,0,0,0,3,0,0,1,2,0
32,0,7,0,1,0,27,0,0,1,0,0
1672,0,0,1,0,0,17,0,0,0,0,0
23487,0,0,0,1,0,2,0,0,0,0,0
113,0,1,0,0,0,2,0,0,0,0,0
23752,0,0,0,3,0,0,0,0,0,2,0
23701,0,0,0,2,0,4,0,0,2,3,0
11783,0,3,0,0,0,15,1,0,2,0,0
109,0,1,0,0,0,5,0,0,0,0,0
11654,0,1,0,0,1,3,1,0,0,0,0
25112,0,2,0,0,0,9,0,0,1,1,0
1947,0,2,0,0,0,11,0,0,0,0,0
15254,0,0,0,2,0,13,1,0,1,0,0
25692,0,1,0,2,0,8,0,0,2,0,0
17065,0,1,0,0,0,0,0,0,0,0,0
1869,0,6,0,0,0,54,0,0,0,0,0
23359,0,0,0,6,1,6,0,0,0,1,0
127,0,2,0,0,0,9,0,0,1,0,0
15306,0,1,0,3,0,28,0,0,2,0,0
9,0,1,0,1,0,6,0,0,1,0,0
23759,0,0,0,0,0,9,0,0,0,2,0
11944,0,0,0,1,1,17,5,0,4,0,0
23467,0,0,1,2,0,9,0,0,2,1,0
17144,0,1,0,0,0,16,0,0,0,0,0
15375,0,1,0,0,0,5,2,0,0,0,0
11834,0,4,0,1,0,16,0,0,4,0,0
12001,0,1,0,1,1,8,3,1,4,0,0
24843,0,0,6,2,1,12,0,0,1,0,0
23542,0,0,0,1,0,14,1,0,2,1,0
25311,0,0,0,0,0,5,0,0,1,1,0
29599,0,1,0,0,0,45,0,3,2,0,0
11795,0,1,0,3,2,12,2,0,3,0,0
23469,0,0,0,1,1,16,3,0,2,0,0
11853,1,1,0,0,0,3,0,0,1,0,0
24825,0,0,1,1,0,14,1,0,2,0,0
23718,0,0,0,1,0,2,0,0,0,2,0
12031,0,2,0,1,2,10,2,1,1,0,0
11784,0,4,0,2,4,10,8,2,2,0,0
15234,0,1,3,2,0,7,0,0,0,0,0
12170,0,3,0,1,1,3,1,1,2,0,0
11820,0,1,0,0,1,13,1,0,0,0,0
30828,0,0,1,0,1,24,0,1,4,0,0
11796,0,2,0,1,3,19,5,5,8,0,0
12008,0,0,0,1,1,3,0,1,2,0,0
11717,0,3,0,2,3,8,2,1,2,0,0
8850,0,0,0,0,3,10,0,3,6,1,0
25232,0,0,0,0,0,11,0,0,1,3,0
15,2,3,0,1,0,19,0,0,1,0,0
15843,0,3,3,4,4,18,2,2,5,0,0
12129,0,1,0,1,1,4,1,1,1,0,0
15803,0,4,3,4,3,16,5,1,7,0,0
143,0,2,0,1,0,18,0,0,1,0,0
1899,0,2,0,0,0,16,0,0,0,0,0
13573,0,0,1,0,2,8,2,1,3,0,0
23664,0,0,0,2,1,10,1,0,3,3,0
11965,0,0,0,1,1,7,2,0,1,0,0
11824,0,1,0,0,3,9,2,1,3,0,0
17152,0,1,0,0,0,6,0,0,0,0,0
25614,0,0,0,1,0,1,0,0,0,2,0
29612,0,1,0,0,2,23,0,2,3,0,0
15398,0,1,0,0,0,5,0,0,0,1,0
29619,0,1,0,0,0,25,0,0,0,0,0
29622,0,1,0,0,0,28,0,1,2,0,0
11727,0,1,0,1,0,1,0,0,0,0,0
29671,0,1,0,0,1,17,0,1,2,0,0
8834,0,0,0,0,8,23,0,5,7,1,0
23432,0,0,0,2,0,13,3,0,1,0,0
29532,0,0,0,3,1,60,0,3,2,0,0
29537,0,0,0,2,3,27,0,1,6,0,0
29650,0,1,0,1,3,22,0,6,1,0,0
38,0,2,0,2,0,8,0,0,0,0,0
15829,0,1,1,3,3,7,3,1,2,0,0
8845,0,0,0,0,3,13,0,4,4,1,0
30827,0,0,1,1,3,24,0,4,3,0,0
29591,0,1,0,0,3,8,0,7,4,0,0
29665,0,2,0,0,2,37,0,0,0,0,0
576,1,2,0,0,0,11,0,0,1,0,0
11722,0,1,0,0,1,19,2,0,2,0,0
30822,0,1,1,1,3,18,0,6,4,0,0
11764,0,3,0,1,2,10,2,3,2,0,0
15476,0,1,0,0,0,5,0,0,0,0,0
16939,2,1,0,0,0,6,0,0,0,0,0
15474,0,4,1,1,0,17,2,0,3,0,0
11725,0,2,0,1,2,5,0,2,4,0,0
11930,0,3,0,1,5,11,6,5,4,0,0
12071,0,0,0,1,1,7,1,1,1,0,0
11769,0,1,0,2,7,19,4,9,8,0,0
23702,0,0,0,3,0,12,2,0,1,4,0
29492,0,0,0,1,1,20,0,2,0,0,0
1537,0,0,0,0,0,5,0,0,0,0,1
11630,0,1,0,0,2,18,2,2,3,0,0
29493,0,0,0,2,0,23,0,0,0,0,0
29602,0,3,0,0,1,17,0,3,1,0,0
23553,0,0,0,2,0,5,0,0,0,1,0
29526,0,2,0,1,6,32,0,8,9,0,0
29500,0,0,0,1,2,14,0,2,3,0,0
11913,0,1,0,1,3,17,5,5,8,0,0
53,1,1,0,0,0,2,0,0,0,0,0
1570,0,0,0,0,0,2,0,0,0,0,1
12086,0,4,0,1,3,12,4,4,4,1,0
29487,0,1,0,1,3,20,0,6,4,0,0
29502,0,0,0,1,2,6,0,3,1,0,0
582,1,1,0,0,0,2,0,0,1,0,0
15316,0,0,0,3,1,12,1,0,0,0,0
15298,0,0,0,3,1,7,2,1,1,0,0
16964,3,2,0,0,0,6,0,0,0,0,0
31596,1,0,0,0,4,31,0,5,5,0,0
25248,0,0,0,0,1,7,0,0,1,4,0
12069,0,1,0,3,7,12,2,8,9,0,0
1642,0,2,1,0,0,32,0,0,0,0,0
469,0,2,0,1,0,9,0,0,0,0,0
8841,0,0,0,0,4,15,0,5,4,1,0
8835,0,0,0,0,4,20,0,7,9,1,0
8838,0,0,0,0,4,15,0,5,6,1,0
30826,0,1,1,0,4,29,0,5,8,0,0
24840,0,0,1,2,0,13,1,0,1,0,0
12042,0,1,0,2,1,7,4,3,2,0,0
13554,0,0,1,1,2,3,3,2,2,0,0
29546,0,0,1,4,4,22,0,5,6,0,0
23637,0,0,0,1,0,5,0,0,0,1,0
29587,0,3,0,2,5,41,0,9,8,0,0
11980,0,1,0,2,5,17,3,4,3,0,0
13699,0,2,0,2,4,7,2,3,3,1,0
15796,0,1,1,0,0,14,0,0,0,0,0
30818,0,0,1,0,0,36,0,0,0,0,0
23477,0,0,0,3,0,11,1,0,3,0,0
1628,0,1,1,0,0,4,0,0,0,0,0
25289,0,0,0,1,1,4,0,0,2,1,0
30831,0,0,1,1,3,23,0,6,6,0,0
15345,0,2,0,2,4,7,1,2,4,1,0
29491,0,0,0,2,3,26,0,2,2,0,0
15811,0,3,1,1,1,8,2,2,4,0,0
29584,0,1,0,1,3,16,0,8,6,0,0
1556,0,1,0,0,0,7,0,0,0,0,1
12138,0,2,0,3,2,10,2,1,2,0,0
12049,0,1,0,1,2,9,2,1,3,0,0
30821,0,0,1,0,3,15,0,5,8,0,0
12059,0,0,0,1,1,14,0,0,0,0,0
12188,0,2,0,2,5,15,3,4,3,0,0
11931,0,0,0,2,2,14,2,3,4,0,0
13704,0,0,0,4,5,18,3,3,6,1,0
29547,0,1,0,2,3,23,0,7,4,0,0
15265,0,2,0,1,5,10,5,3,6,1,0
444,0,4,0,1,0,14,0,0,1,0,0
8839,0,0,0,0,6,19,0,6,8,1,0
12037,0,0,0,1,1,13,0,0,1,0,0
1506,0,0,0,0,0,11,0,0,0,0,1
16962,4,0,0,0,0,11,0,0,0,0,0
8848,0,0,0,0,11,43,0,9,11,1,0
