ID,green,red,cyan,pink,purple,yellow,orange,gray,blue
43380,1,0.45652,0.07609,0,0.09058,0.02899,0.15217,0.03986,0.1558
58125,1,0.35156,0.10156,0.00781,0.16406,0.0625,0.09375,0.07812,0.88281
14488,1,0.31126,0.00662,0.00662,0.04636,0.01325,0.07947,0,0.89404
36248,1,0.60345,0.30172,0.00862,0.15517,0.06034,0.22414,0.08621,0.56034
57978,1,0.45283,0.10063,0,0.14465,0.03145,0.27673,0.0566,0.41509
11517,1,0.39759,0.06024,0,0.1506,0.06024,0.16265,0.03012,0.39759
50688,1,0.59172,0.11243,0,0.18935,0.06509,0.30769,0.10651,0.24852
33127,1,0.80808,0.22222,0.0101,0.35354,0.08081,0.39394,0.07071,0.40404
65865,1,0.60697,0.0597,0.00498,0.10448,0.04975,0.26866,0.0796,0.65672
5294,1,0.51695,0.05932,0,0.16949,0.10169,0.28814,0.04237,0.5339
60265,1,0.32,0.00571,0.00571,0.04,0.02286,0.06857,0,0.75429
30298,1,0.34426,0.0082,0.04918,0.05738,0.02459,0.16393,0.02459,0.72131
48966,1,0.46471,0.06471,0.00588,0.07647,0.04706,0.08824,0.02941,0.45294
41880,1,0.59259,0.03704,0,0.1037,0.02963,0.2,0.01481,0.6
20286,1,0.54128,0.08257,0,0.17431,0.04587,0.18349,0.04587,0.75229
19674,0.96429,0.5,0.04762,0.0119,0.10714,0.03571,0.17857,0.04762,1
60103,1,0.65354,0.07874,0,0.1811,0.07874,0.27559,0.04724,0.34646
70258,1,0.86538,0.24038,0,0.17308,0.09615,0.25962,0.08654,0.56731
44855,1,0.22876,0.07843,0.00654,0.02614,0.02614,0.0915,0.05882,0.77124
61324,0.58,0.21333,0.02,0,0.02667,0.02,0.04667,0.01333,1
13445,1,0.65714,0.09524,0.01905,0.2381,0.11429,0.27619,0.04762,0.32381
8567,1,0.31655,0.01439,0,0.01439,0,0.11511,0,0.94964
