ID,Ball
47857,"{30720, 45057, 67584, 67588, 10261, 30748, 57383, 8235, 14390, 67639, 67649, 67, 22605, 22609, 32855, 36952, 49241, 67680, 67683, 73829, 67688, 24682, 67690, 43118, 71790, 24689, 67698, 67699, 67701, 49277, 34945, 43140, 32912, 32913, 32914, 32918, 32919, 32932, 67764, 71893, 71894, 71895, 71896, 71898, 67804, 67805, 69855, 67810, 49381, 33005, 61691, 4356, 24837, 22794, 67852, 67853, 67854, 12580, 45366, 63808, 39256, 43374, 22898, 61810, 24998, 29111, 27085, 68079, 74225, 66042, 49668, 14854, 64016, 76323, 29234, 27218, 72280, 25207, 25212, 33417, 35473, 8888, 43738, 49883, 47845, 47846, 47847, 47849, 47850, 47851, 47853, 47854, 41711, 62193, 64241, 47857, 33524, 47861, 47858, 47860, 47863, 13049, 15116, 17169, 64273, 31512, 66340, 25393, 70453, 23352, 70486, 25444, 21356, 70517, 29563, 21377, 29573, 48008, 25483, 19340, 19342, 60302, 50064, 70545, 25491, 15288, 46008, 9149, 46033, 54231, 54234, 70638, 31728, 25592, 17400, 23550, 31751, 31752, 58383, 58384, 58387, 58389, 58391, 58392, 58393, 58394, 58395, 58396, 58398, 48160, 58402, 58403, 7204, 58404, 58405, 58407, 58408, 74791, 58411, 58412, 23599, 70716, 11330, 46151, 25673, 35921, 1109, 68702, 50271, 1136, 68723, 48264, 15499, 5262, 23705, 29852, 40097, 66731, 13494, 13495, 23758, 40163, 38123, 74996, 7417, 70908, 25866, 34059, 25909, 13623, 38218, 73036, 70994, 25939, 68948, 54632, 30093, 46485, 46487, 46489, 28058, 5531, 46490, 46491, 46492, 44450, 42409, 42418, 50615, 46521, 26043, 24014, 11733, 24026, 69090, 71141, 9721, 26113, 42504, 48649, 73224, 73227, 73228, 73232, 32275, 73251, 73254, 67120, 3635, 67125, 69176, 22088, 42568, 63091, 63094, 63096, 63098, 63099, 63101, 63103, 63104, 63106, 63107, 63108, 26268, 24222, 46762, 46763, 46765, 52909, 46769, 42676, 46772, 69302, 28346, 71360, 46787, 36564, 24294, 36587, 36588, 36589, 36590, 36591, 28400, 50936, 30460, 67324, 42750, 36608, 67332, 75524, 75525, 75526, 65294, 75535, 55057, 67354, 18203, 50976, 73507, 38694, 73511, 73513, 73518, 61251, 24391, 12126, 67428, 67434, 51051, 55149, 22384, 59249, 67442, 6003, 10100, 10104, 67448, 51070, 51071, 51072, 51074, 67458, 53129, 71577, 75710, 69574, 69577, 24543, 61437}"
58125,"{11268, 75272, 31241, 50186, 68111, 51221, 71712, 11305, 33836, 20016, 41010, 41014, 55351, 63031, 19516, 42556, 20030, 20036, 20037, 30793, 34381, 34382, 34383, 20054, 55384, 41049, 41562, 73304, 70135, 7782, 75366, 75885, 71793, 56946, 34424, 13433, 46712, 21627, 73344, 14466, 71814, 56459, 45196, 24207, 17553, 17556, 72855, 20121, 20122, 69793, 21672, 55977, 3247, 70329, 4282, 50874, 28348, 7871, 59585, 65730, 42691, 71876, 56518, 18121, 20685, 20686, 71900, 75997, 75998, 23777, 41697, 51431, 4334, 29934, 13044, 37633, 4866, 42756, 46856, 39178, 50954, 65292, 58873, 70924, 70925, 58647, 73502, 66335, 73503, 1327, 44847, 32049, 54575, 25396, 69428, 18745, 30532, 41796, 22854, 31562, 1356, 36173, 52557, 17749, 2905, 39260, 51549, 20831, 68959, 57189, 8550, 68970, 20331, 44910, 29042, 10611, 46071, 50042, 47490, 67473, 26515, 51606, 51103, 64928, 56227, 70563, 29093, 50086, 6055, 18855, 18856, 18857, 72612, 48559, 57263, 50098, 5047, 38843, 36797, 44989, 50109, 67524, 54729, 54730, 72137, 52172, 53709, 16337, 40915, 66519, 14814, 50151, 45037, 50158, 72173, 37875, 70132, 70133, 75253, 36343, 75254, 45049, 25595, 58876, 3069}"
64523,"{2560, 36864, 70660, 11270, 64523, 9740, 43022, 2067, 51220, 32789, 3607, 5148, 62493, 27678, 67068, 9248, 32800, 51232, 55840, 33829, 66597, 69669, 2552, 33833, 54314, 33835, 16428, 33837, 35373, 47148, 51246, 20529, 54834, 57907, 33844, 33845, 20023, 68152, 47161, 42042, 49219, 75845, 17998, 63058, 13401, 22108, 33884, 7264, 45163, 40557, 20083, 56950, 29303, 7288, 31353, 66170, 40571, 75387, 75897, 36661, 61061, 45703, 31881, 21130, 4749, 14478, 28305, 28818, 6803, 22167, 14489, 8860, 59043, 69796, 19622, 36518, 64169, 50346, 34987, 9393, 48820, 55477, 69813, 31417, 26813, 35517, 39614, 46785, 36035, 2756, 46788, 36039, 41675, 69329, 14034, 71377, 30423, 17118, 49890, 55010, 55012, 1767, 2279, 8938, 65258, 58093, 40178, 22261, 17143, 27395, 32006, 4878, 56597, 34586, 22817, 63265, 70948, 14117, 22310, 50471, 73000, 2348, 66351, 50482, 27443, 7988, 2357, 5429, 27444, 1848, 27445, 19258, 27446, 27447, 27449, 27450, 27452, 27453, 27454, 27455, 27456, 57148, 30533, 73023, 33096, 18761, 11594, 73032, 9038, 27470, 5969, 34642, 68440, 32089, 27485, 27486, 19295, 2914, 69986, 21861, 56679, 53099, 59247, 53105, 32628, 24950, 7031, 54646, 56697, 62329, 40316, 3453, 2950, 56711, 9102, 62868, 60825, 7580, 41372, 73628, 42399, 12705, 1442, 47010, 50088, 50602, 7598, 49072, 5041, 5554, 7091, 14771, 8117, 32178, 43444, 50103, 75189, 56251, 19904, 44998, 68039, 42442, 36301, 30671, 18902, 27606, 36823, 48090, 57308, 17374, 13279, 34787, 66020, 33766, 50665, 55785, 11243, 15342, 66542, 20467, 34291, 47605, 1528, 4092, 32765}"
13834,"{64002, 64004, 57861, 64005, 64007, 51720, 64009, 13834, 69639, 21013, 7705, 8738, 70705, 24123, 21052, 60484, 38471, 75340, 75341, 38991, 45136, 72785, 9299, 57432, 68203, 4722, 74879, 60545, 72850, 72851, 50324, 65176, 47263, 74911, 63141, 34983, 36009, 62125, 43708, 60098, 65218, 72900, 65224, 63177, 70859, 67279, 68828, 25822, 20703, 25312, 33508, 19692, 38129, 4338, 29429, 27899, 33533, 67328, 26886, 67858, 71443, 69909, 66333, 49443, 74022, 64304, 49460, 65346, 44357, 54086, 59220, 59221, 65366, 72539, 52060, 73055, 71523, 73572, 57704, 53097, 22388, 66937, 37754, 61309, 72581, 39302, 23953, 64417, 72098, 23460, 68009, 41903, 13747, 62390, 19384, 45506, 27081, 42445, 63949, 38863, 71118, 32214, 70109, 48616, 52201, 52202, 74729, 52204, 68077, 25584, 68080, 68081, 70649, 70650, 70653, 63999}"
6650,"{37381, 66054, 32265, 51721, 11275, 48140, 60427, 29711, 49689, 68641, 24612, 3109, 64039, 1064, 22057, 1066, 38955, 68649, 58418, 57396, 62009, 38973, 15934, 44096, 15937, 55365, 44614, 51782, 69705, 69706, 51277, 8270, 12879, 49230, 37459, 69715, 13397, 47704, 54362, 91, 4188, 75360, 31842, 72292, 67686, 23671, 53882, 62075, 69754, 71291, 60542, 49279, 40065, 73347, 51332, 43653, 69254, 66186, 69265, 36499, 63124, 20630, 36505, 64667, 10400, 49827, 164, 75431, 47784, 43177, 47788, 47789, 74413, 62643, 56502, 42168, 58553, 72889, 75452, 19135, 28356, 10441, 25803, 10957, 19661, 74958, 74962, 19155, 75990, 47832, 19162, 23259, 40671, 28898, 36580, 40676, 72936, 35051, 24813, 31469, 70383, 15600, 49904, 64244, 37621, 11510, 13559, 48374, 54530, 33540, 48904, 22287, 59667, 48916, 50457, 31522, 12579, 41764, 70436, 41767, 45864, 37165, 26928, 75571, 21812, 37182, 2883, 31555, 45891, 48963, 10567, 48968, 48969, 64835, 48971, 48972, 48973, 73545, 35663, 20304, 31568, 73540, 54100, 6999, 58199, 45407, 62303, 42851, 67944, 1902, 35695, 10099, 15731, 45436, 35709, 17278, 21887, 47488, 65415, 7561, 41878, 46488, 57241, 36764, 34718, 36258, 27554, 56228, 65444, 65449, 939, 65452, 9134, 65455, 62899, 17341, 28610, 47042, 16841, 41935, 35280, 55247, 44498, 72657, 48084, 72149, 72658, 66522, 49627, 46045, 27102, 58335, 47072, 66014, 42981, 53737, 4590, 71665, 47091, 62963, 56822, 63991, 32761, 6650, 18430, 66559}"
14876,"{14336, 9217, 46598, 32263, 63495, 63496, 56331, 74763, 45582, 69649, 59923, 23060, 74773, 14876, 75293, 33824, 45604, 63018, 17451, 27181, 33326, 21553, 33330, 39478, 46136, 23098, 60475, 63546, 63548, 1091, 50245, 41030, 49736, 49738, 49740, 41039, 20564, 53336, 31837, 52831, 53858, 59490, 75362, 5221, 36462, 46190, 23152, 13937, 53360, 51323, 44669, 57470, 69249, 55938, 25731, 28806, 34954, 72847, 54424, 68248, 44196, 59047, 28328, 52395, 19118, 43186, 31411, 9396, 14518, 36023, 36024, 60086, 72886, 68796, 68799, 71364, 72388, 60616, 28875, 63187, 15060, 15062, 3801, 26841, 44253, 49885, 52961, 55524, 48358, 70374, 70376, 14569, 70378, 59627, 60657, 6900, 9462, 31479, 73977, 64250, 73471, 73472, 71938, 62727, 29960, 58120, 12044, 47373, 60686, 68368, 12052, 14100, 37652, 27415, 42264, 76056, 71451, 65308, 61213, 42783, 60703, 38692, 71462, 71977, 29482, 30514, 75064, 71481, 65338, 67898, 65340, 62269, 51006, 46399, 74043, 22851, 9028, 50501, 41804, 3405, 20814, 13647, 53582, 71500, 22866, 8535, 57175, 28506, 40795, 24415, 4970, 31594, 11632, 65396, 30071, 4472, 4477, 1918, 73597, 11138, 43906, 44930, 67460, 63880, 15243, 12684, 22927, 72085, 42905, 74137, 62879, 35232, 8097, 31139, 47011, 61860, 22968, 64953, 22970, 67525, 53706, 45516, 10190, 19407, 28111, 43983, 44499, 22996, 43989, 67541, 11735, 5592, 13785, 3034, 64475, 67546, 69087, 55776, 72674, 20452, 53732, 72676, 45543, 19432, 69610, 42987, 44527, 48112, 48115, 20468, 72659}"
42475,"{20996, 47117, 38415, 53265, 50706, 70161, 13336, 68633, 40990, 31263, 56351, 72736, 29225, 23594, 37936, 47154, 27706, 29245, 13376, 7747, 8259, 14924, 58961, 60498, 67157, 33878, 72796, 34910, 10847, 24160, 72800, 73823, 2664, 44137, 69739, 49267, 10873, 2177, 67202, 9347, 650, 22161, 70803, 58517, 20118, 58521, 58525, 75940, 18608, 6834, 39602, 72885, 42678, 15543, 23738, 39104, 74434, 74435, 74437, 18118, 21717, 47834, 27867, 70878, 72928, 41701, 75495, 70377, 19691, 54509, 75505, 39671, 14589, 7937, 56067, 69381, 19206, 39689, 23307, 22284, 73483, 27918, 35600, 71444, 67349, 56599, 63770, 64797, 42271, 53023, 74017, 65830, 50985, 7982, 9012, 54582, 14138, 38204, 52032, 21313, 64322, 1860, 24905, 70478, 24399, 22359, 72023, 55655, 29549, 4974, 1903, 46959, 71022, 55154, 57715, 24948, 57716, 42359, 57719, 59264, 3971, 49539, 73610, 51084, 73101, 49555, 20884, 72597, 14231, 7576, 15769, 49559, 3995, 8093, 8094, 51619, 36772, 41893, 51620, 43946, 17836, 67500, 13230, 18350, 52144, 43954, 52146, 52148, 52149, 68532, 68533, 52152, 52153, 52154, 52155, 52156, 27581, 52157, 7103, 52158, 52159, 52160, 52161, 52162, 62917, 2505, 66507, 69072, 68563, 68564, 59352, 38366, 21474, 63972, 39397, 38376, 42475, 13294, 46062, 60399, 73200}"
51010,"{70163, 14361, 10268, 34848, 64032, 55844, 68644, 22571, 20525, 6201, 36411, 57405, 26691, 28740, 23113, 55882, 49231, 61013, 24662, 24663, 24664, 24666, 24668, 61554, 7283, 70776, 31361, 8845, 34959, 23701, 17074, 49843, 39095, 41658, 51900, 23230, 47306, 56021, 44763, 31468, 27885, 23284, 29434, 67839, 54533, 38666, 43275, 68875, 38671, 68879, 26897, 61713, 39718, 71480, 64825, 42300, 22848, 51010, 20803, 49479, 34633, 12120, 7008, 22882, 75625, 30068, 58741, 58742, 21880, 48512, 20353, 35713, 43397, 61317, 26505, 37268, 13207, 74139, 60831, 929, 75171, 70056, 71608, 10693, 75207, 23496, 12234, 62922, 57296, 57298, 74197, 15318, 51169, 40931, 73701, 14822, 10215}"
46862,"{56324, 519, 17415, 61960, 1548, 31760, 8722, 72722, 27668, 34837, 34838, 51733, 9241, 21017, 16411, 31774, 21025, 67617, 35363, 67625, 6699, 14379, 7725, 48173, 68147, 52788, 68148, 68149, 68150, 13880, 70707, 27197, 62014, 21567, 11328, 28224, 32831, 35391, 31302, 33863, 71752, 38985, 45129, 2635, 67146, 63570, 11862, 49751, 22621, 22624, 62052, 71780, 68201, 2669, 20078, 54392, 49273, 46203, 59003, 61571, 75396, 26761, 48778, 26763, 7824, 21136, 21137, 25235, 45718, 20631, 15002, 46235, 54428, 28829, 44702, 44704, 44706, 2726, 73383, 11948, 29870, 62126, 71349, 52406, 28343, 39607, 43199, 9409, 43720, 27855, 1745, 9425, 27858, 14551, 18135, 25303, 56537, 15067, 16605, 25309, 45277, 17120, 52445, 14563, 5350, 3303, 28904, 68328, 70382, 20210, 21240, 8442, 21243, 21245, 40190, 50941, 73984, 25861, 75015, 6408, 27402, 46859, 13580, 46862, 24335, 35089, 5906, 11027, 1302, 39706, 1307, 58140, 75549, 62752, 62753, 62754, 43299, 17190, 1319, 1322, 1323, 73519, 45873, 1336, 1337, 1339, 74560, 15687, 1352, 1353, 10571, 66895, 10065, 13140, 18773, 56665, 21858, 55140, 38249, 1388, 39790, 39793, 20853, 70518, 1400, 39800, 39803, 34177, 61830, 55177, 21899, 44428, 65936, 65938, 11164, 12701, 5541, 46501, 18344, 23976, 72625, 7609, 47033, 74681, 53182, 53183, 53184, 4043, 75723, 52173, 26063, 37328, 37842, 69078, 69079, 1498, 21476, 74212, 72169, 37355, 20974, 37361, 37363, 17908, 10229, 30708, 37364, 48637, 12286}"
5294,"{58880, 32266, 35339, 68113, 62485, 6171, 66591, 67104, 35, 36387, 6182, 66093, 34351, 70194, 48184, 50751, 5698, 9285, 63557, 67657, 53325, 53326, 14927, 7760, 53327, 25181, 69726, 56416, 8804, 41061, 39017, 29803, 57963, 57460, 2681, 31866, 56956, 38017, 56961, 66691, 62090, 27277, 68753, 10387, 11925, 35477, 44694, 74392, 29337, 30362, 14498, 64162, 53412, 70825, 38058, 54954, 65706, 5294, 58542, 43184, 42161, 27828, 20149, 28854, 41664, 8385, 71366, 51913, 14542, 6351, 35539, 23764, 44756, 33495, 70874, 41691, 41693, 35041, 38114, 74465, 2277, 18661, 46310, 34036, 37108, 50435, 8453, 53510, 29449, 44302, 273, 57621, 66844, 40222, 66846, 47907, 6955, 40235, 64309, 39734, 73015, 53563, 7501, 39252, 27989, 27483, 21352, 55145, 25455, 32111, 48502, 74615, 54649, 21882, 64382, 33158, 55695, 58768, 61840, 44953, 14238, 65950, 38304, 27047, 20904, 62376, 29612, 46007, 73144, 37305, 8635, 68032, 62914, 33731, 15812, 55749, 4566, 53207, 17881, 70113, 8675, 28643, 73700, 32235, 23025, 27121, 23027, 53240, 3070}"
