ID,green,red,cyan,pink,purple,yellow,orange,gray,blue
67982,419,256,85,1,78,39,110,60,68
42691,191,62,14,3,26,12,23,17,162
14034,302,97,5,1,15,4,30,2,290
10215,340,182,48,3,77,25,112,29,138
47011,298,118,20,2,32,15,43,16,142
51720,320,194,63,2,52,24,77,26,201
72796,303,204,41,0,65,28,93,29,72
72722,463,248,30,4,51,30,110,36,274
49131,346,205,22,1,47,28,98,26,206
64464,394,133,7,8,25,6,58,6,315
50644,202,78,7,2,14,8,31,5,276
43246,310,130,13,1,30,13,42,7,209
38060,404,142,26,5,21,10,47,25,274
69726,208,121,11,1,34,18,52,9,84
59194,248,120,20,2,40,16,51,14,117
45220,286,83,5,1,10,14,34,3,249
65583,194,101,9,1,34,4,56,11,133
12600,303,66,2,2,6,3,22,2,373
26769,288,82,4,2,7,1,30,2,328
13193,188,83,23,0,30,16,57,7,127
15161,260,199,23,4,63,25,90,12,61
45546,154,94,66,4,51,21,81,28,49
32206,222,109,12,4,20,8,41,3,263
5649,307,120,9,0,14,10,38,5,179
40871,323,190,25,0,68,17,95,12,173
45327,191,68,3,1,12,2,27,1,338
10119,298,107,19,3,25,13,38,4,265
1214,301,54,2,3,9,5,18,0,287
57306,320,75,5,3,7,7,33,3,398
42508,324,85,2,0,11,2,24,3,304
19267,311,150,12,3,39,10,73,13,108
5526,285,89,24,1,29,13,54,23,168
24136,299,82,3,5,18,6,41,14,269
27650,210,121,19,0,26,14,66,12,83
1420,391,131,5,0,20,5,51,7,356
51948,194,37,6,1,10,1,17,3,353
60618,267,115,14,0,37,24,59,7,247
70058,101,143,61,0,65,36,67,26,28
58092,195,71,1,2,16,2,32,1,207
14061,318,82,2,1,12,4,30,2,422
38932,192,93,7,3,26,7,46,3,133
69762,286,105,7,0,21,5,34,5,150
56653,297,61,10,3,18,3,29,4,476
44148,313,74,8,0,14,6,21,15,280
15648,306,97,18,4,29,10,41,11,306
40111,232,130,15,1,18,10,56,4,215
42133,339,126,16,1,26,14,53,9,291
74194,231,99,11,0,35,6,36,7,201
44947,198,67,10,0,15,6,31,2,215
49490,344,72,9,3,12,6,32,4,423
26888,195,79,7,2,23,11,37,7,244
26304,219,51,8,2,10,6,18,1,228
51853,268,99,18,5,26,9,53,9,209
22412,227,51,3,6,4,4,11,4,402
3853,255,47,3,0,14,8,25,3,344
53372,213,50,1,2,10,19,16,4,245
29700,294,49,2,4,9,3,20,3,453
10784,192,72,12,2,21,9,51,4,136
54474,260,61,8,1,13,6,34,1,293
10816,164,75,22,1,34,10,25,4,96
41669,237,89,24,10,22,9,33,7,328
25635,273,99,15,3,24,14,47,5,235
26512,246,57,4,2,2,1,13,6,360
30972,226,39,7,5,8,2,13,8,332
26384,219,41,2,4,5,2,10,5,281
13653,201,38,6,1,8,4,18,1,392
54880,230,88,18,0,28,13,39,2,165
29447,234,66,16,1,34,8,46,20,231
6930,199,73,12,15,27,7,26,2,449
50793,208,59,14,4,13,8,28,1,374
20142,212,88,14,0,34,14,61,5,219
63936,136,13,3,11,3,3,11,3,529
59567,170,77,8,0,26,3,35,4,129
72419,57,55,48,0,39,26,43,38,13
6450,222,42,0,3,4,1,16,2,390
65077,130,42,6,3,15,0,15,3,214
18086,205,53,8,9,13,9,17,6,389
37703,133,41,2,1,5,0,8,3,210
44219,172,51,8,2,6,1,17,2,401
21242,249,58,6,5,18,7,26,10,415
14788,194,68,21,0,23,17,39,5,200
46130,181,47,4,5,5,1,19,3,413
52548,215,60,2,3,9,2,22,1,254
20262,255,69,9,1,27,9,32,5,206
22570,198,62,3,3,14,10,22,4,242
67052,171,69,9,2,14,4,37,6,344
36455,184,67,15,1,17,7,27,3,233
