ID,green,red,cyan,pink,purple,yellow,orange,gray,blue
1051,157,57,17,0,17,14,30,3,173
43038,152,37,2,4,3,0,13,3,326
41304,152,40,1,3,4,1,15,1,166
17202,181,48,7,1,24,6,25,5,137
33359,142,43,1,2,9,7,15,3,146
74220,164,68,10,1,14,3,38,5,278
37682,159,57,13,1,16,4,24,3,186
24434,172,55,12,2,30,12,37,5,201
7861,162,48,2,4,8,0,11,5,363
22930,195,47,1,8,4,0,10,2,368
27346,107,27,4,2,3,0,10,0,296
10022,188,85,10,4,18,2,27,5,418
22863,139,24,4,4,6,4,11,2,273
27248,117,61,4,1,9,4,11,2,189
63467,179,58,1,8,8,3,25,2,317
69997,159,69,7,0,28,10,42,1,150
71755,181,51,3,7,9,4,15,0,464
54987,158,23,0,7,4,1,5,1,278
23081,124,16,0,6,3,0,6,3,320
53874,85,21,1,8,1,3,6,1,284
18409,126,19,9,2,3,5,10,13,273
34854,198,67,16,0,24,5,30,4,133
63368,120,33,1,1,8,3,11,1,259
10888,121,28,1,0,10,1,24,0,215
5089,104,23,1,10,4,0,18,6,352
38403,84,10,2,1,0,0,2,0,183
59195,52,13,0,7,0,2,8,0,114
45556,63,23,2,2,5,0,10,1,238
44920,79,17,0,5,1,1,8,1,194
53921,31,7,2,1,0,1,2,0,77
23754,35,9,1,0,0,0,3,6,105
56128,0,2,0,0,0,0,0,0,0
41737,9,2,0,1,0,1,3,0,28
43114,0,0,0,0,0,0,0,0,2
31739,9,1,0,0,0,0,0,0,14
6196,1,1,0,0,0,0,0,0,0
45187,8,6,0,0,1,0,0,0,32
46698,18,4,2,1,0,0,3,0,71
54596,1,0,0,0,0,0,0,0,0
75870,36,21,4,1,2,1,5,3,151
19664,0,1,0,0,0,0,0,0,0
74248,71,18,4,0,5,4,14,0,75
54644,1,2,0,0,0,0,0,0,11
68123,17,3,0,0,1,0,1,0,79
61291,2,1,0,0,0,0,1,0,8
3880,24,5,1,2,1,1,1,0,80
31813,34,19,4,1,9,5,9,0,59
50905,53,12,0,1,5,0,2,0,220
39186,63,9,1,2,0,1,6,1,200
20466,19,9,0,0,1,1,4,0,45
56622,31,8,2,0,1,0,1,0,153
18425,34,5,1,4,1,3,0,0,225
7124,11,5,1,0,1,1,6,0,50
51630,44,5,2,3,0,0,2,0,90
60336,31,7,1,0,1,3,3,0,98
36129,54,7,1,0,3,1,3,0,124
51386,29,5,1,4,0,2,1,1,85
7211,34,12,2,2,1,0,2,1,44
42776,12,1,3,0,1,1,1,0,64
27107,45,19,1,0,6,5,9,0,32
19696,38,24,2,0,3,1,10,0,156
37084,46,9,0,0,1,2,0,1,83
831,47,12,4,1,8,3,9,2,49
57578,30,11,1,5,0,0,3,1,112
54856,33,12,1,1,3,4,4,0,43
59081,57,12,2,0,5,2,5,0,59
70953,4,3,0,1,0,1,1,0,49
47560,29,4,0,0,0,0,3,0,45
75873,28,7,5,0,6,2,4,9,6
62789,37,8,1,5,0,0,5,1,117
71400,10,1,1,0,3,2,0,1,26
52934,37,3,2,1,0,0,1,0,97
57944,65,23,2,0,9,5,16,3,51
42476,57,15,0,7,2,0,3,1,128
33798,46,22,5,0,3,2,11,0,43
44784,93,18,1,1,1,2,7,0,147
4061,103,15,11,2,2,3,11,7,155
65919,103,23,0,3,5,1,7,0,187
65050,61,9,0,0,2,0,0,0,86
30114,44,14,0,2,0,0,1,0,84
36637,126,47,7,0,16,9,15,2,68
75841,27,17,0,0,1,0,5,0,22
36695,20,1,0,0,1,1,5,5,47
70554,49,29,10,0,20,11,23,17,27
47304,80,9,0,2,6,1,3,0,121
13454,41,11,4,0,2,1,6,1,8
31937,171,29,3,1,4,0,8,1,223
32199,81,13,0,1,1,1,5,3,188
21989,62,20,4,1,3,0,4,0,94
6080,104,25,3,2,12,7,11,3,126
29499,124,25,3,0,11,5,10,0,109
73080,23,14,2,2,4,2,6,0,47
21007,53,24,2,1,8,3,9,2,99
13170,36,10,1,0,1,1,6,0,44
3479,34,22,6,0,5,2,6,5,29
24251,41,31,1,0,3,1,8,1,38
17752,78,25,6,0,7,5,13,0,70
36038,117,42,8,6,14,3,22,0,129
58813,131,25,5,0,12,6,14,0,147
53690,59,4,2,0,1,0,4,2,52
4765,117,49,7,0,7,5,14,2,63
70944,32,7,0,0,1,0,2,1,4
4907,44,9,0,0,2,0,3,1,77
52430,71,13,1,0,2,0,5,0,84
47577,27,36,34,0,22,18,30,27,5
68208,21,8,3,0,5,4,10,3,41
43626,33,2,0,0,0,1,0,0,51
1427,79,13,1,0,2,1,5,1,112
10032,93,48,6,0,16,2,27,5,27
55817,80,17,1,0,3,1,5,0,111
70895,19,8,0,0,1,1,6,0,2
44909,55,21,7,1,10,5,17,2,58
53512,106,33,1,0,9,1,22,1,117
3435,109,26,1,2,3,2,3,0,153
69505,116,42,2,0,14,6,21,3,74
55523,100,37,3,0,7,2,12,0,67
694,69,13,1,1,2,2,4,2,70
33179,29,16,7,0,5,2,7,1,28
47942,45,11,2,0,2,2,5,0,71
6935,42,23,0,0,3,0,7,0,15
61623,2,5,18,0,1,0,3,1,1
56390,62,31,9,0,21,11,26,5,50
1069,150,44,2,0,2,2,9,3,151
28469,50,11,0,0,1,0,2,1,72
40850,40,15,1,0,6,8,17,0,51
28021,52,42,6,0,21,3,39,5,7
52165,18,4,2,0,4,1,3,0,7
59656,127,35,9,0,17,6,26,18,74
57474,52,16,1,0,4,1,8,5,46
69740,123,45,10,2,5,4,18,4,112
52072,13,3,1,0,2,0,3,3,1
44169,5,6,0,0,0,0,6,0,2
65475,68,22,1,1,2,3,12,2,6
73447,60,29,2,0,4,4,14,9,61
45145,42,27,1,0,2,2,8,0,4
67901,51,16,9,6,9,2,22,11,27
75173,15,19,13,0,11,11,7,4,2
40191,10,4,4,0,0,0,4,0,1
11666,109,29,0,0,15,6,13,3,92
8192,141,29,3,1,7,2,18,0,172
32702,67,35,3,1,8,5,15,3,40
26140,33,35,29,1,25,13,30,14,2
70057,10,1,0,1,2,0,0,0,22
50183,3,0,0,0,0,0,0,0,0
47313,39,36,0,1,1,1,5,0,84
55011,1,0,0,0,0,0,1,0,3
71980,11,3,0,0,0,0,1,1,39
49278,3,1,0,0,0,0,0,0,24
68315,9,0,0,0,0,0,0,0,23
53456,9,1,0,0,0,0,1,0,49
33852,18,12,0,0,3,1,1,0,33
43604,2,0,0,1,1,0,0,0,0
9685,55,16,3,0,2,3,9,0,123
69633,11,2,1,0,0,0,0,0,38
37988,40,10,0,0,0,0,0,0,80
69636,8,1,0,0,0,0,0,0,35
19910,12,5,0,0,0,0,2,0,52
55724,32,2,5,1,0,0,0,1,79
64429,11,2,0,1,1,0,0,0,16
3850,13,9,0,1,0,0,0,0,95
50563,5,1,0,0,0,0,0,0,39
498,41,10,2,0,12,2,13,3,54
39857,28,2,1,2,1,0,6,0,62
8065,7,1,1,0,0,0,3,0,26
49635,17,6,1,0,0,0,0,0,24
32917,11,1,0,0,0,1,0,0,25
