ID,green,red,cyan,pink,purple,yellow,orange,gray,blue
64554,0.66825,0.109,0.03318,0.01896,0.0237,0.00474,0.01896,0.01896,1
63047,0.8301,0.16505,0,0.01456,0.02427,0,0.03398,0.02913,1
50842,0.50621,0.09938,0.01863,0.00311,0.01553,0.00621,0.03727,0.00311,1
20362,1,0.40541,0.05946,0,0.12973,0.05946,0.20541,0.01081,0.75135
25224,1,0.32778,0.03889,0,0.15556,0.03333,0.2,0.07222,0.86111
62171,0.47278,0.14613,0.03152,0.02292,0.03725,0.01433,0.06017,0.00573,1
70120,0.6,0.18462,0.04615,0.01154,0.02692,0.02308,0.07692,0.00385,1
26389,0.91209,0.37912,0.07143,0,0.16484,0.07143,0.28571,0.02198,1
26394,0.21962,0.02985,0.00853,0.01706,0.0064,0.01066,0.02345,0.00853,1
46810,1,0.43421,0.05263,0,0.125,0.01316,0.17105,0.01316,0.75658
73489,1,0.45455,0.29545,0,0.38636,0.13636,0.29545,0.34091,0.15909
63721,0.58929,0.11607,0.00446,0.00893,0.01786,0.00446,0.04018,0.00446,1
60159,0.59172,0.22485,0.0355,0.00592,0.07101,0,0.06509,0.00592,1
13488,0.45865,0.11654,0.00752,0.02632,0.01504,0,0.02256,0.01128,1
2858,0.71681,0.20354,0.00885,0,0.0177,0.00885,0.0354,0.0177,1
50592,0.45926,0.14074,0.01852,0.0037,0.01111,0.0037,0.05185,0.0037,1
52712,0.62431,0.14365,0.01657,0.01381,0.04972,0.01934,0.08287,0.03315,1
47064,0.84746,0.29379,0.08475,0,0.10734,0.0678,0.17514,0.01695,1
38543,0.45289,0.1155,0.00608,0.0152,0.00912,0,0.04255,0.00912,1
10140,0.88415,0.25,0.0061,0.01829,0.03049,0.0061,0.10976,0,1
8033,1,0.25946,0.03784,0.00541,0.13514,0.03243,0.12973,0.01622,0.71892
22570,0.7037,0.2284,0.00617,0.01235,0.03704,0.03086,0.07407,0.02469,1
67052,0.54348,0.23188,0.03261,0.00362,0.0471,0.00725,0.11957,0.01812,1
36455,0.93714,0.36,0.07429,0.00571,0.08571,0.02286,0.14286,0.01714,1
25186,0.77273,0.25455,0.05455,0.02273,0.12727,0.05,0.15909,0.01818,1
69051,0.44044,0.12465,0.00554,0.01108,0.01939,0,0.0277,0.01108,1
22769,0.53276,0.1396,0.00285,0.01994,0.0114,0,0.02849,0.0057,1
51591,0.38057,0.08502,0.01619,0.0081,0.01215,0,0.02429,0,1
38344,0.48802,0.21257,0.02994,0.00599,0.0509,0.00599,0.07186,0.00898,1
60882,0.53398,0.09061,0.00971,0.01294,0.01942,0.01618,0.03236,0.00324,1
4618,0.68508,0.28729,0.0221,0.00552,0.07735,0.0221,0.0663,0.01105,1
54359,0.57895,0.19173,0.00752,0.02632,0.02632,0.00752,0.06767,0.00752,1
16185,1,0.42857,0.03727,0,0.18012,0.06211,0.26708,0.00621,0.91304
6721,0.40633,0.11873,0.00792,0.01847,0.01583,0.01055,0.0343,0,1
76425,0.41546,0.05797,0,0.01691,0.01208,0.00725,0.01208,0.00242,1
40825,0.54245,0.09906,0.00943,0.00943,0,0.00472,0.0283,0.00472,1
69112,0.25806,0.04301,0.00538,0.03763,0,0.01075,0.02151,0,1
52098,0.48387,0.08065,0.03629,0.00403,0.01613,0.02016,0.04839,0.05242,1
3562,1,0.35545,0.08057,0,0.12796,0.0237,0.16588,0.0237,0.85782
60403,0.47085,0.12556,0.00448,0.00448,0.01794,0.00897,0.04484,0.00448,1
4175,0.51442,0.125,0.00481,0,0.03846,0.00481,0.11058,0,1
66903,0.31928,0.03012,0.00602,0.03012,0.01807,0,0.06627,0.01205,1
70854,0.43719,0.0402,0.01005,0.00503,0,0,0.01508,0,1
44104,0.57426,0.11881,0.0099,0.06931,0.0099,0.0297,0.08911,0,1
75512,0.25874,0.09091,0.01399,0.01049,0.00699,0,0.02797,0,1
71732,0.45912,0.06918,0,0.03145,0.00629,0.00629,0.03774,0.00629,1
59139,0.38286,0.09714,0.01143,0.00571,0,0.00571,0.01143,0,1
29364,0.26364,0.08182,0,0.01818,0,0,0.00909,0.01818,1
49177,0.30909,0.03636,0,0,0,0,0.07273,0,1
61054,0.35211,0.05634,0,0,0.01408,0,0.02817,0,1
70454,0.25,0.5,0,0,0,0,0.25,0,1
43114,1,0,0,0,0.5,0,0,0,1
26306,0.36364,0.09091,0,0,0,0,0,0,1
64767,0.5,0,0,0,0.5,0,0,0,1
46010,0.66667,1,0,0,0.06667,0,0.26667,0,0.73333
4676,1,0,0,0,0.125,0.125,0,0,0.375
61291,0.14286,0.28571,0,0,0,0,0.14286,0,1
74248,0.72059,0.22059,0.04412,0.01471,0.04412,0.02941,0.10294,0,1
47601,0.36607,0.04464,0.01786,0,0,0.00893,0.03571,0,1
15282,0.20225,0.05618,0,0,0,0,0.01124,0.01124,1
