ID,green,red,cyan,pink,purple,yellow,orange,gray,blue
17999,90,24,2,0,5,1,9,1,109
64438,27,19,3,0,7,9,16,3,44
53799,29,37,38,0,30,24,32,25,5
4502,113,23,2,0,7,2,9,0,155
62975,92,50,6,0,16,2,26,5,27
55925,139,50,5,0,8,3,12,3,120
76058,30,24,3,0,5,1,29,2,4
57828,153,43,1,2,4,5,12,0,180
27336,54,13,6,1,6,2,16,2,40
57297,107,19,2,0,2,2,5,3,138
65727,34,12,0,0,2,0,7,1,51
42487,46,25,2,0,10,3,14,8,37
1012,85,14,2,0,5,7,14,0,85
54765,70,40,8,0,15,4,15,1,49
57386,128,61,8,2,6,3,14,1,55
60182,44,39,10,0,12,6,18,6,13
832,54,10,3,1,3,3,8,0,94
69484,76,14,1,1,4,0,3,2,131
57750,44,22,29,5,14,5,26,12,14
20160,18,15,9,0,12,7,24,3,13
56258,61,22,1,0,5,2,8,1,73
35509,127,34,4,0,10,8,16,3,79
48451,11,5,0,0,3,0,4,1,1
44243,79,32,3,0,4,1,14,3,56
75561,100,46,2,0,11,1,11,4,56
28783,133,52,11,3,6,5,18,2,110
70013,179,67,5,0,17,3,23,2,165
20849,86,41,2,0,5,7,17,15,88
70722,163,65,3,1,8,1,33,2,61
54105,172,55,2,1,10,3,15,2,213
35297,54,32,2,1,3,3,8,0,6
49650,82,31,8,0,24,12,30,16,47
63225,84,31,0,1,11,1,11,9,72
161,7,9,5,0,2,4,3,2,1
45069,65,76,22,0,8,12,26,10,39
64944,82,43,7,1,9,10,15,7,53
54404,24,24,18,1,12,6,15,7,0
27318,11,1,0,1,1,0,0,0,13
66183,31,3,1,1,1,0,0,0,56
57712,49,29,0,1,2,1,5,0,163
73136,24,11,0,1,3,1,0,0,70
30676,0,0,0,1,0,1,0,0,6
7115,23,12,0,0,3,1,5,0,64
65648,14,6,1,0,0,1,7,0,63
9289,20,5,1,0,3,1,7,0,17
24337,0,0,0,1,0,0,0,0,2
54938,32,7,1,0,0,0,5,5,61
72773,43,2,4,1,0,0,1,1,155
74708,38,18,2,3,1,0,3,2,127
57016,52,13,4,0,15,3,17,5,61
10349,38,19,3,2,0,1,8,2,148
45402,37,9,0,3,0,1,1,1,144
57634,43,10,0,2,0,1,6,1,144
50219,55,6,0,4,2,0,4,2,170
54746,36,15,0,4,0,0,3,4,142
31014,25,7,0,3,1,2,4,1,54
19415,10,3,0,0,0,0,1,1,32
44991,64,14,4,1,2,2,5,1,101
