ID,azure,aqua,orange,beige,green,antiquewhite,bisque,blue,pink,blanchedalmond,black
1159,0.02174,0.02174,0,0.1087,0.02174,1,0.02174,0,0.06522,0,0
22301,0,0,0,0,0,1,0,0,0,0,0
24430,0,0,0,0.17949,0,1,0,0,0.10256,0.02564,0
32422,0,0,0,0,0,1,0,0.02857,0.05714,0,0
2250,0,0.05263,0,0,0,1,0,0,0,0,0
2415,0,0.03333,0,0,0.03333,1,0,0,0,0,0
1238,0,0.27907,0,0.16279,0,1,0,0,0.13953,0,0
7669,0,0,0,0,0.12821,1,0,0.12821,0.20513,0,0
23214,0,0,0,0.30769,0.07692,1,0,0,0.46154,0.46154,0
1941,0,0.07407,0,0,0,1,0,0,0,0,0
24679,0,0,0,0.2,0.05,1,0.1,0,0.2,0.1,0
24479,0,0,0,0.15385,0.02564,1,0,0,0.20513,0.15385,0
1397,0,0.0411,0,0,0,1,0.0411,0,0.05479,0,0
24564,0,0,0,0.4375,0,1,0,0,0.125,0.3125,0
1224,0.01852,0.2037,0,0.01852,0,1,0,0,0.07407,0,0
17538,0.14516,0.12903,0,0,0,1,0,0,0,0,0
22124,0,0,0,0,0,1,0,0,0,0,0
7298,0,0,0,0,0.07143,1,0,0.14286,0.21429,0,0
26348,0,0,0,0.04762,0,1,0,0,0.09524,0.2381,0
26135,0,0,0,0.1875,0,1,0,0,0.25,0.25,0
17691,0.14545,0.12727,0,0,0,1,0,0,0,0,0
31561,0,0,0,0,0,1,0,0,0.04,0,0
32359,0,0,0,0,0.02703,1,0,0,0.18919,0,0
28986,0,0,0,0,0,1,0,0,0.02439,0,0
17959,0.08333,0.13889,0,0,0,1,0,0,0,0,0
16480,0,0.10714,0,0.03571,0,1,0,0,0.17857,0.25,0
21538,0,0,0,0,0,1,0,0,0,0,0
536,0.09091,0.09091,0,0.04545,0,1,0,0,0.04545,0,0
2826,0,0.1087,0.21739,0,0,1,0,0,0,0,0.15217
2311,0,0.10959,0.06849,0,0,1,0,0,0.0411,0,0.05479
17803,0.10204,0.10204,0,0,0,1,0,0,0,0,0
23894,0,0,0,0.31818,0.13636,1,0,0,0.27273,0.54545,0
1170,0,0.07407,0,0.03704,0,1,0,0,0.03704,0,0
23347,0,0,0,0.26316,0,1,0,0,0.15789,0.15789,0
1469,0,0.05714,0,0,0,1,0.02857,0,0.02857,0,0
16153,0,0.09804,0,0.01961,0,1,0.09804,0,0,0,0
20965,0,0,0,0,0,1,0,0,0,0,0
17587,0.41667,0.22222,0.02778,0,0,1,0,0,0,0,0
21048,0,0,0,0,0.02564,1,0,0,0,0,0
30310,0,0,0,0,0,1,0,0,0.10638,0,0
17564,0,0.09677,0,0,0,1,0,0,0,0,0
32682,0,0,0,0,0,1,0,0.01299,0,0,0
2724,0,0,0.05882,0,0,1,0,0,0,0,0.05882
18039,0,0.41176,0,0,0,1,0,0,0,0,0
24352,0,0,0,0.42857,0,1,0,0,0.04762,0.19048,0
16558,0,0,0.03125,0.09375,0.03125,1,0.0625,0,0.0625,0,0
31099,0,0.09091,0,0,0,1,0,0,0,0,0
31650,0,0,0,0,0,1,0,0,0.05556,0,0
7739,0,0,0,0,0.0625,1,0,0.07812,0.09375,0,0
16473,0,0,0,0.08475,0,1,0.0339,0,0.01695,0,0
21014,0,0,0,0,0,1,0,0,0,0,0
27155,0,0,0,0,0,1,0,0.03571,0.03571,0.03571,0
22416,0,0,0,0,0,1,0,0.025,0,0,0
32146,0,0,0,0,0,1,0,0,0.02632,0,0
2788,0,0,0,0,0,1,0,0,0,0,0
17986,0.09091,0.15152,0,0,0,1,0,0,0,0,0
23519,0,0,0,0.28571,0,1,0.04762,0,0,0.2381,0
16374,0,0,0.04348,0.06522,0.04348,1,0.1087,0,0.04348,0,0
16881,0,0,0,0.01852,0,1,0.01852,0,0.07407,0,0
11834,0.06667,0.2,0.03333,0.06667,0,1,0.03333,0,0.16667,0,0
25584,0,0,0,0.07692,0,1,0,0,0.03846,0.19231,0
852,0.19048,0.14286,0,0,0,1,0,0,0.09524,0,0
7833,0,0,0,0,0,1,0,0.14286,0.21429,0,0
15913,0,0.05263,0.21053,0.15789,0,1,0,0,0,0.05263,0
16865,0.08333,0.08333,0,0,0,1,0,0,0,0,0
13772,0,0,0.03125,0,0,1,0,0,0.0625,0,0
1539,0,0.03226,0.22581,0,0,1,0,0,0,0,0.25806
2559,0,0.12121,0,0,0,1,0,0,0,0,0
32736,0,0,0,0,0,1,0,0,0.17308,0,0
31899,0,0,0,0,0,1,0,0,0.06522,0,0
16208,0,0.05,0,0.05,0,1,0,0,0,0,0
2538,0,0.03448,0.01724,0,0,1,0,0,0,0,0
32512,0,0,0,0,0.01299,1,0,0.01299,0,0,0
18033,0,0.30435,0,0,0,1,0,0,0,0,0
31648,0,0.03125,0,0,0,1,0,0,0.03125,0,0
22842,0,0,0,0,0,1,0,0,0,0,0
16738,0,0,0,0.13333,0,1,0,0,0.13333,0,0
26306,0,0.09091,0,0.09091,0,1,0,0,0.13636,0.09091,0
1965,0,0,0,0,0,1,0,0,0,0,0
30381,0,0,0,0,0,1,0,0,0,0,0
24269,0,0,0,0.12245,0,1,0,0,0.14286,0.04082,0
20266,0,0,0,0,0,1,0,0,0,0,0
32294,0,0,0,0,0,1,0,0.01818,0.03636,0,0
29858,0,0,0,0,0.02941,1,0,0.02941,0,0,0
909,0.07692,0.11538,0,0,0,1,0,0,0,0,0
32595,0,0,0,0,0.07143,1,0,0,0.09524,0,0
29290,0,0,0,0,0.03571,1,0,0.03571,0.07143,0,0
26960,0,0,0,0,0,1,0,0.03922,0.09804,0,0
21011,0,0,0,0,0,1,0,0,0,0,0
7700,0,0,0,0,0.02703,1,0,0.10811,0.08108,0,0
29329,0,0,0,0,0,1,0,0,0.13043,0,0
32011,0,0,0,0,0,1,0,0,0,0,0
8914,0,0,0,0,0.1,1,0,0.2,0.2,0,0
31813,0,0,0,0,0,1,0,0,0,0,0
