ID,azure,aqua,orange,beige,green,antiquewhite,bisque,blue,pink,blanchedalmond,black
1579,0,0,0.15385,0,0,1,0,0,0,0,0.15385
1508,0,0.07692,0.07692,0,0,1,0,0,0,0,0.07692
1587,0,0.23529,0.05882,0,0.11765,1,0,0,0,0,0.11765
1588,0,0,0.25,0,0,1,0,0,0,0,0.25
1535,0,0,0,0,0,1,0,0,0,0,0.07692
1557,0,0.05556,0.22222,0,0,1,0,0,0,0,0.05556
1515,0,0.07692,0.07692,0,0,1,0,0,0,0,0.07692
1513,0,0.15789,0.26316,0,0.10526,1,0,0,0,0,0.10526
1565,0,0.11111,0.22222,0,0.11111,1,0,0,0,0,0.11111
1538,0,0,1,0,0,1,0,0,0,0,1
1578,0,0,0,0,0,1,0,0,0,0,0.5
1542,0,0,0.07692,0,0,1,0,0,0,0,0.07692
1496,0,0,0.75,0,0,1,0,0,0,0,0.5
1495,0,0,0.5,0,0,1,0,0,0,0,0.5
1509,0,0,0,0,0,1,0,0,0,0,0.5
1584,0,0.4,0.2,0,0,1,0,0,0,0,0.4
1540,0,0,0.5,0,0,1,0,0,0,0,0.5
1612,0,0,0,0,0,1,0,0,0,0,0.5
1595,0,0.07692,0,0,0,1,0,0,0,0,0.07692
1600,0,0,0.25,0,0,0.5,0,0,0,0,1
1555,0,0.18182,0.09091,0,0,1,0,0,0,0,0.36364
1586,0,0,0,0,0,1,0,0,0,0,0.14286
1547,0,0.2,0.3,0,0,1,0,0,0,0,0.1
