ID,dimgrey,chartreuse,darkcyan,aquamarine,crimson,burlywood,darkolivegreen,brown,darkgrey,darkseagreen,darkgoldenrod,beige,darkturquoise,cyan,coral,black,dimgray,darkgray,darkred,chocolate,bisque,darkkhaki,cornflowerblue,azure,darkslateblue,darkorange,blanchedalmond,blue,darkgreen,darkviolet,darkorchid,deeppink,aliceblue,antiquewhite,aqua,deepskyblue,blueviolet,cornsilk,darkmagenta,darkslategrey,darksalmon,darkslategray,cadetblue,darkblue
227299,0,0.02074,0,0.79493,0,0.03687,0,0.06221,0.0023,0,0,0.75806,0,0,0.0023,0.28341,0,0,0,0.02074,0.47926,0.00461,0.01843,1,0,0,0.20046,0.12903,0.0023,0,0,0,0,0.09217,0.38018,0,0.07373,0.00922,0,0,0,0,0.04378,0.0023
246410,0,0.04184,0,0.95816,0.00418,0.07113,0.00418,0.17155,0,0,0.00418,1,0,0.01674,0.03347,0.54393,0,0,0,0.04184,0.76569,0.00418,0.02092,0.68619,0,0.00418,0.38912,0.25105,0,0,0.00418,0,0,0.06695,0.94142,0,0.25523,0.02092,0,0,0,0,0.06276,0.00418
341248,0,0.06944,0.00694,0.23958,0.03125,0.17014,0.01042,0.21181,0.00347,0,0.00347,0.65625,0,0.01042,0.05208,0.81597,0,0,0,0.03819,1,0,0.04167,0.35417,0.00347,0,0.61458,0.43056,0.00347,0.00347,0,0,0,0.05903,0.75,0,0.34375,0.01042,0,0,0,0,0.13194,0.01736
347483,0,0.02918,0.00265,0.62865,0.00265,0.06101,0,0.06366,0,0,0,0.81963,0,0.00796,0.01061,0.4191,0,0,0,0.00531,0.54111,0,0.00265,1,0,0,0.23077,0.15915,0,0,0,0,0,0.01857,0.14589,0,0.12732,0.00796,0,0,0,0,0.02122,0.00265
346593,0,0,0,0.02379,0,0,0,0,0,0,0,0.00501,0,0,0,0.00063,0,0,0,0,0.00063,0,0,0.01315,0,0,0,0.00063,0,0,0,0,0,1,0.06888,0,0,0,0,0,0,0,0,0
64798,0,0.04082,0,0.38367,0.00408,0.0898,0,0.13061,0,0,0,0.45306,0,0,0.00408,0.4,0,0.00816,0,0.03673,0.47347,0.00408,0.01224,0.40408,0,0,0.36327,0.20408,0,0,0,0,0,0.10204,1,0,0.22041,0.00816,0,0,0,0,0.0449,0.00408
196536,0,0.00943,0,0.7217,0,0.03302,0,0.04717,0,0,0,0.85849,0,0,0,0.42453,0,0,0,0.00472,0.66038,0,0,1,0,0,0.2783,0.16038,0,0,0,0,0,0.00943,0.38208,0,0.09434,0,0,0,0,0,0.02358,0
378382,0,0,0,0.02401,0,0.00062,0,0.00062,0,0,0,0.00554,0,0,0,0.00369,0,0,0,0,0.00431,0,0.00062,0.01663,0,0,0.00062,0.00062,0,0,0,0,0,1,0.11207,0,0.00123,0,0,0,0,0,0,0
184527,0,0,0,0.0508,0,0,0,0,0,0,0,0.01016,0,0,0,0.00677,0,0,0,0,0.01016,0,0,0.03895,0,0,0.00169,0.00423,0,0,0,0,0,1,0.10838,0,0.00085,0,0,0,0,0,0,0
118510,0,0,0,0.00515,0,0,0,0,0,0,0,0.00086,0,0,0,0,0,0,0,0,0.00086,0,0.00086,0.00601,0,0,0,0,0,0,0,0,0,1,0.02234,0,0,0,0,0,0,0,0,0
