ID,dimgrey,chartreuse,darkcyan,aquamarine,crimson,burlywood,darkolivegreen,brown,darkgrey,darkseagreen,darkgoldenrod,beige,darkturquoise,cyan,coral,black,dimgray,darkgray,darkred,chocolate,bisque,darkkhaki,cornflowerblue,azure,darkslateblue,darkorange,blanchedalmond,blue,darkgreen,darkviolet,darkorchid,deeppink,aliceblue,antiquewhite,aqua,deepskyblue,blueviolet,cornsilk,darkmagenta,darkslategrey,darksalmon,darkslategray,cadetblue,darkblue
210398,0,12,0,716,0,33,0,47,1,0,0,779,0,2,2,326,0,0,0,10,510,2,8,944,0,0,224,117,1,0,0,0,0,50,330,0,74,4,0,0,0,0,27,1
148179,0,21,2,210,9,58,3,77,1,0,1,474,0,5,16,361,0,1,0,12,476,0,13,280,1,0,253,178,1,1,0,0,0,22,373,0,129,4,0,0,0,0,43,5
256335,0,1,0,177,0,1,0,2,0,0,0,34,0,0,0,15,0,0,0,0,19,0,1,94,0,0,3,5,0,0,0,0,0,4834,513,0,3,0,0,0,0,0,0,0
259502,0,13,0,462,1,33,0,70,0,0,0,517,0,1,6,319,0,2,0,16,467,1,6,423,0,0,223,142,0,0,0,0,0,118,1364,0,115,5,0,0,0,0,20,1
325292,0,28,0,598,3,38,2,66,1,0,2,685,0,4,12,416,0,1,0,18,567,1,9,458,0,1,244,161,0,0,1,0,0,32,784,0,119,5,0,0,0,0,33,3
27140,0,0,0,25,0,0,0,0,0,0,0,17,0,0,0,3,0,0,0,0,5,0,0,18,0,0,0,0,0,0,0,0,0,3227,27,0,0,0,0,0,0,0,0,0
410754,0,0,0,163,0,1,0,3,0,0,0,61,0,0,1,19,0,0,0,0,23,0,0,133,0,0,8,11,0,0,0,0,0,2179,232,0,3,0,0,0,0,0,1,0
305291,0,0,0,21,0,1,0,0,0,0,0,3,0,0,0,2,0,0,0,0,2,0,0,13,0,0,0,1,0,0,0,0,0,3595,103,0,1,0,0,0,0,0,0,0
221966,0,0,0,38,0,1,0,0,0,0,0,29,0,0,0,5,0,0,0,0,14,0,0,49,0,0,2,0,0,0,0,0,0,2519,48,0,1,0,0,0,0,0,0,0
329338,0,2,0,61,0,0,0,1,0,0,0,37,0,0,0,6,0,0,0,0,14,0,0,37,0,0,7,2,0,0,0,0,0,3396,47,0,3,0,0,0,0,0,0,0
336809,0,0,0,11,0,1,0,0,0,0,0,15,0,0,0,3,0,0,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,2866,36,0,1,0,0,0,0,0,0,0
