ID,Ball
43380,"{60673, 58690, 59906, 47204, 32804}"
56863,"{76066, 62170, 67142, 10156, 39437, 35798, 27735, 70646, 21817, 36826, 51355, 70460, 39770, 64158, 56063}"
60031,"{73229, 74260, 56857, 74779, 65052, 29218, 73762, 9252, 17445, 68132, 5671, 74797, 74799, 74800, 74801, 74802, 74806, 74809, 25695, 68191, 24677, 21098, 39531, 40564, 71796, 60024, 73855, 60031, 22150, 70799, 75407, 61592, 76441, 27809, 28322, 40611, 58021, 23206, 73902, 20655, 70325, 75481, 41210, 22303, 25890, 73508, 19241, 73524, 18743, 73527, 18746, 11258, 30535, 39755, 13136, 63339, 33134, 39792, 7026, 33143, 16247, 32122, 66942, 55166, 9623, 70559, 59808, 59813, 69548, 53686, 60346, 75197, 55231, 26562, 60354, 60356, 67024, 28118, 41431, 31209, 68073, 68585, 72685, 70131, 15350, 70134, 4090}"
34468,"{36355, 23556, 16391, 53256, 43020, 24589, 52238, 59425, 35368, 13866, 53803, 6702, 60993, 37455, 41043, 36453, 30829, 36476, 24193, 16007, 42635, 59030, 31896, 38045, 34468, 62638, 31920, 46773, 18104, 32961, 51395, 33478, 10448, 31459, 38118, 24810, 3313, 53501, 61206, 46362, 10543, 27441, 60215, 27448, 4946, 50011, 27484, 11107, 23907, 11117, 42861, 49532, 12159, 20351, 42885, 10632, 38282, 8592, 62867, 14741, 12698, 23965, 26021, 52652, 20402, 38838, 38845, 44477, 61890, 74698, 27088, 39383, 46039, 47071, 66018, 8692, 3574, 40444}"
52974,"{23304, 46858, 23309, 23311, 23313, 1430, 53143, 58524, 53149, 53153, 43043, 49578, 21693, 19390, 53695, 60485, 29898, 19666, 19667, 19668, 23381, 23382, 23384, 23389, 20705, 8290, 20706, 19816, 19817, 19820, 19821, 73712, 45043}"
44881,"{67077, 18951, 63500, 31758, 35871, 70182, 67126, 20027, 13388, 37453, 39511, 21597, 39009, 50273, 27748, 27751, 67180, 25715, 5263, 162, 29346, 8364, 22198, 27848, 16593, 26322, 29912, 66265, 73967, 75516, 19197, 14086, 4871, 11017, 8482, 36145, 7474, 30007, 75581, 9536, 13632, 38219, 44881, 8019, 53085, 32094, 61792, 66926, 26482, 51574, 30587, 5507, 38276, 11149, 48014, 21395, 8084, 27033, 73629, 73630, 10674, 18869, 23991, 12732, 38849, 67011, 7109, 22982, 27091, 75737, 29662, 18912, 63459, 61421, 18928, 36337, 74231, 72701, 20990}"
30307,"{6304, 52418, 58371, 34692, 59427, 66787, 7694, 60208, 30129, 9495, 31864, 74967, 74974, 47198, 74975}"
4353,"{8352, 48482, 55672, 32613, 2438, 32901, 52328, 64680, 24843, 43787, 72427, 63343, 56529, 47379, 25176, 47195, 2462}"
53302,"{74245, 50193, 39955, 10772, 46106, 60446, 16927, 60448, 13865, 29226, 26670, 53299, 53302, 41527, 38975, 51278, 73312, 53875, 17530, 73865, 6298, 68788, 27836, 6336, 73409, 49350, 32469, 73434, 4317, 41698, 27371, 31471, 41712, 52470, 52476, 17682, 32022, 68887, 62233, 71449, 45851, 55080, 16685, 16691, 76086, 1338, 38211, 73027, 13662, 39774, 7012, 12133, 37753, 23934, 908, 58772, 57765, 68007, 17321, 68011, 68018, 54709, 16822, 2999, 20421, 64966, 64968, 64970, 34766, 72661, 60887, 74711, 44506, 66010, 38876, 19933, 17894, 38890, 13292, 56301, 34287}"
76024,"{58700, 23695, 2674, 49715, 49716, 33086}"
