ID,green,red,cyan,pink,purple,yellow,orange,gray,blue
11443,78,18,1,0,2,1,4,2,64
51626,82,35,4,0,9,2,10,0,45
56213,53,21,2,1,5,1,11,3,101
58022,88,34,3,4,9,3,19,3,40
56043,74,27,2,2,5,1,18,1,18
17984,27,16,6,1,7,4,16,3,29
22783,83,32,3,0,1,0,3,0,48
54479,54,11,0,3,2,0,3,1,86
23736,61,22,1,0,2,1,3,0,120
62258,55,13,1,0,1,1,3,2,71
30922,80,26,2,0,3,1,7,0,71
72554,39,33,5,0,23,5,20,4,5
47336,53,41,4,0,20,3,18,5,35
14933,74,16,4,0,3,4,5,4,61
74314,42,23,1,0,4,1,10,0,34
2540,16,4,0,0,1,0,2,0,50
74694,54,26,1,0,10,2,9,1,36
36017,83,40,6,0,9,3,10,1,33
13096,55,40,9,0,10,3,13,5,25
28354,72,15,3,0,11,1,6,10,64
14593,29,10,1,1,2,0,7,1,88
10599,85,14,1,0,3,1,12,0,93
7772,66,12,2,0,1,1,7,2,117
32487,24,24,13,0,10,4,16,16,5
21813,78,16,1,2,1,1,4,3,142
2749,64,21,9,3,6,3,11,0,73
42740,50,18,3,0,2,1,6,0,55
15198,75,17,0,1,3,0,11,0,72
72989,41,13,4,3,2,0,6,0,79
53865,88,17,0,1,1,14,6,2,88
10805,46,15,1,1,2,2,7,0,37
46996,72,35,2,1,3,2,12,1,75
2229,63,13,3,0,2,1,3,1,81
60886,47,9,1,1,1,1,2,0,76
12431,70,17,1,0,4,3,8,0,50
72472,77,24,4,1,9,6,8,1,63
12583,62,11,2,3,1,1,3,3,114
9592,46,8,2,0,0,1,6,0,40
48248,14,16,11,0,9,5,8,0,3
47223,66,26,5,0,6,0,7,0,91
70614,74,11,1,0,2,2,11,11,55
55630,40,7,0,1,0,0,2,1,65
26084,97,15,0,3,3,0,4,2,131
68513,53,12,0,1,5,0,7,0,100
45054,68,16,1,0,2,0,5,0,74
19204,65,22,2,0,6,1,8,2,94
16389,56,9,1,1,3,0,3,1,115
42360,20,4,2,0,7,3,6,6,6
26921,59,9,3,1,3,0,6,1,97
67198,57,7,3,0,1,0,13,0,77
63693,71,31,5,0,6,5,15,6,39
37194,57,14,5,0,6,5,9,0,52
48595,55,19,2,1,4,2,5,1,65
62799,45,12,1,1,4,2,8,2,44
44048,47,9,0,0,1,0,1,1,75
31959,55,24,1,2,2,1,8,1,86
19831,37,2,0,1,1,1,2,0,85
44728,44,13,0,2,5,2,3,3,25
43957,23,1,1,2,1,0,4,1,133
61663,43,8,0,1,1,0,5,1,104
68968,71,27,5,0,11,4,18,1,68
34483,57,10,4,1,7,4,8,3,69
30347,56,30,7,0,8,1,21,2,59
36932,54,29,2,2,3,5,11,0,51
36642,99,23,2,0,7,3,13,2,105
13674,43,27,10,0,11,4,14,1,46
38945,44,5,2,0,1,4,8,0,54
65209,48,17,0,0,2,0,9,0,54
3948,73,10,1,0,6,2,8,0,77
58795,37,20,6,0,12,3,14,1,22
