ID,azure,aqua,orange,beige,green,antiquewhite,bisque,blue,pink,blanchedalmond,black
30611,0,0,0,0,0,15,0,0,0,0,0
7225,0,0,0,0,2,22,0,2,2,0,0
32717,0,0,0,0,0,10,0,0,0,0,0
24968,0,0,0,6,1,25,0,0,5,3,0
22195,0,0,0,0,0,5,0,0,0,0,0
14044,0,5,0,2,5,22,7,0,2,0,0
8618,0,0,0,0,0,1,0,0,0,0,0
31045,0,0,0,0,0,7,0,0,1,0,0
32384,0,0,0,0,0,18,0,0,0,0,0
19223,0,0,0,0,0,17,0,0,0,0,0
7223,0,0,0,0,1,11,0,1,2,0,0
22768,0,0,0,0,0,25,0,0,0,0,0
25185,0,0,0,4,0,17,0,0,1,1,0
2799,0,0,0,0,0,8,0,0,0,0,0
875,0,1,0,0,0,22,0,0,0,0,0
17761,4,4,0,0,0,29,0,0,0,0,0
32789,0,0,0,0,0,16,0,0,0,0,0
31747,0,0,0,0,0,4,0,0,0,0,0
2587,0,5,5,0,0,30,0,0,0,0,6
16157,0,1,0,1,0,26,1,0,0,0,0
25614,0,0,0,2,1,11,0,0,4,7,0
25125,0,0,0,2,0,20,0,0,3,3,0
31982,0,0,0,0,0,16,0,0,1,0,0
24788,0,0,0,0,0,2,0,0,0,1,0
14428,0,0,0,0,0,25,0,0,0,0,0
2277,0,0,1,0,0,10,0,0,0,0,1
16502,0,2,1,1,1,26,2,0,2,1,0
30791,0,0,0,0,0,11,0,0,0,0,0
26310,0,2,0,3,0,13,0,0,2,0,0
30616,0,0,0,0,0,49,0,0,0,0,0
13991,0,0,0,0,0,3,0,0,0,0,0
12795,0,0,0,0,1,14,3,0,2,0,0
9129,0,0,0,0,3,29,0,0,6,0,0
32061,0,0,0,0,0,18,0,0,0,0,0
6212,0,0,0,0,3,15,0,6,5,0,0
14371,0,0,0,0,0,4,0,0,0,0,0
26138,0,0,0,1,0,13,0,0,2,2,0
768,2,2,0,0,0,10,0,0,0,0,0
9336,0,0,0,0,1,3,0,1,0,0,0
9594,0,0,0,0,0,5,0,1,1,0,0
22353,0,0,0,0,1,19,0,3,0,0,0
24760,0,0,0,8,0,27,0,0,2,5,0
8945,0,0,0,0,1,8,0,1,1,0,0
6593,0,0,0,0,1,2,0,0,0,0,0
32546,0,0,0,0,0,25,0,0,1,0,0
13266,0,0,0,0,4,28,4,5,7,0,0
8914,0,0,0,0,0,1,0,0,0,0,0
1417,1,4,1,0,0,18,1,0,2,0,0
8101,0,0,0,0,12,35,0,11,11,0,0
2439,0,4,0,0,0,36,0,0,0,0,0
10602,0,1,0,2,4,28,2,1,4,0,0
17945,0,1,0,0,0,23,0,0,0,0,0
28712,0,0,0,0,0,36,0,1,0,1,0
1468,2,2,0,2,0,10,0,0,0,0,0
19217,0,0,0,0,0,15,0,0,0,0,0
16599,0,3,6,5,3,54,2,1,7,0,0
32621,0,0,0,0,0,3,0,0,0,0,0
1474,0,0,0,0,0,2,0,0,0,0,0
16735,0,0,0,0,0,1,0,0,0,0,0
12291,0,1,0,0,1,4,1,0,0,0,0
9039,0,0,0,0,0,4,0,0,0,0,0
2606,0,0,0,0,0,9,0,0,0,0,2
21048,0,0,0,0,0,22,0,0,0,0,0
32732,0,1,0,0,0,15,0,0,0,0,0
3469,0,0,0,0,1,7,0,2,1,0,0
30224,0,0,0,0,0,17,0,0,1,0,0
16113,0,3,5,3,0,34,1,0,1,2,0
10353,0,0,0,0,1,2,1,1,1,0,0
3310,0,0,0,0,8,33,0,11,9,0,0
24164,0,0,0,0,0,21,1,0,3,1,0
26174,0,0,0,0,0,1,0,0,0,0,0
22215,0,0,0,0,3,50,0,14,6,0,0
15605,0,0,2,2,2,31,4,0,2,0,0
13939,0,2,0,4,4,7,5,1,4,0,0
9258,0,0,0,0,0,12,0,3,2,0,0
6457,0,0,0,0,1,5,0,1,2,0,0
12565,0,1,0,1,3,18,3,1,4,0,0
23463,0,0,0,7,0,19,0,0,2,6,0
12705,0,0,0,1,3,10,3,1,3,0,0
32389,0,0,0,0,0,23,0,0,4,0,0
16370,0,0,0,1,0,9,1,0,0,0,0
26308,0,1,0,1,0,11,0,0,0,0,0
25130,0,0,0,4,0,18,0,0,3,4,0
3544,0,0,0,0,1,9,0,2,3,0,0
678,0,1,0,0,0,5,0,0,0,0,0
22495,0,0,0,0,0,34,0,0,0,0,0
15868,0,4,3,1,0,20,4,0,3,0,0
1066,0,7,0,2,0,61,0,0,2,0,0
20908,0,1,0,0,3,27,0,7,0,0,0
13316,0,0,0,0,0,1,0,0,0,0,0
12206,0,0,0,0,0,1,0,0,0,0,0
9392,0,0,0,0,1,11,0,1,4,0,0
8604,0,0,0,0,0,5,0,1,0,0,0
31694,0,0,0,0,0,39,0,3,0,0,0
29257,0,0,0,0,0,20,0,0,2,0,0
