ID,Ball
4018,"{6913, 8450, 8701, 9603, 6918, 8077, 6542, 8078, 8333, 6801, 8334, 9107, 8212, 9360, 9619, 7577, 5786, 7579, 9215, 9117, 7582, 6945, 9598, 7587, 9638, 6698, 7730, 8755, 9395, 6837, 9528, 6714, 7098, 6972, 8250, 9658, 7489, 6210, 6850, 7107, 7873, 7881, 9673, 9680, 6993, 6354, 9683, 6102, 6746, 9690, 7390, 7519, 7648, 8289, 6370, 8163, 9058, 9445, 9698, 6888, 8168, 8681, 9323, 8172, 7149, 9197, 9325, 9326, 6387, 8820, 7541, 9332, 8443, 8189, 8958, 7551}"
21674,"{19973, 19974, 20005, 22567, 20020, 22580, 20022, 20024, 20028, 20543, 20562, 21594, 20059, 19555, 20069, 20587, 20079, 20602, 20107, 19597, 22669, 20116, 21674, 19633, 21700, 22730, 22734, 19664, 19665, 19666, 19667, 20692, 19668, 19669, 19670, 19671, 19672, 19673, 19674, 19677, 22749, 22766, 22790, 22796, 22847, 22848, 21826, 22867, 22868, 19797, 21848, 20315, 20318, 21342, 21343, 22881, 22882, 21859, 22885, 22888, 22889, 22892, 22897, 22898, 22900, 22903, 21880, 22905, 21884, 21885, 22908, 22909, 22911, 22401, 22913, 22918, 22408, 22410, 22411, 19852, 22924, 22925, 22934, 22941, 21418, 20402, 20403, 21426, 20406, 20924, 19907, 19908, 19911, 19914, 19915, 21460, 21461, 20445, 19936, 20450, 19940, 20458, 22508, 20462, 20463, 20464, 19958, 20472}"
20561,"{22912, 21380, 22916, 22917, 19975, 21128, 22791, 20106, 22666, 22794, 22920, 22670, 20370, 22932, 21142, 19993, 21659, 20508, 22812, 22047, 21962, 22566, 21543, 21419, 22443, 22571, 22572, 22573, 19760, 20400, 19506, 20401, 22701, 20405, 22729, 20026, 20410, 20029, 19902, 20032, 21697, 19906, 19653, 19909, 19399, 22726, 19657, 19658, 19659, 19660, 19661, 19662, 19663, 19917, 20561, 21454, 21709, 21843, 21464, 20057, 20314, 21466, 22488, 21341, 21086, 22878, 20576, 21858, 22886, 20584, 21610, 22777}"
22462,"{18306, 18307, 18180, 18182, 18312, 18704, 18578, 18679, 18460, 18469, 18597, 18600, 18219, 18351, 18737, 18740, 18101, 18107, 18762, 18255, 18524, 18657, 18541, 18673, 18290, 18291, 18421, 18678, 18551, 18175}"
19781,"{18177, 18617, 18341, 18758, 18759, 18216, 18665, 18186, 18571, 18666, 18731, 18190, 18226, 18515, 18137, 18750}"
22549,"{19713, 21378, 19716, 20484, 22404, 20488, 22798, 20495, 22543, 19733, 20501, 20119, 20504, 22549, 21403, 20129, 21411, 22051, 20521, 19754, 22062, 20015, 22574, 22577, 21685, 21686, 22837, 22838, 22457, 19644, 21950, 22463, 22464, 21954, 22851, 22596, 22597, 21958, 21831, 21834, 22732, 19707, 20441, 20316, 20317, 22751, 20577, 19939, 19813, 21863, 21864, 20329, 22764, 21485, 19950, 20335, 19952, 20590, 20592, 21364, 20597, 22901, 20087, 20091}"
14445,"{14465, 13447, 13323, 14347, 14475, 14476, 12943, 13716, 13977, 12702, 12831, 14503, 13736, 13610, 12845, 13102, 14127, 14511, 13619, 13110, 14135, 14397, 14270, 14271, 13644, 14157, 14285, 13903, 14415, 14416, 12371, 13653, 13655, 13785, 13914, 13916, 13790, 13918, 13282, 13796, 14309, 13673, 12394, 12395, 14057, 14315, 13294, 14445, 14320, 14450, 14452, 14580, 13049, 13050, 13052, 14333, 14590}"
9225,"{6403, 8581, 9224, 8585, 9225, 8591, 9105, 9620, 9114, 9372, 7069, 7070, 6818, 6819, 9471, 6821, 9636, 6823, 6951, 5801, 6314, 7079, 7468, 7469, 9001, 9003, 9136, 9640, 9650, 9139, 9656, 9278, 9662, 9666, 7365, 9287, 9672, 9290, 8401, 9426, 8276, 8788, 8789, 9303, 9306, 8439, 9051, 9437, 9691, 8440, 9185, 8548, 6117, 7526, 8549, 8568, 7785, 8041, 9191, 6511, 6514, 6515, 8050, 8181, 7542, 7543, 7544, 9593, 8572, 8063}"
13292,"{13313, 13444, 13322, 14474, 13068, 13326, 14606, 14612, 13725, 13091, 12457, 12458, 14123, 12461, 13741, 13743, 13744, 14258, 12853, 13111, 13113, 13127, 14280, 14154, 13899, 14156, 13645, 13902, 13137, 13138, 13650, 12500, 13652, 13907, 13909, 13784, 13658, 13789, 13278, 13151, 13280, 13279, 13023, 13666, 13793, 12389, 13285, 12391, 13671, 13920, 14314, 14566, 13292, 14446, 14575, 14321, 14578, 14324, 14326, 13306, 13308, 13311}"
20539,"{18310, 18184, 18450, 18451, 18205, 18462, 18721, 18466, 18467, 18722, 18349, 18741, 18104, 18233, 18106, 18235, 18764, 18271, 18659, 18660, 18799, 18801}"
9220,"{9220, 7431, 9611, 9103, 6416, 9362, 9110, 6168, 7321, 8088, 8219, 7326, 6820, 5797, 5798, 9382, 7337, 9644, 7981, 6830, 9655, 8632, 6970, 9661, 7363, 9667, 8263, 6731, 7756, 5840, 7761, 6996, 9048, 8538, 7516, 8159, 9441, 8162, 9317, 8038, 8428, 8047, 8048, 7793, 7925, 6390, 7931, 9086}"
22578,"{20608, 22914, 20357, 20358, 22533, 19979, 19725, 21373, 22542, 22802, 22547, 22548, 22931, 22679, 19866, 22682, 19742, 20511, 20128, 22050, 20646, 21159, 21672, 22057, 22059, 22061, 21554, 22578, 22579, 22834, 22582, 22583, 22584, 20537, 19897, 22459, 22460, 22461, 22846, 22721, 22722, 22852, 21446, 21959, 20683, 20049, 21974, 21592, 22872, 22874, 22876, 22877, 22880, 22753, 22765, 21487, 20723, 21108, 21747, 20342, 20599, 20344, 20477}"
30044,"{30338, 30343, 28043, 29196, 29707, 30094, 30583, 29456, 29714, 30098, 30356, 30357, 30740, 30871, 30744, 28825, 28826, 30235, 29212, 29981, 30110, 31513, 28064, 32798, 32802, 28198, 29478, 28201, 32811, 29358, 31536, 32432, 31796, 31541, 31542, 32952, 28475, 29372, 28349, 32959, 31172, 30021, 32966, 29127, 29384, 29385, 32712, 32714, 32979, 32658, 29400, 30044, 32532, 32605, 32659, 32735, 29156, 29924, 30054, 30309, 31208, 32916, 32764, 33004, 30065, 31218, 32498, 29815, 32252}"
21552,"{20353, 19844, 19718, 21639, 19721, 21131, 19724, 22027, 21646, 20607, 21648, 22811, 22558, 21665, 22307, 22563, 22058, 20525, 21552, 20411, 21956, 21830, 20551, 20040, 20555, 21068, 21970, 19923, 21459, 21080, 21465, 21720, 21721, 20060, 22616, 22875, 21473, 19556, 21358, 19954, 19699, 21362, 19830, 19959, 21878, 19705, 20346, 19710, 20095}"
