ID,azure,aqua,orange,beige,green,antiquewhite,bisque,blue,pink,blanchedalmond,black
29651,0,0.06667,0,0.02222,0.11111,1,0,0.17778,0.24444,0.02222,0
11750,0,0.22727,0,0.27273,0.54545,1,0.27273,0.36364,0.27273,0,0
17090,0.10127,0.10127,0,0,0,1,0.05063,0,0.01266,0,0
11040,0,0,0,0.17143,0.22857,1,0.14286,0.2,0.25714,0.02857,0
27218,0,0,0,0,0.13333,1,0,0.16667,0.25,0,0
4523,0,0,0,0,0.13559,1,0,0.11864,0.20339,0,0
11751,0,0.15385,0,0.19231,0.34615,1,0.38462,0.26923,0.38462,0,0
11906,0,0.08,0,0.24,0.16,1,0.24,0.16,0.2,0,0
24734,0,0,0,0.36364,0.15152,1,0,0,0.21212,0.27273,0
11696,0,0.16,0,0.2,0.2,1,0.4,0.12,0.28,0,0
18754,0,0,0,0,0.04918,1,0,0.14754,0.06557,0,0
15456,0,0.04762,0.14286,0.14286,0.28571,1,0.33333,0.14286,0.52381,0,0
17453,0.02941,0.08824,0,0,0,1,0,0,0.04902,0,0
12019,0,0.42857,0,0.42857,0.42857,1,0.57143,0.21429,0.64286,0,0
15317,0,0.09091,0,0.18182,0.40909,1,0.31818,0.18182,0.54545,0,0
25653,0,0,0,0.13415,0.10976,1,0,0,0.12195,0.09756,0
4870,0,0,0,0,0.36667,1,0,0.33333,0.36667,0.06667,0
4278,0,0,0,0,0.33333,1,0,0.27778,0.27778,0,0
12018,0,0.1,0,0.3,0.4,1,0.2,0.15,0.35,0.05,0
25629,0,0.03333,0,0.13333,0.2,1,0.13333,0,0.26667,0.23333,0
4177,0,0,0,0,0.35294,1,0,0.35294,0.29412,0,0
12175,0,0.10526,0,0.10526,0.21053,1,0.26316,0.21053,0.15789,0,0
23355,0,0,0,0.27586,0.2069,1,0.03448,0,0.24138,0.17241,0
12106,0.31034,0.34483,0,0.06897,0,1,0.10345,0,0.10345,0,0
25609,0,0.03333,0,0.2,0.23333,1,0.16667,0,0.23333,0.36667,0
15255,0,0.42857,0.28571,0.14286,0.14286,1,0.35714,0.21429,0.28571,0,0
18757,0,0,0,0,0.07143,1,0,0.17857,0.0119,0,0
12122,0,0.2,0.15,0.15,0.3,1,0.3,0.15,0.35,0,0
4416,0,0,0,0,0.21212,1,0,0.36364,0.45455,0,0
13895,0.08621,0.17241,0,0.01724,0.05172,1,0.05172,0,0.10345,0,0
23349,0,0,0.08333,0.16667,0.125,1,0.16667,0,0.5,0.08333,0
12009,0,0,0,0.05,0.125,1,0.125,0.15,0.2,0,0
29525,0,0,0,0.03226,0.06452,1,0,0.22581,0.19355,0,0
27120,0,0,0,0,0.02857,1,0,0.08571,0.34286,0,0
23490,0,0,0.02128,0.25532,0.08511,1,0.06383,0,0.21277,0.23404,0
541,0.05714,0.08571,0,0.08571,0,1,0,0,0.08571,0,0
24053,0,0,0.10714,0.35714,0.25,1,0.07143,0,0.32143,0.03571,0
4321,0,0,0,0,0.14286,1,0,0.14286,0.28571,0,0
3930,0,0,0,0,0.18519,1,0,0.22222,0.2963,0,0
15262,0,0.4,0.3,0.2,0.1,1,0.4,0.1,0.5,0,0
11615,0,0.03571,0,0.10714,0.17857,1,0.17857,0.07143,0.32143,0,0
15006,0,0.01923,0.05769,0.17308,0.07692,1,0.15385,0,0.09615,0,0
27583,0,0,0,0,0.03571,1,0,0.10714,0.17857,0,0
22265,0,0,0,0,0.02597,1,0,0,0,0,0
14976,0,0.125,0.03125,0.09375,0.125,1,0.125,0.03125,0.15625,0,0
2212,0,0.06494,0,0,0.01299,1,0,0,0,0,0.06494
4161,0,0,0,0,0.19231,1,0,0.15385,0.26923,0,0
27578,0,0,0,0,0.08,1,0,0.1,0.2,0,0
27410,0,0,0,0,0.06,1,0,0.06,0.16,0,0
18743,0,0,0,0,0,1,0,0.02941,0,0,0
25914,0,0.01818,0,0.10909,0.07273,1,0.09091,0.01818,0.14545,0.16364,0
27267,0,0,0,0,0.02703,1,0,0.02703,0.01351,0,0
4636,0,0,0,0,0.07547,1,0,0.16981,0.13208,0,0
4495,0,0,0,0,0.25,1,0,0.375,0.375,0,0
18438,0,0,0,0,0.0303,1,0,0.04545,0.0303,0,0
557,0.13333,0.2,0,0.03333,0,1,0,0,0.03333,0,0
18598,0,0,0,0,0.04688,1,0,0.10938,0,0,0
1390,0,0.07547,0,0,0,1,0.0566,0,0.03774,0,0
18485,0,0,0,0,0.1,1,0,0.33333,0,0,0
25945,0,0.12121,0.06061,0.12121,0.12121,1,0.12121,0,0.18182,0.12121,0
1428,0.03774,0.11321,0,0.01887,0,1,0,0,0.15094,0,0
1691,0,0.14286,0.10714,0,0,1,0,0,0,0,0.17857
26432,0,0,0,0.05556,0,1,0,0,0.16667,0.16667,0
