ID,dimgrey,chartreuse,darkcyan,aquamarine,crimson,burlywood,darkolivegreen,brown,darkgrey,darkseagreen,darkgoldenrod,beige,darkturquoise,cyan,coral,black,dimgray,darkgray,darkred,chocolate,bisque,darkkhaki,cornflowerblue,azure,darkslateblue,darkorange,blanchedalmond,blue,darkgreen,darkviolet,darkorchid,deeppink,aliceblue,antiquewhite,aqua,deepskyblue,blueviolet,cornsilk,darkmagenta,darkslategrey,darksalmon,darkslategray,cadetblue,darkblue
404735,0,0.01493,0,0.7791,0,0.03731,0,0.05075,0.00149,0,0,0.72836,0,0.00299,0.00448,0.2597,0,0,0,0.01493,0.43433,0.00299,0.01194,1,0,0,0.19552,0.11493,0.00149,0,0,0,0,0.06418,0.38657,0,0.07612,0.00597,0,0,0,0,0.03134,0.00149
341248,0,0.05024,0.00478,0.39713,0.02153,0.13158,0.00718,0.16507,0.00239,0,0.00239,0.99522,0,0.01196,0.04067,0.75359,0,0.00239,0,0.02871,1,0,0.02871,0.56699,0.00239,0,0.51914,0.37081,0.00239,0.00239,0,0,0,0.04067,0.52392,0,0.2823,0.00957,0,0,0,0,0.09569,0.01196
108526,0,0,0,0.03708,0,0,0,0,0,0,0,0.00719,0,0,0,0.00332,0,0,0,0,0.00498,0,0,0.02269,0,0,0,0.00277,0,0,0,0,0,1,0.09408,0,0.00055,0,0,0,0,0,0,0
66800,0,0,0,0.02889,0,0,0,0.00051,0,0,0,0.00405,0,0,0,0.00253,0,0,0,0,0.00304,0,0.00051,0.0147,0,0,0.00101,0.00051,0,0,0,0,0,1,0.11657,0,0.00051,0,0,0,0,0,0,0
290859,0,0.0427,0,0.97153,0.00356,0.07117,0.00356,0.15658,0,0,0.00356,1,0,0.01068,0.02847,0.56228,0,0,0,0.03559,0.75089,0.00356,0.02135,0.75089,0,0.00356,0.38078,0.24199,0,0,0.00356,0,0,0.06762,0.90036,0,0.22776,0.01779,0,0,0,0,0.05694,0.00712
64798,0,0.0173,0,0.31661,0.00173,0.03979,0,0.07266,0,0,0,0.45156,0,0,0.00692,0.2526,0,0.00346,0,0.01903,0.38235,0.00173,0.00692,0.34775,0,0,0.21799,0.12976,0,0,0,0,0,0.0692,1,0,0.11419,0.00519,0,0,0,0,0.02249,0.00173
271098,0,0.0338,0.00282,0.58028,0.00282,0.06197,0,0.07324,0,0,0,0.82254,0,0.00282,0.00845,0.44789,0,0,0,0.00563,0.5493,0,0.00282,1,0,0,0.22817,0.17746,0,0,0,0,0,0.02254,0.09859,0,0.12394,0.00845,0,0,0,0,0.02254,0.00282
271023,0,0,0,0.00398,0,0,0,0,0,0,0,0.00114,0,0,0,0.00114,0,0,0,0,0,0,0,0.00227,0,0,0,0,0,0,0,0,0,1,0.02499,0,0,0,0,0,0,0,0,0
105631,0,0.00048,0,0.05742,0,0.00096,0,0.00239,0,0,0,0.01722,0,0,0,0.00813,0,0,0,0,0.01483,0,0,0.03062,0,0,0.00622,0.00287,0,0,0,0,0,1,0.18182,0,0.00144,0,0,0,0,0,0.00048,0
247803,0,0,0,0.00765,0,0,0,0,0,0,0,0.00045,0,0,0,0,0,0,0,0,0.0009,0,0.00045,0.0054,0,0,0.0009,0,0,0,0,0,0,1,0.0315,0,0.00045,0,0,0,0,0,0,0
163083,0,0.00062,0,0.03683,0,0.00062,0,0.00062,0,0,0,0.01561,0,0,0,0.00749,0,0,0,0,0.00936,0,0,0.02622,0,0,0.0025,0.00187,0,0,0,0,0,1,0.1367,0,0.00125,0,0,0,0,0,0,0
310590,0,0,0,0.00711,0,0,0,0,0,0,0,0.0066,0,0,0,0.00152,0,0,0,0,0.00203,0,0,0.00812,0,0,0,0,0,0,0,0,0,1,0.00761,0,0,0,0,0,0,0,0,0
222722,0,0,0,0.07964,0,0.0006,0,0.0012,0,0,0,0.02695,0,0,0,0.01257,0,0,0,0,0.01198,0,0,0.07066,0,0,0.00359,0.0012,0,0,0,0,0,1,0.11078,0,0.0018,0,0,0,0,0,0,0
180722,0,0,0,0.01835,0,0.00056,0,0,0,0,0,0.01446,0,0,0,0.00278,0,0,0,0,0.00556,0,0,0.02392,0,0,0.00111,0,0,0,0,0,0,1,0.02614,0,0.00056,0,0,0,0,0,0,0
7321,0,0.00387,0,0.23404,0,0.00774,0,0.03095,0,0,0,0.1354,0,0.00193,0.00193,0.14894,0,0,0,0.00387,0.16441,0,0.00387,0.17021,0,0,0.08511,0.08317,0,0,0,0,0,0.03675,1,0,0.05222,0.00387,0,0,0,0,0.01161,0
313360,0,0,0,0.00314,0,0.00052,0,0,0,0,0,0.00471,0,0,0,0.00052,0,0,0,0,0.00157,0,0,0.00418,0,0,0,0,0,0,0,0,0,1,0.01621,0,0.00052,0,0,0,0,0,0,0
206951,0,0.00282,0,0.61582,0.00282,0.01412,0,0.03955,0,0,0,1,0,0,0.00282,0.26836,0,0,0,0,0.62712,0,0.00282,0.89831,0,0,0.17514,0.0678,0,0,0,0,0,0.01977,0.33333,0,0.09887,0,0,0,0,0,0.0113,0
291472,0,0.00045,0,0.02704,0,0,0,0.00045,0,0,0,0.01622,0,0,0,0.00315,0,0,0,0,0.00586,0,0,0.01577,0,0,0.00315,0.0009,0,0,0,0,0,1,0.01938,0,0.00135,0,0,0,0,0,0,0
249790,0,0,0,0.00998,0,0,0,0,0,0,0,0.00388,0,0,0,0,0,0,0,0,0.00055,0,0,0.00499,0,0,0.00055,0,0,0,0,0,0,1,0.00776,0,0.00055,0,0,0,0,0,0,0
133235,0,0.00046,0,0.00743,0,0,0,0.00046,0,0,0,0.00929,0,0,0,0.00186,0,0,0,0,0.00697,0,0,0.0065,0,0,0.00046,0,0,0,0,0,0,1,0.0079,0,0,0,0,0,0,0,0,0
268993,0,0,0,0.00906,0,0,0,0,0,0,0,0.0032,0,0,0,0,0,0,0,0,0.0016,0,0,0.00426,0,0,0,0,0,0,0,0,0,1,0.00586,0,0,0,0,0,0,0,0,0
236951,0,0,0,0.00228,0,0,0,0,0,0,0,0.00076,0,0,0,0.00076,0,0,0,0,0.00038,0,0,0.00038,0,0,0.00076,0,0,0,0,0,0,1,0.01599,0,0,0,0,0,0,0,0,0
224270,0,0.01714,0,0.32803,0,0.02203,0,0.02326,0,0,0,0.27785,0,0.00122,0.00122,0.16034,0,0.00122,0,0.00734,0.24725,0,0.00245,0.28029,0,0,0.13953,0.07344,0,0,0,0,0,0.2142,1,0,0.03672,0,0,0,0,0,0.00979,0
204624,0,0,0,0.00742,0,0,0,0,0,0,0,0.00477,0,0,0,0.00159,0,0,0,0,0.00212,0,0,0.00636,0,0,0.00106,0.00106,0,0,0,0,0,1,0.02491,0,0,0,0,0,0,0,0,0
383958,0,0.02517,0,0.48284,0,0.03204,0.00229,0.05263,0,0,0.00458,0.50801,0,0,0.00686,0.29977,0,0,0,0.01144,0.3913,0,0.00458,0.46911,0,0,0.24943,0.13959,0,0,0,0,0,0.02059,1,0,0.10297,0.00686,0,0,0,0,0.01602,0
257664,0,0.02141,0,0.59021,0.00612,0.02752,0,0.07645,0,0,0,1,0,0,0.00917,0.5474,0,0,0,0.02141,0.81957,0,0.00306,0.93884,0,0,0.35474,0.18349,0,0,0,0,0,0.00612,0.11315,0,0.10703,0.00917,0,0,0,0,0.03364,0
209402,0,0.0297,0.0033,0.43234,0,0.0462,0,0.05941,0,0,0,1,0,0,0.0297,0.53795,0,0,0,0.0066,0.83168,0,0.0033,0.77558,0,0,0.34653,0.18152,0,0,0,0,0,0.0132,0.29043,0,0.11881,0,0,0,0,0,0.0462,0
