ID,green,red,cyan,pink,purple,yellow,orange,gray,blue
43380,1,0.525,0.06667,0,0.04167,0.03333,0.16667,0.03333,0.10833
67982,1,0.37864,0.1068,0,0.02913,0.01942,0.1165,0.06796,0.04854
60357,1,0.24211,0.08421,0.01053,0.13684,0.05263,0.10526,0.06316,0.87368
38045,1,0.36296,0.01481,0,0.05926,0.02222,0.11111,0.00741,0.79259
63375,1,0.58025,0.40741,0,0.12346,0.08642,0.25926,0.11111,0.59259
68797,1,0.44318,0.07955,0,0.19318,0.05682,0.13636,0,0.40909
20232,1,0.40336,0.05042,0,0.10924,0.04202,0.2521,0.02521,0.35294
22982,1,0.60656,0.04918,0,0.10656,0.03279,0.20492,0.01639,0.54918
76024,1,0.57292,0.05208,0.01042,0.09375,0.01042,0.22917,0.03125,0.59375
9009,1,0.97183,0.26761,0,0.38028,0.12676,0.38028,0.07042,0.40845
65092,1,0.5,0.12766,0,0.14894,0.06383,0.2234,0.09574,0.14894
71647,1,0.51685,0.05618,0,0.17978,0.11236,0.29213,0.03371,0.53933
64746,1,0.35802,0.02469,0.06173,0.09877,0.03704,0.12346,0.02469,0.50617
46106,1,0.304,0,0,0.04,0.024,0.048,0,0.664
45210,1,0.47561,0.02439,0,0.12195,0.04878,0.15854,0.02439,0.7439
6365,1,0.57407,0.10185,0.00926,0.11111,0.06481,0.11111,0.0463,0.36111
17686,0.89773,0.43182,0.02273,0.01136,0.10227,0.04545,0.18182,0.01136,1
36726,1,0.67021,0.07447,0,0.12766,0.08511,0.21277,0.09574,0.47872
35052,1,0.80597,0.1791,0,0.20896,0.1194,0.14925,0.1194,0.38806
24634,1,0.30337,0.03371,0,0.06742,0.03371,0.10112,0.02247,0.42697
53868,1,0.59211,0.02632,0,0.10526,0.09211,0.31579,0.02632,0.27632
69113,1,0.33333,0.07018,0.01754,0.03509,0.03509,0.14035,0.10526,0.64912
3932,0.83929,1,0.08929,0,0.33929,0.08929,0.57143,0.125,0.17857
48027,1,0.24419,0.13953,0.01163,0.03488,0.03488,0.0814,0.10465,0.80233
73962,1,0.35484,0.06452,0,0.05376,0.05376,0.13978,0.04301,0.34409
70942,1,0.48571,0.1,0,0.15714,0.15714,0.11429,0.02857,0.28571
26443,1,0.2625,0,0.0125,0.025,0.025,0.0375,0,0.7125
18533,0.56122,0.19388,0.0102,0,0.03061,0.0102,0.03061,0.0102,1
41177,1,0.74576,0.11864,0.0339,0.32203,0.11864,0.33898,0.0678,0.32203
70688,1,0.18605,0,0,0.02326,0.01163,0.06977,0.01163,0.88372
14339,1,0.63636,0.03636,0.01818,0.18182,0.05455,0.34545,0.05455,0.94545
12886,0.90244,0.41463,0.07317,0,0.09756,0.0122,0.26829,0.0122,1
59953,1,0.93617,0.31915,0,0.06383,0.08511,0.42553,0.06383,0.68085
67070,1,0.48485,0.09091,0,0.10606,0.06061,0.34848,0.0303,0.19697
22780,0.57831,0.28916,0.0241,0,0.0241,0,0.20482,0.01205,1
13340,0.97917,0.27083,0.02083,0,0.01042,0,0.14583,0,1
64422,0.57143,1,0.92857,0,0.60714,0.60714,0.92857,0.67857,0.17857
60095,0.8,0.22353,0.02353,0.01176,0.04706,0.01176,0.03529,0.01176,1
73052,0.84483,1,0.03448,0,0.22414,0.05172,0.39655,0.06897,0.12069
34309,1,0.54286,0.04286,0,0.12857,0.01429,0.31429,0.02857,0.61429
18273,1,0.12245,0,0.0102,0.03061,0.0102,0.05102,0,0.86735
45048,1,0.42623,0.08197,0.01639,0.09836,0.09836,0.11475,0.09836,0.67213
33438,1,0.86567,0.1194,0,0.23881,0.16418,0.19403,0.01493,0.13433
10981,0.36538,0.10577,0,0.00962,0.01923,0,0.05769,0,1
27793,1,0.27778,0.05556,0.02778,0.08333,0,0.05556,0.11111,0.88889
38782,0.64865,0.12162,0,0,0.02703,0,0.05405,0,1
68075,1,0.30769,0.06838,0,0.08547,0.04274,0.10256,0.04274,0.52991
62499,1,0.43548,0.04839,0,0.20968,0,0.32258,0.06452,0.40323
8154,0.85106,0.32979,0.02128,0,0.08511,0.01064,0.15957,0.01064,1
18666,1,0.66038,0.11321,0,0.16981,0.11321,0.32075,0.01887,0.43396
51540,1,0.69492,0.0678,0,0.23729,0.0339,0.23729,0.0339,0.20339
39239,0.65591,0.22581,0.02151,0,0.02151,0.02151,0.11828,0,1
29956,1,0.40845,0.02817,0,0.14085,0.02817,0.04225,0.08451,0.56338
26954,0.90476,1,0.28571,0,0.7381,0.35714,0.57143,0.11905,0.19048
66021,1,0.35,0.03,0,0.06,0.03,0.18,0.02,0.41
65836,1,0.64912,0.03509,0.07018,0.14035,0.05263,0.2807,0.07018,0.35088
75068,1,0.42045,0.02273,0,0.13636,0.05682,0.27273,0.04545,0.53409
70071,0.95238,1,0.85714,0.02381,0.35714,0.21429,0.54762,0.45238,0.14286
55597,1,0.83333,0.11667,0,0.28333,0.06667,0.31667,0,0.43333
183,0.7439,0.26829,0,0,0.03659,0.0122,0.15854,0,1
20844,1,0.29487,0.01282,0,0,0.01282,0.07692,0.01282,0.64103
41016,0.82143,0.36905,0.07143,0.0119,0.02381,0.05952,0.13095,0,1
6762,1,0.5,0,0,0.06579,0.01316,0.19737,0.02632,0.31579
13595,0.90541,0.2027,0.02703,0.01351,0.01351,0.02703,0.02703,0,1
65604,1,0.70588,0.04412,0,0.11765,0.02941,0.27941,0.11765,0.63235
31955,1,0.90323,0.83871,0,0.74194,0.45161,0.80645,0.29032,0.25806
66623,1,0.29412,0.08235,0,0.04706,0.02353,0.08235,0.01176,0.54118
9460,0.51351,0.05405,0.01351,0,0.02703,0,0.12162,0,1
76298,1,0.42308,0.03846,0,0.10256,0.05128,0.41026,0.03846,0.48718
56883,1,0.33846,0.12308,0.01538,0.10769,0.04615,0.16923,0.01538,0.87692
23071,1,0.2,0.01429,0.01429,0.01429,0,0.15714,0.01429,0.02857
69260,1,0.28571,0,0,0.04082,0.0102,0.11224,0.02041,0.80612
50433,0.76087,0.07609,0,0,0,0.01087,0.04348,0,1
70462,1,0.44,0.04,0,0.13333,0.01333,0.22667,0.06667,0.6
65596,0.6,0.08421,0.02105,0,0.03158,0,0.08421,0.02105,1
18819,0.92593,0.55556,0.06173,0.02469,0.14815,0.04938,0.20988,0.02469,1
58765,0.59259,0.19753,0,0.02469,0.03704,0.03704,0.12346,0.04938,1
59451,1,0.39706,0.07353,0,0.10294,0,0.20588,0.02941,0.97059
4564,1,0.40698,0.01163,0.01163,0.09302,0.01163,0.17442,0.01163,0.67442
38534,1,0.375,0,0.01389,0.09722,0.02778,0.125,0,0.97222
20954,1,0.54545,0.05455,0,0.10909,0.12727,0.27273,0.01818,0.65455
74805,1,0.25714,0,0.05714,0.08571,0.02857,0.18571,0.1,0.68571
34582,1,0.825,0.3,0,0.25,0.1,0.375,0.15,0.575
42794,1,0.34286,0.00952,0,0.09524,0.01905,0.19048,0.02857,0.67619
53384,1,0.64062,0.04688,0.01562,0.125,0.0625,0.21875,0.17188,0.65625
15112,1,0.67797,0.10169,0,0.13559,0.05085,0.33898,0.0339,0.57627
29755,0.8481,0.08861,0.01266,0,0,0,0.06329,0,1
8678,1,0.30508,0.0678,0,0.11864,0.0678,0.23729,0.01695,0.33898
16678,1,0.47761,0.08955,0,0.16418,0.01493,0.08955,0,0.49254
44678,0.75,0.32895,0.03947,0,0.05263,0,0.09211,0,1
9881,1,0.6087,0.08696,0,0.11594,0.04348,0.26087,0.02899,0.84058
66339,1,0.57407,0.18519,0,0.33333,0.18519,0.44444,0.2963,0.55556
63449,0.45977,0.1954,0.01149,0,0.01149,0,0.08046,0,1
38839,0.72222,0.08333,0.01389,0.01389,0.04167,0,0,0.02778,1
29524,0.69231,0.15385,0.01538,0.03077,0.03077,0,0.07692,0,1
10982,1,0.39241,0.02532,0,0.06329,0.02532,0.13924,0.01266,0.37975
29360,0.74118,0.11765,0.01176,0.01176,0.03529,0,0.01176,0,1
16367,1,0.58333,0.08333,0.03333,0.1,0.03333,0.15,0,0.46667
22175,0.75,0.18056,0,0.01389,0.08333,0.01389,0.19444,0.01389,1
54569,1,0.33962,0,0,0.0566,0.07547,0.16981,0.01887,0.75472
76264,0.76056,0.29577,0.05634,0,0.16901,0,0.12676,0.02817,1
68305,0.90164,0.13115,0,0,0.04918,0,0.04918,0,1
