ID,Ball
37773,"{15365, 62469, 3593, 69645, 73230, 29200, 8723, 16920, 3099, 30240, 38439, 33327, 29232, 33328, 36913, 33332, 72761, 3642, 63036, 72253, 39486, 24130, 25154, 58436, 22597, 36937, 65099, 24652, 32844, 32846, 5711, 55378, 3156, 30292, 53334, 1111, 30296, 69206, 73813, 9316, 40549, 39526, 2665, 12394, 10347, 62057, 32877, 65130, 72303, 32880, 32881, 67700, 21621, 32886, 58997, 67703, 62077, 67709, 67710, 25216, 32896, 32898, 59521, 24708, 54776, 32908, 76438, 18583, 17560, 32921, 64671, 52386, 71331, 4260, 71334, 44209, 10940, 59070, 22207, 64702, 32964, 54471, 59593, 14538, 39118, 58070, 63704, 42717, 32990, 35552, 4837, 43752, 5353, 51432, 76009, 23789, 39661, 23280, 57080, 57082, 2301, 36605, 32003, 39684, 20231, 22792, 71437, 75534, 26385, 44819, 68885, 75542, 33049, 58138, 33051, 16668, 33053, 23327, 33056, 39716, 33065, 67372, 62255, 61232, 73521, 58675, 57652, 58677, 49977, 10043, 36156, 55617, 12104, 51016, 11094, 33110, 33111, 33112, 33113, 19291, 33114, 51039, 72033, 1386, 39281, 40305, 67953, 21364, 60788, 67954, 70514, 15224, 73593, 62330, 51581, 35198, 57730, 67459, 29060, 41349, 20361, 73098, 37773, 67981, 67983, 67479, 22426, 12187, 72092, 34719, 22434, 23468, 45487, 34738, 23475, 34739, 34740, 54710, 76216, 67002, 2491, 25532, 23493, 32711, 41929, 45513, 74697, 23504, 4058, 54236, 39912, 19948, 35310, 21999, 46064, 30705, 53234, 59888, 60915, 2037, 70644, 45559, 43512, 36348}"
60357,"{11268, 63495, 63496, 31241, 50186, 56331, 74763, 75272, 68111, 62485, 71712, 45604, 11305, 33836, 20016, 41010, 41014, 63031, 63546, 60475, 19516, 42556, 20030, 1091, 20036, 20037, 21059, 30793, 34381, 34382, 34383, 20054, 55384, 41049, 41562, 73304, 75362, 70135, 7782, 75366, 75885, 13937, 56946, 71793, 34424, 13433, 46712, 21627, 51323, 73344, 14466, 25731, 71814, 56459, 45196, 24207, 17553, 17556, 72855, 20121, 20122, 69793, 53412, 21672, 55977, 3247, 70329, 4282, 50874, 28348, 7871, 59585, 65730, 42691, 71876, 56518, 18121, 20685, 20686, 71900, 44253, 75997, 75998, 23777, 41697, 52961, 51431, 4334, 29934, 6900, 13044, 37633, 42756, 62727, 39178, 50954, 65292, 47373, 70924, 70925, 12052, 58647, 42264, 73502, 42783, 66335, 73503, 71462, 71977, 1327, 44847, 32049, 54575, 25396, 69428, 18745, 62269, 51006, 30532, 41796, 31562, 1356, 36173, 52557, 17749, 2905, 39260, 51549, 20831, 68959, 8550, 31594, 20331, 68970, 44910, 29042, 10611, 46071, 50042, 47490, 67473, 26515, 51606, 51103, 64928, 31139, 56227, 29093, 50086, 6055, 18855, 18856, 18857, 70563, 48559, 50098, 5047, 38843, 44989, 50109, 67524, 67525, 54729, 54730, 72137, 52172, 53709, 19407, 16337, 40915, 11735, 66519, 50151, 69610, 45037, 50158, 72173, 48112, 37875, 70132, 70133, 75253, 36343, 75254, 58873, 25595, 58876, 3069}"
6702,"{2560, 36864, 70660, 13829, 11270, 64523, 9740, 2061, 43022, 66574, 2067, 51220, 32789, 3607, 76311, 55834, 5148, 62493, 27678, 67068, 9248, 30752, 32800, 51232, 55840, 33829, 66597, 69669, 2552, 33833, 54314, 33835, 16428, 33837, 35373, 47148, 51246, 20529, 54834, 57907, 33844, 33845, 20023, 68152, 47161, 42042, 49219, 75845, 38479, 63058, 6739, 13401, 69209, 22108, 33884, 7264, 45163, 4092, 40557, 5232, 20083, 56950, 29303, 7288, 31353, 66170, 40571, 75387, 75897, 76416, 36661, 61061, 45703, 31881, 21130, 4749, 14478, 19085, 28305, 28818, 22167, 14489, 8860, 65184, 59043, 69796, 19622, 36518, 64169, 50346, 22699, 34987, 9393, 48820, 55477, 69813, 22200, 31417, 55993, 26813, 35517, 39614, 46785, 32963, 2756, 36035, 46788, 36039, 41675, 69329, 14034, 30423, 73432, 28892, 17118, 49890, 55010, 55012, 1767, 2279, 8938, 65258, 40178, 22261, 22263, 17143, 1787, 66306, 9987, 27395, 28419, 32006, 47881, 56597, 34586, 65818, 22817, 63265, 70948, 14117, 22310, 50471, 73000, 2348, 66351, 50482, 27443, 27444, 5429, 27445, 27446, 1848, 27447, 19258, 27449, 27450, 27452, 27453, 27454, 27455, 27456, 57148, 73023, 30533, 70981, 33096, 18761, 11594, 73032, 9038, 27470, 5969, 34642, 23891, 32598, 68440, 50009, 27485, 27486, 19295, 29025, 2914, 69986, 21861, 56679, 64872, 875, 53099, 59247, 53105, 32628, 24950, 7031, 54646, 56697, 62329, 40316, 3453, 57218, 2950, 16783, 62868, 21397, 75669, 60825, 41372, 73628, 42399, 12705, 1442, 47010, 50088, 50602, 7598, 49072, 5041, 5554, 7091, 14771, 8117, 32178, 50103, 75189, 56251, 62913, 44998, 68039, 42442, 36301, 30671, 4054, 27606, 36823, 48090, 57308, 17374, 13279, 69599, 6625, 34787, 66020, 33766, 50665, 55785, 11243, 15342, 66542, 20467, 34291, 47605, 1528, 7676, 32765}"
32732,"{5127, 47623, 62474, 21005, 21517, 33297, 9747, 62999, 53273, 68636, 30755, 30756, 39972, 68643, 68646, 36910, 54323, 44596, 66102, 20540, 49725, 44611, 64580, 75339, 69709, 2638, 61520, 34385, 25171, 19542, 47192, 25179, 75359, 54369, 57452, 34419, 45699, 38533, 24710, 33931, 24722, 33938, 49302, 68246, 16539, 70811, 15517, 13469, 55456, 74912, 10404, 9899, 4268, 57005, 75950, 20656, 19123, 72887, 53437, 75453, 38602, 23244, 9941, 43222, 51419, 17125, 34533, 65766, 44264, 64745, 65256, 31981, 14072, 42747, 65276, 43267, 21764, 55045, 44294, 42247, 71433, 38667, 56075, 38669, 56078, 65803, 32019, 30484, 73492, 27416, 41756, 57117, 41766, 41768, 34601, 36651, 14124, 6452, 31547, 62786, 66885, 67402, 1867, 39760, 72544, 39777, 33127, 54124, 1395, 58739, 19325, 19326, 41344, 5509, 54663, 39823, 60817, 11170, 34724, 11688, 29097, 55210, 65453, 47022, 55214, 55215, 64436, 55222, 22475, 65486, 2007, 25567, 58852, 44524, 56823, 4601}"
22651,"{14336, 9217, 5122, 46598, 6151, 32263, 45582, 59923, 23060, 74773, 59414, 14876, 75293, 42015, 33824, 67106, 63018, 17451, 33326, 21553, 33330, 53812, 39478, 46136, 28729, 23098, 50245, 41030, 49736, 71240, 49738, 49739, 49740, 41039, 20564, 34905, 31837, 53853, 52831, 5729, 53858, 53859, 59490, 71278, 23152, 53360, 57470, 68222, 69249, 55938, 34954, 72847, 54424, 68248, 34458, 14491, 59047, 28328, 72872, 52395, 19628, 31407, 43186, 9396, 14518, 36023, 36024, 60086, 72886, 68796, 189, 72380, 68799, 72382, 72384, 27331, 71364, 72388, 60616, 32463, 63187, 15062, 3801, 26841, 49885, 55524, 48358, 70374, 70376, 14569, 70378, 59627, 76015, 19184, 60657, 9462, 31479, 64250, 66810, 51964, 73471, 73472, 71938, 60166, 67847, 58120, 69387, 12044, 60686, 68368, 14100, 37652, 27415, 76056, 71451, 65308, 61213, 11550, 60703, 38692, 57641, 29482, 71469, 30514, 41778, 75064, 71481, 65338, 67898, 65340, 74043, 46399, 22851, 9028, 50501, 29516, 3405, 20814, 13647, 50511, 38737, 50514, 53582, 71500, 50006, 8535, 57175, 1881, 28506, 40795, 24415, 31585, 60257, 37733, 47462, 42855, 65384, 4970, 25965, 11632, 16243, 65396, 30071, 4472, 28539, 4477, 1918, 73597, 11138, 43906, 44930, 67460, 67462, 71047, 63880, 15243, 12684, 71051, 71052, 22927, 71053, 72085, 42905, 74137, 39323, 72603, 62879, 8097, 20385, 47011, 14764, 53682, 71091, 22968, 64953, 22970, 71098, 71099, 71100, 71101, 71104, 74693, 51655, 42443, 45516, 6093, 10190, 28111, 43983, 76236, 76238, 44499, 22996, 43989, 67540, 67541, 5592, 13785, 3034, 64475, 72659, 69087, 53728, 55776, 72674, 53731, 20452, 53732, 53733, 72676, 19432, 42987, 40940, 40941, 44527, 30706, 33778, 48115, 71160, 49148}"
52974,"{66560, 20993, 65026, 69120, 27148, 53269, 70167, 35867, 70180, 48168, 39475, 75828, 8758, 4664, 41021, 66627, 60487, 63050, 76362, 61004, 61005, 65101, 55887, 61009, 21589, 30805, 40026, 65115, 40540, 20573, 44640, 70754, 1642, 47723, 65131, 2157, 62583, 55418, 64637, 25215, 63109, 5258, 63120, 63121, 13970, 63122, 63123, 2709, 34968, 5786, 37531, 66716, 61597, 66721, 27305, 58537, 34477, 76462, 76466, 49845, 76469, 3256, 72888, 39611, 28861, 23747, 9412, 48324, 68296, 21705, 71370, 21200, 24786, 47828, 47829, 68308, 38105, 24288, 60643, 68838, 37097, 28396, 24301, 67820, 58100, 4853, 9979, 26366, 58124, 270, 15120, 54032, 63255, 64279, 63257, 51489, 61730, 74021, 75050, 65326, 57144, 65339, 24897, 65347, 65348, 65350, 54087, 65351, 19273, 65353, 65358, 67410, 4947, 69970, 28503, 60761, 60762, 76125, 57703, 64364, 61293, 66416, 35193, 57209, 71547, 71548, 71549, 37758, 71550, 75132, 23425, 25985, 36231, 53135, 43920, 72591, 56730, 54684, 13214, 43432, 51112, 62892, 61358, 21426, 49075, 42933, 36792, 13753, 48061, 29632, 41412, 48068, 62405, 72135, 75213, 60377, 26076, 68061, 49631, 33760, 36832, 57825, 41446, 49130, 32764, 54252, 57324, 42492, 66557}"
71944,"{18944, 24577, 72194, 9225, 70159, 69648, 28181, 61983, 47142, 44586, 48683, 66104, 19002, 34362, 70205, 7231, 31808, 48703, 57920, 41548, 41549, 1615, 48721, 46680, 46687, 43621, 34918, 39016, 22129, 60017, 64628, 42613, 47221, 22135, 66169, 14459, 59518, 20608, 641, 14978, 70790, 70792, 13453, 53393, 66707, 58516, 47255, 70814, 53408, 66208, 74913, 28835, 8870, 12454, 32941, 46254, 46768, 66738, 12467, 61108, 10934, 58041, 66234, 6844, 56510, 52415, 31425, 74438, 69839, 9424, 25298, 58066, 23252, 57046, 14552, 42713, 58072, 40668, 57054, 38113, 10978, 18659, 62184, 51435, 63214, 69872, 74992, 30450, 245, 22262, 25333, 44794, 49404, 40703, 34051, 71942, 45321, 19722, 46350, 67855, 63251, 66325, 15126, 56598, 26399, 37154, 37155, 53027, 37157, 58149, 37159, 60710, 48940, 48948, 4406, 56630, 53560, 7993, 66370, 57155, 24900, 24901, 24904, 39752, 66378, 71499, 12620, 44368, 36180, 48981, 18775, 57178, 41827, 42341, 71014, 71021, 24943, 4976, 24945, 71024, 24947, 24949, 47478, 32121, 44411, 71037, 25984, 49537, 45957, 45959, 51595, 58256, 3989, 47510, 55192, 55196, 56221, 49567, 49568, 55199, 12706, 49570, 70560, 30639, 54713, 60345, 62398, 56262, 67531, 75725, 13776, 70096, 70098, 51670, 70102, 68056, 12251, 11741, 22493, 23018, 71148, 25583, 75760, 44019, 41465, 66556, 2557}"
31755,"{9216, 27136, 23554, 40961, 58888, 19977, 47113, 11788, 12303, 19471, 57878, 14873, 17947, 46629, 2087, 21544, 23079, 49705, 57899, 49708, 62505, 63527, 68139, 68140, 49713, 68141, 68142, 68143, 36405, 57909, 68144, 13368, 32825, 68145, 19515, 15932, 75826, 33346, 70216, 57934, 10319, 48207, 32849, 49744, 22616, 10336, 10339, 10340, 10341, 22630, 60003, 15981, 56944, 37498, 43646, 60544, 39047, 13962, 12430, 5264, 34960, 42642, 45727, 11936, 51873, 21666, 71848, 36521, 65198, 65199, 58544, 13490, 42674, 51892, 43705, 3259, 66749, 16577, 58569, 58570, 1744, 13521, 64721, 62677, 11494, 57580, 64245, 44280, 57592, 13562, 45307, 57593, 35586, 21253, 58629, 2311, 65285, 41230, 37648, 39701, 8470, 32534, 41238, 74009, 62237, 76061, 59170, 46371, 36645, 37672, 47400, 58664, 54573, 54574, 59181, 68400, 66353, 64819, 38198, 51000, 45883, 51523, 9036, 73548, 6480, 73554, 10588, 71519, 61943, 47975, 43880, 13673, 9578, 21867, 32107, 66923, 71531, 75627, 18288, 56700, 51069, 21374, 60286, 21379, 52100, 23434, 56718, 14225, 16274, 1428, 14228, 75668, 18330, 68507, 75675, 68509, 70046, 68010, 68016, 71600, 71603, 66996, 10165, 19391, 67007, 50625, 37317, 43463, 50120, 40396, 72242, 45519, 22480, 1489, 24530, 61906, 49622, 2011, 3036, 20955, 75231, 27106, 55268, 60901, 5095, 11754, 3563, 72683, 37357, 37358, 25071, 37359, 37360, 49136, 76269, 13302, 22006, 42998, 56827, 19455}"
49963,"{34306, 37890, 6150, 71176, 44566, 28702, 42530, 59428, 42026, 11820, 74285, 50734, 55, 20538, 5692, 59453, 34888, 15440, 32854, 28250, 64092, 66140, 67678, 24672, 16995, 19047, 58984, 48244, 74357, 74358, 14981, 37514, 29324, 141, 37519, 23698, 21660, 38558, 19104, 43174, 36519, 38568, 43175, 41134, 38575, 73904, 57522, 21683, 41651, 5813, 33973, 29879, 49335, 74424, 41149, 37055, 74432, 28865, 197, 12495, 9936, 56018, 10456, 37592, 51928, 69853, 62179, 68324, 62182, 30439, 70886, 74983, 1258, 30954, 67307, 61678, 76532, 29430, 54006, 68344, 11004, 11521, 65283, 58628, 48389, 74502, 48391, 48392, 67335, 74504, 74512, 28433, 38163, 45845, 10518, 33046, 50967, 26905, 53526, 26907, 55061, 55064, 60183, 1311, 52000, 48417, 68401, 317, 68928, 44872, 29515, 16204, 38734, 68432, 57169, 42839, 60252, 25437, 65375, 20832, 69471, 66408, 5994, 49002, 50538, 4975, 51059, 70004, 54645, 55157, 71034, 21888, 53128, 62345, 62859, 72076, 23954, 75666, 37783, 70553, 60317, 1958, 37287, 16297, 62377, 75178, 47532, 48556, 75181, 42417, 38834, 43441, 28085, 71605, 68023, 61888, 18370, 50115, 24518, 1991, 22985, 65483, 1493, 19426, 64994, 24549, 75237, 49127, 58855, 13805, 68594, 2551, 6139, 32252}"
62994,"{24594, 24597, 63514, 51228, 36900, 36917, 55354, 65600, 2116, 26694, 45126, 55376, 43090, 22614, 67679, 36963, 57444, 36980, 75893, 71798, 63616, 12433, 59543, 12446, 53406, 2210, 65700, 32938, 4273, 75960, 75968, 49354, 53450, 10458, 8411, 10481, 8435, 35066, 65787, 65813, 35099, 49450, 74028, 35117, 65842, 14645, 49463, 53562, 10568, 51529, 55635, 69973, 41316, 45412, 76135, 18792, 49521, 4474, 74108, 74109, 74110, 74111, 74112, 74113, 51597, 72081, 31127, 33176, 39328, 33188, 39338, 57772, 39341, 39343, 33200, 29109, 14780, 37315, 18889, 49652, 61940, 74232, 14841, 74236, 39436, 51740, 43553, 61991, 6698, 21040, 21050, 57918, 51776, 70226, 70228, 14938, 23140, 8807, 55916, 68205, 47726, 70256, 51826, 25204, 35465, 53920, 21155, 60067, 39605, 66232, 72377, 72378, 70331, 70332, 31430, 17117, 23270, 68330, 43757, 68333, 4848, 66290, 29427, 27384, 72441, 27392, 17162, 51996, 15135, 47903, 4900, 15140, 27430, 13107, 72503, 66374, 64328, 21321, 54090, 72522, 60250, 41821, 68445, 68446, 68448, 11106, 58210, 27496, 50024, 15229, 68481, 13188, 15236, 50053, 56199, 62355, 74649, 62363, 9120, 70571, 56235, 25516, 2990, 7098, 3003, 19389, 52163, 64464, 60369, 19425, 15347, 37878, 66555, 29694, 15366, 58382, 17441, 31778, 1083, 31807, 46146, 50247, 27725, 27738, 50281, 68726, 48253, 13438, 48258, 48260, 62608, 21659, 33978, 19648, 54473, 56521, 52448, 66785, 74989, 21742, 60671, 46336, 56576, 46340, 29970, 15636, 19733, 40213, 36124, 1331, 44340, 5443, 30032, 75108, 75110, 30069, 17816, 11680, 19881, 26026, 40363, 19883, 19887, 69039, 26041, 21962, 69067, 69069, 30161, 11736, 34269, 21984, 42484, 62965, 46583, 15864, 65035, 34354, 28211, 65086, 48706, 38492, 61021, 58985, 3690, 73328, 11896, 7803, 20098, 22149, 65159, 28296, 28297, 9874, 28307, 3738, 9882, 5798, 65208, 65212, 18139, 48862, 34528, 34529, 28408, 55042, 63248, 42777, 73499, 63267, 28459, 48944, 20275, 75576, 75577, 3898, 5954, 32578, 18244, 30543, 24403, 26456, 1891, 36708, 42858, 5996, 73598, 22401, 26508, 26510, 51087, 34706, 65430, 18331, 18333, 18335, 6061, 6062, 12218, 38853, 51147, 16342, 67544, 61407, 42976, 42980, 28650}"
