ID,Ball
75524,"{25216, 32896, 32898, 57730, 59521, 41349, 62469, 22792, 37773, 69645, 67983, 73230, 8723, 18583, 17560, 33049, 58138, 12187, 67703, 33053, 72092, 23327, 34719, 64671, 71334, 33065, 67372, 33327, 33328, 73521, 34738, 23475, 33332, 34739, 54710, 58675, 67709, 72761, 67002, 10043, 10940, 25532, 64702, 55617, 24130, 25154, 32964, 51016, 59593, 65099, 32846, 55378, 33110, 58070, 30296, 33114, 19291, 32990, 51039, 4837, 40549, 2665, 19948, 23789, 35310, 32880, 39281, 67954, 21364, 21621, 45559, 73593, 62330, 62077}"
27735,"{32003, 29060, 39684, 67459, 32908, 67981, 75534, 44819, 67479, 16920, 32921, 22426, 33051, 71331, 23468, 29232, 34740, 57652, 2491, 58436, 23493, 12104, 32844, 30292, 73813, 53334, 33111, 33112, 33113, 39912, 1386, 32877, 39661, 46064, 32881, 67953, 60788, 2037, 32886, 67700, 70644, 67710}"
60357,"{35522, 17380, 46532, 57733, 36170, 36172, 62938, 14196, 35606, 41815, 21944, 31706, 63132, 30558}"
47143,"{36864, 11270, 64523, 9740, 51220, 3607, 67068, 9248, 32800, 51232, 55840, 33829, 69669, 33833, 33835, 47148, 33837, 35373, 51246, 33844, 33845, 68152, 47161, 49219, 40557, 20083, 29303, 75897, 66170, 61061, 4749, 14489, 59043, 69796, 26813, 39614, 46785, 46788, 36039, 14034, 2279, 8938, 22261, 17143, 27395, 34586, 27443, 27444, 36661, 27445, 27446, 27447, 27449, 27450, 27453, 27454, 27455, 27456, 30533, 33096, 18761, 27470, 34642, 27485, 27486, 69986, 53099, 53105, 32628, 24950, 62329, 56697, 2950, 62868, 60825, 42399, 1442, 7598, 8117, 75189, 68039, 36301, 27606, 48090, 66020, 15342, 20467, 2552, 4092}"
41293,"{23304, 46858, 23309, 23311, 23313, 56209, 53143, 58524, 53149, 53153, 49578, 19390, 53695, 60485, 29898, 19666, 19667, 19668, 23381, 23382, 23384, 23389, 20705, 20706, 19816, 19817, 19820, 19821, 65644, 73712}"
47198,"{58371, 34692, 69773, 7694, 9237, 9495, 6304, 59427, 60208, 30129, 5817, 46139, 1220, 60372, 74967, 74974, 47198, 74975, 66787, 72306}"
41761,"{52608, 50949, 59141, 53649, 75540, 64029, 39204, 34599, 63143, 3118, 2226, 60082, 37046, 37958, 53576, 44622, 59087, 35536, 45650, 339, 4309, 67037, 47074, 35557, 4598, 57980}"
50371,"{36995, 6276, 64901, 49286, 73605, 48653, 67087, 67088, 40082, 8088, 40345, 51995, 40221, 25249, 36257, 31395, 31396, 31397, 59041, 41255, 31400, 41513, 42922, 67109, 44, 63405, 30640, 54965, 31288, 34236, 52164, 73797, 52166, 57799, 22348, 45010, 14677, 64983, 20056, 67105, 31707, 55772, 57820, 52834, 56674, 54637, 76271, 34938, 60157, 43775}"
65865,"{42500, 37260, 41368, 56742, 43688, 49706, 34606, 49712, 71602, 71604, 15925, 71606, 28478, 30656, 20820, 37092, 71530, 71532, 50161, 71668}"
39699,"{41344, 45699, 24964, 55045, 5127, 71433, 33931, 38667, 38669, 39694, 56075, 47888, 33297, 24722, 9747, 30484, 46739, 56078, 60817, 68246, 73492, 70811, 68636, 15517, 13469, 62751, 30755, 46883, 68646, 12839, 55208, 15017, 55210, 14124, 55214, 55215, 6452, 44596, 55222, 64436, 72887, 31547, 20540, 55228, 65803, 62786, 66885, 67402, 22475, 23244, 75339, 65486, 25171, 9941, 19542, 20565, 43222, 34779, 72544, 46049, 54369, 17125, 65766, 33127, 65256, 54124, 57452, 34419, 58739, 14072, 4601}"
75331,"{35680, 38306, 69797, 43047, 53675, 5646, 72114, 33684, 50549, 66199}"
48482,"{43520, 10626, 64261, 37350, 34219, 44491, 25492, 32725, 23317, 43416, 57019}"
30297,"{47617, 37509, 37511, 37512, 68999, 50640, 67671, 73758}"
3912,"{3589, 26118, 16905, 66573, 70160, 71701, 24604, 41502, 39459, 32304, 31797, 28735, 38464, 12869, 30795, 40533, 3675, 34397, 46696, 25705, 4721, 34420, 8314, 29318, 4751, 3219, 68761, 71323, 34461, 45220, 60077, 74926, 37039, 4791, 10938, 34494, 2239, 10945, 6851, 11466, 13514, 24285, 35551, 39140, 4331, 60146, 22771, 62215, 71438, 1808, 48914, 21275, 36127, 20772, 36143, 11058, 3892, 40244, 38711, 3900, 3901, 61246, 3904, 38723, 60230, 60233, 60234, 851, 38739, 11608, 7004, 60264, 60265, 60266, 72040, 39276, 60268, 27506, 44927, 36737, 18309, 66961, 71067, 43939, 11173, 36780, 58798, 71089, 30642, 37810, 65459, 65461, 65462, 65463, 65464, 23483, 38844, 38847, 37827, 38851, 19918, 2512, 56810, 38900, 49654, 39415, 19965}"
62554,"{26122, 33292, 45201, 7064, 16921, 22687, 68004, 38569, 15021, 56500, 2486, 25654, 5562, 24507, 51390, 23488, 45376, 68035, 56265, 211, 5334, 36054, 31193, 9445, 61033, 20204, 31217, 60018, 66035, 4852, 13172, 30070, 54775, 64885, 73340}"
73810,"{15362, 27396, 43017, 27403, 28812, 65678, 28431, 57359, 71696, 38421, 46229, 1054, 31008, 19233, 52770, 63140, 1704, 74280, 27698, 73397, 29750, 3138, 29380, 27335, 328, 56649, 75719, 5325, 67154, 51155, 46036, 29272, 17369, 23260, 10717, 61540, 26853, 24679, 2280, 24940, 48497, 74618, 47995, 73853, 55935}"
76377,"{3553, 10115, 59235, 36069, 69862, 49863, 69865, 70238, 70284, 29105, 43313, 1590, 43097, 1594, 35195, 3006}"
