ID,Ball
7900,"{39180, 56852, 48023, 2071, 17694, 3620, 2477, 12211, 44855, 29762, 20549, 11722, 75599, 50384, 75600, 30043, 7900, 13411, 68071, 32874, 71149, 68341, 75126, 44666, 70911}"
4028,"{38535, 38541, 59153, 49298, 36500, 3221, 4647, 58792, 47529, 18609, 58290, 73399, 39096, 48955, 4028, 41917, 14013, 7740, 72385, 72387, 73285, 61510, 61383, 36296, 49737, 49741, 58832, 30805, 48089, 58073, 61789, 36578, 58851, 48488, 50419, 42490}"
71437,"{71437, 29200, 68885, 75542, 17560, 3099, 16668, 33056, 22434, 52386, 4260, 39716, 52387, 19368, 62255, 61232, 36913, 44209, 76216, 36156, 63036, 39486, 22207, 59070, 32711, 36937, 41929, 74697, 24652, 39118, 5711, 69206, 1111, 42717, 9316, 4837, 51432, 5353, 36605, 62057, 65130, 35310, 23280, 53234, 60915, 58997, 54776, 2301}"
74745,"{3974, 62475, 2573, 38157, 72338, 43042, 36134, 27824, 61491, 44468, 56247, 67255, 28863, 70851, 61386, 70477, 11727, 19025, 35287, 52317, 11360, 24166, 5226, 7277, 61564, 753, 70903, 74745, 50300, 73853, 55935}"
7376,"{55170, 61188, 11016, 12809, 63497, 61325, 63504, 59799, 64152, 29082, 60699, 16669, 66730, 4787, 68157, 13247, 838, 20810, 67022, 7376, 49619, 45398, 39896, 2532, 18534, 18408, 9450, 12010, 22265}"
54683,"{62476, 62477, 62478, 54671, 912, 54673, 37266, 67343, 71574, 54679, 39707, 54683, 35490, 71335, 71336, 23851, 19500, 34475, 44971, 32303, 66990, 61370, 72442, 13628, 15421, 37821, 12098, 12099, 29378, 30405, 41797, 16711, 63690, 55375, 44624, 50386, 36563, 67668, 13144, 4952, 26075, 27355, 60891, 72671, 72672, 37858, 31719, 57323, 23278, 37103, 70510, 57331, 54261, 70393, 23418, 3963, 33916, 31741, 33535}"
18622,"{10885, 40205, 26771, 7977, 57265, 64949, 26555, 39869, 18622, 29120, 48064, 47298, 64714, 48460, 210, 3925, 12379, 61026, 59876, 6253, 22395}"
75922,"{55044, 41864, 7050, 63757, 39823, 400, 13200, 10642, 75922, 34966, 59671, 22425, 45468, 18080, 27808, 75554, 25895, 70698, 70700, 23600, 10546, 47029, 63288, 12857, 64830, 58946, 11846, 32200, 60750, 36688, 5585, 34385, 3155, 36689, 2133, 41425, 17880, 32090, 64346, 70621, 23137, 45027, 32228, 18791, 23274, 22512, 19314, 28146, 56823, 30329, 65276}"
56718,"{40961, 52100, 68100, 2311, 39047, 68105, 56718, 16274, 71186, 28312, 70041, 11936, 59170, 23079, 37672, 36521, 62505, 59181, 65198, 65199, 68016, 75826, 32691, 38198, 56760, 43705, 19515, 54206, 70208, 16577, 69829, 63558, 50120, 10319, 22480, 45519, 73554, 62677, 49622, 68182, 2011, 3036, 59105, 27106, 60003, 27495, 57575, 9578, 11754, 21867, 56944, 64245, 13302, 15863, 56827, 19455}"
65026,"{66560, 65026, 65029, 36231, 73095, 38927, 66557, 63122, 58259, 63123, 64279, 64156, 70180, 74404, 51622, 75050, 7085, 46253, 55349, 8758, 39094, 73526, 8761, 41021, 51774, 39103, 39105, 25155, 65347, 57669, 65348, 72135, 19273, 51017, 33355, 63948, 61005, 23122, 69970, 47828, 63956, 65115, 31580, 30429, 24413, 20573, 30431, 41822, 65116, 74463, 11493, 57702, 19434, 67820, 61293, 62959, 35193, 64637}"
