ID,green,red,cyan,pink,purple,yellow,orange,gray,blue
43380,276,126,21,0,25,8,42,11,43
58125,128,45,13,1,21,8,12,10,113
14488,151,47,1,1,7,2,12,0,135
36248,116,70,35,1,18,7,26,10,65
57978,159,72,16,0,23,5,44,9,66
11517,166,66,10,0,25,10,27,5,66
50688,169,100,19,0,32,11,52,18,42
33127,99,80,22,1,35,8,39,7,40
65865,201,122,12,1,21,10,54,16,132
5294,118,61,7,0,20,12,34,5,63
60265,175,56,1,1,7,4,12,0,132
30298,122,42,1,6,7,3,20,3,88
48966,170,79,11,1,13,8,15,5,77
41880,135,80,5,0,14,4,27,2,81
20286,109,59,9,0,19,5,20,5,82
19674,81,42,4,1,9,3,15,4,84
60103,127,83,10,0,23,10,35,6,44
70258,104,90,25,0,18,10,27,9,59
44855,153,35,12,1,4,4,14,9,118
61324,87,32,3,0,4,3,7,2,150
13445,105,69,10,2,25,12,29,5,34
8567,139,44,2,0,2,0,16,0,132
66639,107,60,6,1,21,4,37,5,76
67924,80,19,2,1,2,1,7,0,118
31735,171,123,16,0,35,16,43,6,30
65310,119,40,6,0,6,5,15,8,54
34573,94,43,8,0,15,7,37,13,19
73771,56,18,0,1,2,1,7,0,118
58518,97,69,5,4,19,6,38,3,19
36967,119,32,3,0,7,5,13,3,70
1075,105,67,6,0,23,4,19,1,28
14717,103,43,2,0,11,3,16,1,121
20291,161,45,11,0,13,7,20,16,84
69174,94,11,1,1,3,1,15,0,119
59876,98,19,0,0,3,1,7,1,105
5866,66,25,2,0,2,2,9,0,110
24583,122,16,0,1,3,2,6,0,108
47695,92,35,5,2,8,0,10,14,84
65382,154,48,13,1,12,6,19,2,145
75194,88,53,1,2,8,8,18,4,94
43816,103,35,2,1,4,1,17,0,195
19423,114,57,4,0,18,5,28,1,74
48344,48,63,19,0,38,11,31,2,20
67215,57,27,1,1,4,0,13,1,61
51095,161,52,4,0,7,7,28,2,67
66565,53,54,51,1,29,16,39,27,7
36539,85,49,4,0,7,2,21,8,36
43335,114,37,0,0,3,1,10,2,96
19212,93,40,3,1,9,4,16,0,80
2559,77,49,9,0,14,8,25,3,33
44830,78,15,2,0,4,0,9,2,140
5218,53,6,0,0,0,0,1,0,75
40727,22,33,36,0,24,23,32,26,5
58091,95,33,0,2,5,1,21,1,114
51789,120,31,0,5,6,2,21,8,95
58048,46,63,16,0,21,13,22,4,7
57421,123,61,0,0,5,2,18,3,38
8818,100,13,1,1,1,0,6,0,116
65514,108,42,7,2,7,2,15,2,29
62423,126,45,2,0,11,3,23,4,79
42242,87,42,6,0,10,1,19,3,85
66222,120,55,5,2,14,4,20,3,121
69116,73,61,7,0,19,5,39,6,24
67800,79,36,2,2,8,0,15,1,59
24588,61,36,11,0,21,10,26,15,40
16460,70,30,3,0,7,1,15,8,50
13399,64,15,1,1,4,0,5,0,101
1477,129,55,2,1,9,0,20,1,105
66958,89,39,5,4,11,1,12,0,121
787,72,20,0,0,2,2,3,0,70
15618,59,8,1,2,1,1,4,0,77
75324,82,47,7,0,10,4,26,2,42
33380,79,13,1,2,3,0,1,1,114
11636,113,42,1,0,1,1,9,4,70
68311,122,43,2,0,14,3,17,1,68
67487,52,21,9,1,6,2,25,5,32
76089,125,34,5,0,8,4,11,13,121
3773,87,29,4,0,13,2,11,1,83
75807,116,46,7,0,10,3,14,1,142
56640,88,15,2,1,4,0,14,1,120
43635,92,42,7,0,11,3,9,0,51
29216,90,28,3,0,12,11,13,1,82
11547,44,43,10,0,12,13,14,6,11
73682,98,28,2,1,5,3,6,0,120
25262,108,35,4,0,18,3,14,0,80
16532,90,34,3,0,4,1,10,0,79
58747,67,12,1,0,1,0,4,0,79
32361,103,43,2,1,10,5,18,5,139
56799,66,30,1,0,11,2,10,1,52
3407,67,21,0,0,2,0,6,1,110
60418,106,12,0,1,6,1,3,0,167
63879,140,26,2,2,5,0,10,1,188
40343,74,23,1,1,11,2,17,0,148
26705,74,16,1,0,0,3,8,3,108
23933,93,25,1,0,3,0,9,0,100
30652,113,34,7,2,12,3,13,6,91
36497,59,27,3,5,9,1,10,4,98
49213,107,22,0,0,1,14,7,2,86
782,94,20,2,1,4,1,12,0,84
10074,79,21,0,3,0,1,4,1,106
51802,72,27,0,0,6,3,9,0,79
56899,142,29,4,0,11,6,16,1,164
58770,122,46,2,0,8,4,23,2,60
75962,94,40,14,6,8,5,11,0,96
51536,89,27,0,0,2,0,5,1,102
3309,108,39,6,0,3,2,8,2,60
4226,83,16,1,3,2,3,8,4,188
67886,84,35,5,0,17,4,8,3,58
63000,80,13,2,1,1,1,5,2,124
56637,81,40,3,2,10,2,14,0,20
65618,73,30,2,0,4,2,6,0,95
29028,60,39,11,0,11,5,17,6,27
4052,81,25,2,0,7,2,15,3,73
388,89,35,7,0,19,3,17,13,70
48147,150,44,8,3,12,12,25,2,118
57237,94,26,2,0,6,1,9,2,118
61695,127,53,8,0,14,6,17,2,93
23350,88,10,2,4,2,1,3,6,173
46742,71,22,2,0,4,1,10,1,78
76110,84,29,2,0,1,0,19,1,99
26921,77,13,3,1,4,0,8,1,147
62171,92,15,3,5,6,0,7,1,189
29289,69,28,5,0,6,0,8,0,107
44048,85,13,1,0,1,0,4,1,131
57056,94,26,5,0,10,4,9,0,84
42179,38,2,0,1,1,1,3,0,94
2723,74,12,3,1,4,1,11,2,100
71949,32,31,2,0,15,3,23,3,10
14811,116,14,3,0,3,1,7,3,145
48547,86,28,8,0,9,7,18,0,57
46185,117,18,0,3,2,0,5,2,156
1666,93,19,2,0,8,4,14,2,91
50968,129,44,12,0,25,12,35,6,123
4786,72,17,0,1,4,2,6,1,78
67618,73,30,4,2,5,1,12,1,109
25581,61,14,2,0,6,9,19,0,75
12753,85,12,1,0,2,0,5,0,71
42669,38,4,2,3,1,1,4,1,217
32602,83,15,1,3,1,0,7,3,152
13550,72,22,4,2,3,1,3,2,144
29072,97,27,5,1,2,1,14,1,201
75674,79,35,4,2,7,6,15,0,113
3122,64,36,8,0,10,1,25,4,95
33772,58,16,0,1,0,0,1,0,95
20057,82,11,1,0,1,3,6,2,95
59973,66,12,1,0,1,2,4,2,59
70236,74,19,2,1,4,2,11,2,82
53465,54,12,3,3,0,1,4,9,127
15633,60,10,1,0,1,0,4,1,92
5185,64,16,0,1,2,0,3,2,109
28323,117,40,7,1,12,4,18,2,110
31207,69,23,9,0,10,10,14,1,76
57120,55,9,0,1,0,1,3,0,89
9227,95,30,1,0,8,3,15,2,74
38999,63,14,2,0,2,2,4,0,139
37643,54,29,6,0,8,5,16,7,37
60591,81,40,6,0,10,4,19,2,39
59093,116,39,9,1,22,8,25,2,146
63975,59,10,0,1,2,0,6,3,91
47560,57,9,0,0,0,0,2,0,78
66391,69,16,8,0,1,1,9,1,151
10399,70,24,0,2,1,1,8,0,61
51775,90,34,0,1,3,1,11,0,113
16313,48,10,2,1,4,0,4,0,72
36560,35,7,0,2,0,1,2,1,108
61169,102,30,2,1,5,2,7,0,178
37373,38,16,2,1,1,3,4,0,76
50105,56,14,4,0,8,3,7,0,62
60279,64,13,3,1,2,0,3,0,161
45828,45,15,2,1,3,4,10,1,141
35253,80,19,1,4,3,0,5,1,143
30436,38,10,1,2,2,1,1,0,122
4921,49,9,2,0,3,0,2,0,92
32355,96,12,2,4,3,2,6,0,162
67507,101,21,0,2,3,1,4,0,111
61662,62,34,2,0,10,4,16,0,58
45300,75,38,5,0,11,6,13,2,79
7029,86,16,7,1,2,3,8,12,125
21759,40,30,5,2,5,2,8,0,108
74719,40,16,6,3,9,0,12,0,78
57746,49,5,0,1,1,1,5,6,80
70730,44,14,0,0,3,0,4,0,101
8477,30,12,0,1,1,0,1,1,100
34235,63,30,2,1,4,1,13,0,55
73245,44,12,0,6,2,2,7,2,110
9939,43,24,4,0,5,2,8,1,25
39044,34,13,1,1,1,0,8,0,128
53378,78,12,0,1,1,0,3,2,117
25898,26,9,1,1,4,2,4,0,59
57166,39,12,2,0,8,3,8,0,32
43467,113,24,2,0,8,2,26,0,188
75136,34,5,1,2,2,3,1,0,275
31265,64,14,0,1,1,0,2,0,157
1502,48,23,3,1,9,6,13,0,75
75458,26,0,0,3,1,0,0,0,95
25361,71,24,3,0,12,5,14,3,107
52835,23,3,4,0,0,0,4,1,28
6168,99,30,7,0,12,4,19,1,102
11789,41,11,5,0,2,2,8,0,92
19630,34,10,2,1,1,1,5,0,55
43684,49,23,1,0,0,0,6,0,108
761,26,2,0,3,0,2,0,0,83
67393,28,6,1,2,0,1,4,0,77
69285,22,2,0,2,0,0,5,2,93
64654,43,6,1,1,1,0,2,1,100
70742,52,12,0,5,2,1,3,0,151
30519,42,16,1,2,2,0,4,0,166
22453,54,10,0,3,0,0,6,1,129
38603,13,3,0,4,0,0,0,0,74
41136,26,10,0,1,2,0,3,0,61
39957,49,19,2,0,4,1,5,0,123
74999,18,6,0,3,0,0,1,0,30
16635,43,11,0,0,0,1,0,0,86
22060,18,13,3,1,1,1,2,0,73
54614,52,6,2,1,1,0,1,0,134
29364,17,6,0,1,0,0,0,1,78
53069,58,31,0,5,4,1,11,0,224
59937,25,6,1,1,1,0,0,0,93
62019,11,1,0,1,1,1,3,0,85
52187,15,6,0,1,1,1,1,0,60
56128,2,2,0,0,0,0,1,0,7
30136,11,1,0,1,0,1,4,0,41
65210,14,1,0,1,1,0,0,0,31
72184,4,1,0,0,0,0,1,0,37
45187,14,13,0,0,2,0,1,0,14
76193,3,0,1,0,0,0,0,0,22
8065,4,0,0,0,0,0,0,0,0
37068,12,6,0,0,1,0,2,0,26
53278,5,0,0,0,0,0,0,0,14
50867,8,2,0,2,0,0,0,0,64
64767,6,0,0,1,1,0,0,0,6
31517,6,1,0,0,0,0,0,0,14
7124,9,2,0,0,0,0,0,0,15
47414,23,3,0,0,1,0,0,0,21
4986,13,10,0,0,0,0,8,0,61
31327,15,2,2,0,1,0,1,0,81
46072,2,1,0,1,0,0,1,0,22
10650,8,5,0,0,1,0,1,0,16
58898,8,3,1,0,1,0,0,0,33
56738,32,1,0,3,0,0,0,0,61
26519,11,2,0,0,0,0,0,1,49
31084,8,4,0,0,0,1,3,0,24
50606,13,10,0,0,2,1,8,0,67
55739,6,0,0,0,0,1,0,1,9
59044,23,1,0,0,0,0,0,0,86
