ID,dimgrey,chartreuse,darkcyan,aquamarine,crimson,burlywood,darkolivegreen,brown,darkgrey,darkseagreen,darkgoldenrod,beige,darkturquoise,cyan,coral,black,dimgray,darkgray,darkred,chocolate,bisque,darkkhaki,cornflowerblue,azure,darkslateblue,darkorange,blanchedalmond,blue,darkgreen,darkviolet,darkorchid,deeppink,aliceblue,antiquewhite,aqua,deepskyblue,blueviolet,cornsilk,darkmagenta,darkslategrey,darksalmon,darkslategray,cadetblue,darkblue
81437,0,0.01524,0,0.78049,0,0.03659,0,0.0503,0.00152,0,0,0.72561,0,0.00305,0.00305,0.25305,0,0,0,0.01524,0.42378,0.00305,0.0122,1,0,0,0.19055,0.11585,0.00152,0,0,0,0,0.06555,0.3872,0,0.07012,0.0061,0,0,0,0,0.03354,0.00152
341248,0,0.05618,0.00562,0.36236,0.02528,0.14607,0.00843,0.18258,0.00281,0,0.00281,0.89326,0,0.01404,0.04494,0.80899,0,0.00281,0,0.0309,1,0,0.03371,0.48315,0.00281,0,0.55337,0.40169,0.00281,0.00281,0,0,0,0.04775,0.5618,0,0.3118,0.01124,0,0,0,0,0.11236,0.01404
108526,0,0,0,0.02993,0,0,0,0,0,0,0,0.00554,0,0,0,0.00333,0,0,0,0,0.00443,0,0,0.01718,0,0,0,0.00277,0,0,0,0,0,1,0.09035,0,0.00055,0,0,0,0,0,0,0
66800,0,0,0,0.02642,0,0,0,0,0,0,0,0.00311,0,0,0,0.00207,0,0,0,0,0.00207,0,0.00052,0.01451,0,0,0.00052,0,0,0,0,0,0,1,0.11295,0,0.00052,0,0,0,0,0,0,0
290859,0,0.04797,0,1,0.00369,0.07011,0.00369,0.15867,0,0,0.00369,0.99262,0,0.01107,0.02952,0.54613,0,0,0,0.04059,0.75646,0.00369,0.02214,0.76015,0,0.00369,0.38376,0.24723,0,0,0.00369,0,0,0.07011,0.84133,0,0.22878,0.01476,0,0,0,0,0.05535,0.00738
64798,0,0.01883,0,0.3371,0.00188,0.04143,0,0.0791,0,0,0,0.48211,0,0,0.00753,0.26365,0,0.00377,0,0.02072,0.40113,0.00188,0.00753,0.36158,0,0,0.22222,0.13559,0,0,0,0,0,0.07533,1,0,0.11676,0.00565,0,0,0,0,0.02448,0.00188
271098,0,0.03793,0.00345,0.52069,0.00345,0.07586,0,0.08621,0,0,0,0.84138,0,0.00345,0.01034,0.45517,0,0,0,0.0069,0.60345,0,0,1,0,0,0.24828,0.20345,0,0,0,0,0,0.01724,0.05517,0,0.13793,0.00345,0,0,0,0,0.02414,0.00345
271023,0,0,0,0.00403,0,0,0,0,0,0,0,0.00067,0,0,0,0.00134,0,0,0,0,0,0,0,0.00269,0,0,0,0,0,0,0,0,0,1,0.01813,0,0,0,0,0,0,0,0,0
105631,0,0.00048,0,0.05227,0,0.00097,0,0.00145,0,0,0,0.01646,0,0,0,0.00726,0,0,0,0,0.01404,0,0,0.02759,0,0,0.00581,0.00194,0,0,0,0,0,1,0.17183,0,0.00145,0,0,0,0,0,0.00048,0
247803,0,0,0,0.00739,0,0,0,0,0,0,0,0.00046,0,0,0,0,0,0,0,0,0.00046,0,0.00046,0.00508,0,0,0.00092,0,0,0,0,0,0,1,0.02909,0,0.00046,0,0,0,0,0,0,0
163083,0,0.00066,0,0.03254,0,0.00066,0,0.00066,0,0,0,0.01461,0,0,0,0.0073,0,0,0,0,0.00863,0,0,0.02656,0,0,0.00266,0.00199,0,0,0,0,0,1,0.13347,0,0.00066,0,0,0,0,0,0,0
310590,0,0,0,0.00609,0,0,0,0,0,0,0,0.00744,0,0,0,0.00203,0,0,0,0,0.00203,0,0,0.00811,0,0,0,0,0,0,0,0,0,1,0.00947,0,0,0,0,0,0,0,0,0
222722,0,0,0,0.07762,0,0.0006,0,0.0012,0,0,0,0.02708,0,0,0,0.01143,0,0,0,0,0.01143,0,0,0.06919,0,0,0.00361,0.0012,0,0,0,0,0,1,0.1089,0,0.00181,0,0,0,0,0,0,0
180722,0,0,0,0.02042,0,0.00066,0,0,0,0,0,0.01581,0,0,0,0.00329,0,0,0,0,0.00527,0,0,0.02767,0,0,0.00132,0,0,0,0,0,0,1,0.02899,0,0.00066,0,0,0,0,0,0,0
7321,0,0.00418,0,0.21967,0,0.00418,0,0.03138,0,0,0,0.13598,0,0.00209,0.00209,0.14226,0,0,0,0.00418,0.16318,0,0.00418,0.17364,0,0,0.08159,0.0795,0,0,0,0,0,0.03975,1,0,0.05021,0.00209,0,0,0,0,0.00837,0
313360,0,0,0,0.00194,0,0.00065,0,0,0,0,0,0.00452,0,0,0,0.00065,0,0,0,0,0.00194,0,0,0.00516,0,0,0,0,0,0,0,0,0,1,0.01743,0,0.00065,0,0,0,0,0,0,0
206951,0,0,0,0.63469,0.00369,0.01476,0,0.02214,0,0,0,1,0,0,0.00369,0.22878,0,0,0,0,0.56089,0,0.00369,0.91144,0,0,0.15498,0.05166,0,0,0,0,0,0.02583,0.30996,0,0.06273,0,0,0,0,0,0.01107,0
291472,0,0,0,0.02153,0,0,0,0.00054,0,0,0,0.0113,0,0,0,0.00108,0,0,0,0,0.00431,0,0,0.01346,0,0,0.00323,0,0,0,0,0,0,1,0.0113,0,0.00054,0,0,0,0,0,0,0
249790,0,0,0,0.00822,0,0,0,0,0,0,0,0.00316,0,0,0,0,0,0,0,0,0.00063,0,0,0.00506,0,0,0,0,0,0,0,0,0,1,0.00822,0,0,0,0,0,0,0,0,0
133235,0,0.00065,0,0.00718,0,0,0,0.00065,0,0,0,0.0098,0,0,0,0.00261,0,0,0,0,0.00653,0,0,0.00588,0,0,0.00065,0,0,0,0,0,0,1,0.00914,0,0,0,0,0,0,0,0,0
268993,0,0,0,0.00845,0,0,0,0,0,0,0,0.00302,0,0,0,0,0,0,0,0,0.00181,0,0,0.00422,0,0,0,0,0,0,0,0,0,1,0.00483,0,0,0,0,0,0,0,0,0
236951,0,0,0,0.00196,0,0,0,0,0,0,0,0.00078,0,0,0,0.00039,0,0,0,0,0,0,0,0.00039,0,0,0.00078,0,0,0,0,0,0,1,0.0141,0,0,0,0,0,0,0,0,0
224270,0,0.01527,0,0.33435,0,0.01832,0,0.02443,0,0,0,0.28702,0,0.00153,0.00153,0.15267,0,0.00153,0,0.00763,0.2626,0,0.00305,0.25496,0,0,0.14656,0.06565,0,0,0,0,0,0.22137,1,0,0.03969,0,0,0,0,0,0.00916,0
204624,0,0,0,0.00669,0,0,0,0,0,0,0,0.00074,0,0,0,0.00074,0,0,0,0,0.00074,0,0,0.00446,0,0,0.00074,0,0,0,0,0,0,1,0.01859,0,0,0,0,0,0,0,0,0
137397,0,0.02581,0,0.44516,0,0.04516,0.00323,0.05806,0,0,0.00323,0.51935,0,0,0.0129,0.37742,0,0,0,0.01613,0.42258,0,0.00323,0.46452,0,0,0.26452,0.14194,0,0,0,0,0,0.01935,1,0,0.12258,0.00323,0,0,0,0,0.01935,0
257664,0,0.01805,0,0.61372,0.00722,0.03249,0,0.08664,0,0,0,1,0,0,0.01083,0.51986,0,0,0,0.02166,0.7509,0,0.00361,0.94585,0,0,0.32852,0.19495,0,0,0,0,0,0.00722,0.08664,0,0.11552,0.01083,0,0,0,0,0.0361,0
209402,0,0.03175,0.00397,0.40476,0,0.03968,0,0.06349,0,0,0,1,0,0,0.03571,0.50794,0,0,0,0.00397,0.84921,0,0.00397,0.80556,0,0,0.32143,0.18254,0,0,0,0,0,0.0119,0.22619,0,0.11905,0,0,0,0,0,0.04365,0
142419,0,0,0,0.01763,0,0,0,0,0,0,0,0.00203,0,0,0,0.00068,0,0,0,0,0.00068,0,0,0.00678,0,0,0,0,0,0,0,0,0,1,0.04136,0,0.00068,0,0,0,0,0,0,0
106919,0,0.03463,0,0.71429,0.00433,0.04762,0,0.05628,0.00433,0,0,0.96104,0,0,0.01299,0.61039,0,0.00433,0,0.03463,0.8355,0,0.00433,0.70563,0,0,0.2987,0.25108,0,0,0,0,0,0.09091,1,0,0.17316,0,0,0,0,0,0.06494,0
133291,0,0,0,0.00212,0,0,0,0,0,0,0,0.00282,0,0,0,0.00071,0,0,0,0,0.00212,0,0,0.00494,0,0,0,0,0,0,0,0,0,1,0.00564,0,0,0,0,0,0,0,0,0
311547,0,0,0,0.0037,0,0,0,0,0,0,0,0.00518,0,0,0,0.00074,0,0,0,0,0.0037,0,0,0.00666,0,0,0,0,0,0,0,0,0,1,0.01109,0,0,0,0,0,0,0,0,0
318857,0,0,0,0.00471,0,0,0,0,0,0,0,0,0,0,0,0.00094,0,0,0,0,0.00031,0,0,0.00189,0,0,0.00031,0.00063,0,0,0,0,0,1,0.02168,0,0,0,0,0,0,0,0,0
294075,0,0.01105,0,0.49908,0.00552,0.03131,0,0.0442,0,0,0,0.42541,0,0,0.00737,0.28177,0,0,0,0.00184,0.33886,0,0.00184,0.51565,0,0.00184,0.14549,0.12891,0,0,0,0,0,0.06262,1,0,0.07182,0.00184,0,0,0,0,0.00921,0
366456,0,0,0,0.00621,0,0,0,0,0,0,0,0.00233,0,0,0,0.00233,0,0,0,0.00078,0,0,0,0.0031,0,0,0.00078,0,0,0,0,0,0,1,0.01474,0,0,0,0,0,0,0,0,0
