ID,dimgrey,chartreuse,darkcyan,aquamarine,crimson,burlywood,darkolivegreen,brown,darkgrey,darkseagreen,darkgoldenrod,beige,darkturquoise,cyan,coral,black,dimgray,darkgray,darkred,chocolate,bisque,darkkhaki,cornflowerblue,azure,darkslateblue,darkorange,blanchedalmond,blue,darkgreen,darkviolet,darkorchid,deeppink,aliceblue,antiquewhite,aqua,deepskyblue,blueviolet,cornsilk,darkmagenta,darkslategrey,darksalmon,darkslategray,cadetblue,darkblue
20247,0,0.01887,0,0.79874,0,0.03774,0,0.0587,0.0021,0,0,0.73375,0,0,0.00419,0.27254,0,0,0,0.01887,0.4717,0.00419,0.01677,1,0,0,0.19078,0.12369,0.0021,0,0,0,0,0.08386,0.36688,0,0.07338,0.00839,0,0,0,0,0.03983,0.0021
165785,0,0.04036,0,1,0.00448,0.06726,0.00448,0.1704,0,0,0.00448,0.96413,0,0.01345,0.03587,0.51121,0,0,0,0.04484,0.76233,0.00448,0.02242,0.69955,0,0.00448,0.36771,0.26009,0,0,0.00448,0,0,0.08072,0.87444,0,0.26009,0.01794,0,0,0,0,0.06278,0.00448
111995,0,0.06173,0.00617,0.30556,0.02778,0.15741,0.00926,0.19444,0.00309,0,0.00309,0.71914,0,0.01235,0.0463,0.77778,0,0,0,0.03395,1,0,0.03704,0.42593,0.00309,0,0.58025,0.41358,0.00309,0.00309,0,0,0,0.05247,0.62963,0,0.32407,0.01235,0,0,0,0,0.11728,0.01543
347483,0,0.02857,0.00357,0.60357,0.00357,0.075,0,0.06786,0,0,0,0.78214,0,0.01071,0.01071,0.40714,0,0,0,0.00714,0.52857,0,0,1,0,0,0.22143,0.16071,0,0,0,0,0,0.01786,0.10714,0,0.13214,0.00357,0,0,0,0,0.02143,0.00357
346593,0,0,0,0.01952,0,0,0,0,0,0,0,0.00063,0,0,0,0.00063,0,0,0,0,0,0,0,0.00819,0,0,0,0.00063,0,0,0,0,0,1,0.0636,0,0,0,0,0,0,0,0,0
294870,0,0.0565,0,0.41243,0.00565,0.11299,0,0.16949,0,0,0,0.53672,0,0,0.00565,0.48023,0,0.0113,0,0.0452,0.55932,0.00565,0.01695,0.45763,0,0,0.44633,0.25989,0,0,0,0,0,0.0791,1,0,0.22599,0.0113,0,0,0,0,0.0565,0.00565
415842,0,0.00599,0,0.56886,0,0.03593,0,0.03593,0,0,0,0.84431,0,0,0,0.46707,0,0,0,0.00599,0.57485,0,0,1,0,0,0.30539,0.15569,0,0,0,0,0,0.01198,0.39521,0,0.06587,0,0,0,0,0,0.02395,0
378382,0,0,0,0.02211,0,0.00061,0,0.00061,0,0,0,0.00614,0,0,0,0.00369,0,0,0,0,0.0043,0,0.00061,0.01658,0,0,0.00061,0.00061,0,0,0,0,0,1,0.08845,0,0.00123,0,0,0,0,0,0,0
184527,0,0,0,0.04711,0,0,0,0,0,0,0,0.00785,0,0,0,0.00589,0,0,0,0,0.00981,0,0,0.03631,0,0,0.00196,0.00393,0,0,0,0,0,1,0.09323,0,0.00098,0,0,0,0,0,0,0
118510,0,0,0,0.00509,0,0,0,0,0,0,0,0.00085,0,0,0,0,0,0,0,0,0.00085,0,0.00085,0.00594,0,0,0,0,0,0,0,0,0,1,0.02207,0,0,0,0,0,0,0,0,0
382647,0,0,0,0.00176,0,0,0,0,0,0,0,0.00088,0,0,0,0.00088,0,0,0,0,0,0,0,0.00353,0,0,0,0,0,0,0,0,0,1,0.0194,0,0,0,0,0,0,0,0,0
