ID,Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210398,"{215043, 247812, 249861, 169991, 92168, 307215, 102417, 135185, 104469, 145430, 106520, 159768, 292889, 366616, 391196, 192543, 167971, 241699, 354340, 53288, 319529, 297002, 256043, 356397, 331822, 278576, 108595, 6200, 151608, 395329, 424001, 96327, 348232, 421959, 67658, 211018, 237642, 346190, 14421, 385109, 196698, 8284, 147552, 18529, 30817, 90210, 176228, 67685, 192613, 424041, 262251, 297068, 59502, 10351, 264304, 342127, 389231, 53363, 77945, 174202, 209018, 229501, 90241, 10371, 354435, 170124, 12429, 149646, 239759, 63632, 161936, 146, 301199, 319636, 323730, 198807, 143512, 45210, 274592, 282785, 325794, 133283, 352416, 211115, 360621, 20655, 186546, 80051, 278709, 372921, 157883, 98493, 37055, 88255, 45252, 18629, 108741, 184520, 276682, 121041, 14549, 129238, 272598, 288983, 299222, 336087, 413914, 147680, 155876, 59621, 127209, 245994, 411881, 190701, 237806, 92399, 172274, 47349, 289016, 278782, 317697, 174339, 340229, 143627, 174347, 321805, 6415, 78096, 211217, 98578, 219407, 14613, 12568, 4378, 252187, 31004, 10525, 47389, 190748, 293147, 18721, 254241, 133411, 59686, 301350, 381226, 49451, 26927, 299326, 160063, 137539, 330052, 194889, 287049, 194892, 244044, 90447, 26961, 86353, 348498, 350552, 125279, 49509, 250217, 82283, 55660, 143728, 373110, 338298, 39293, 67966, 24959, 385408, 147841, 231809, 121219, 250244, 98693, 414081, 170376, 311695, 373136, 248209, 104850, 80277, 244118, 326038, 401816, 18842, 270749, 209310, 219552, 403873, 420260, 334245, 100774, 164262, 170407, 334252, 354734, 379317, 285113, 63930, 270779, 338361, 180670, 338367, 211398, 266695, 297416, 291273, 51658, 299463, 307657, 422342, 158158, 203217, 281042, 268757, 100825, 119257, 401881, 246238, 295396, 418280, 184812, 66033, 80372, 162293, 172533, 242165, 143864, 297472, 59906, 109063, 190983, 385548, 84493, 72206, 10769, 37397, 27160, 203289, 264731, 412190, 229922, 256546, 170533, 391717, 12840, 152104, 2603, 51755, 184875, 47662, 330286, 285235, 125494, 225846, 195130, 320059, 361018, 262718, 80450, 579, 580, 131650, 283205, 395844, 410182, 90698, 201292, 258637, 334413, 4687, 217680, 119377, 107090, 270929, 277075, 262742, 297558, 264793, 385631, 57958, 307818, 100971, 154219, 291437, 316020, 387702, 291454, 8831, 27266, 4740, 240260, 150150, 64135, 232075, 164492, 283275, 96910, 322194, 246419, 342674, 297622, 162455, 166554, 287387, 84637, 148125, 418461, 420510, 74403, 82595, 139941, 273060, 344740, 293544, 12969, 346793, 299691, 82604, 45749, 275126, 316087, 389814, 142015, 252609, 363201, 338627, 197318, 107213, 334541, 8911, 29394, 203478, 322262, 226012, 258781, 334560, 389863, 162537, 328430, 314095, 152304, 279280, 355054, 418545, 363254, 314103, 25337, 94971, 322299, 250621, 262910, 15103, 4864, 11018, 82702, 19215, 217873, 152341, 256792, 203546, 203549, 133918, 357151, 297761, 414502, 17193, 396078, 162607, 72496, 281395, 160565, 56118, 365368, 267065, 193341, 277311, 275264, 15170, 273220, 242501, 398152, 222027, 154447, 355151, 160593, 242514, 373588, 328534, 78682, 297821, 152414, 109407, 187231, 355168, 45922, 234338, 379741, 267111, 117608, 140145, 70514, 238452, 74616, 381819, 316288, 318337, 347009, 170883, 318339, 379778, 207753, 363402, 394126, 25487, 377744, 193426, 211860, 390037, 140183, 355227, 344988, 127907, 152486, 82859, 164779, 177070, 215983, 361392, 297907, 338867, 340916, 156606, 5056, 197568, 383944, 209866, 289739, 299979, 134093, 318413, 273359, 377806, 27604, 60377, 5083, 170973, 289762, 320482, 107495, 308201, 218090, 297963, 312304, 324598, 224248, 31737, 332793, 340984, 244732, 404473, 336895, 144384, 113665, 316416, 189443, 347138, 123910, 304136, 316427, 248850, 371733, 119831, 7192, 160793, 422935, 314395, 267294, 332832, 373794, 111652, 263204, 76838, 89129, 156714, 336939, 295980, 212013, 353326, 377903, 367665, 39986, 261172, 414774, 261175, 412727, 410681, 173114, 349242, 339008, 343106, 128069, 154696, 293960, 377933, 195663, 99414, 44119, 191575, 275542, 326745, 357462, 189536, 308323, 33899, 126060, 124013, 199791, 369776, 375919, 142453, 167032, 359547, 121985, 52354, 31875, 144514, 193668, 144518, 203910, 201866, 117899, 343181, 46225, 162962, 224405, 367767, 410777, 408730, 398491, 165021, 93342, 246943, 136357, 324773, 140456, 48297, 244908, 27821, 167085, 318636, 322738, 384182, 316607, 273602, 388290, 27846, 68809, 263381, 9431, 351447, 201951, 177377, 74978, 343265, 357602, 369893, 19686, 124134, 326888, 175337, 373994, 132331, 386284, 68845, 390380, 218352, 290036, 357620, 183543, 140536, 392441, 382203, 128253, 181501, 120063, 408829, 132354, 158979, 288005, 64782, 124175, 134414, 371984, 193813, 208151, 247065, 48410, 339227, 384281, 210206, 232734, 267551, 326944, 302370, 333086, 89381, 296234, 265515, 75052, 11568, 341296, 103731, 380212, 58677, 58678, 347447, 363831, 365877, 384314, 267580, 181567, 146754, 339266, 415045, 189770, 101710, 359759, 359762, 306515, 378194, 54616, 208228, 13669, 226662, 351590, 230760, 177514, 130414, 253295, 327022, 339314, 77173, 355701, 271736, 355705, 363900, 30079, 140676, 79239, 198023, 202119, 310663, 179595, 329100, 21907, 218515, 50581, 284055, 421272, 26012, 79260, 318876, 155040, 220577, 204198, 355753, 103851, 1452, 142763, 337327, 357807, 333234, 28083, 1462, 368055, 390587, 204220, 288189, 306622, 314816, 17857, 257476, 411080, 181705, 288201, 243148, 267725, 9679, 419280, 341459, 26075, 196062, 132575, 153056, 198112, 105954, 341471, 368097, 372191, 17894, 7655, 290281, 345580, 26096, 255476, 110070, 210426, 224762, 142848, 181763, 374278, 69136, 110103, 60952, 142876, 108064, 151074, 286245, 26154, 185898, 144940, 200243, 282166, 382523, 130622, 114239, 147008, 292414, 306753, 157251, 11849, 93770, 235081, 241229, 69198, 245326, 202320, 134737, 259661, 284240, 235093, 61015, 421465, 423516, 308829, 69215, 396895, 67169, 89700, 71271, 136811, 304749, 194160, 380530, 140916, 159357, 161413, 171658, 261770, 253580, 419478, 163481, 319129, 149147, 362141, 315040, 310946, 5796, 167589, 294568, 106153, 204458, 290475, 13997, 75437, 241326, 16049, 126641, 116403, 267961, 65211, 112318, 184000, 358081, 116419, 243398, 208583, 276168, 321222, 411349, 296662, 18137, 63197, 50910, 364253, 274148, 36581, 411366, 311015, 343787, 163566, 184046, 188144, 26353, 134897, 265968, 335606, 98043, 134907, 198396, 218879, 182016, 153345, 38659, 354051, 163589, 366342, 130823, 96008, 38667, 360206, 30482, 227090, 22292, 306964, 358173, 272158, 380701, 83744, 34593, 313124, 337701, 372517, 378660, 423724, 50992, 81715, 114484, 34616, 91960, 231225, 141115, 16188, 104252, 157499, 286527, 212800, 294722, 79683, 259908, 276292, 251720, 331600, 38738, 321363, 403286, 57175, 184153, 331609, 135004, 145245, 135006, 268126, 278366, 59233, 85857, 403293, 94053, 102248, 229225, 331627, 341870, 401265, 55158, 274297, 171898, 135035, 8063, 325505, 81794, 69507, 229250, 85893, 255874, 348038, 81801, 38795, 61323, 214926, 61329, 49043, 102295, 335767, 386967, 386970, 67484, 176029, 210847, 395168, 382881, 356258, 118692, 49061, 26534, 145318, 223140, 20393, 34730, 106413, 53167, 30640, 30641, 137137, 53171, 194481, 352177, 233402, 38856, 151504, 122834, 202708, 264148, 223192, 415704, 280538, 237533, 2016, 366561, 364514, 305124, 10213, 96231, 407527, 284652, 264175, 268273, 221170, 370675, 126970}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148179,"{352256, 69635, 104457, 311307, 321548, 335886, 176146, 106522, 16421, 57387, 389165, 327729, 350258, 258106, 423999, 92230, 276551, 243785, 260172, 311373, 26703, 237652, 376920, 346213, 116841, 346223, 225402, 120958, 125054, 297088, 422017, 166030, 184469, 276636, 252063, 92322, 215209, 313513, 215212, 14512, 168124, 336065, 30914, 127170, 57540, 381130, 256206, 149713, 239834, 366810, 110820, 301287, 188652, 205038, 102644, 192759, 385273, 174330, 270591, 375044, 61702, 377094, 309512, 362763, 39185, 47384, 401692, 127266, 53546, 119088, 147760, 82227, 108859, 254273, 47430, 411980, 141655, 237916, 80222, 389473, 365, 39287, 270716, 397696, 260482, 401795, 47498, 78218, 92555, 106892, 379278, 395663, 209298, 280982, 317850, 4508, 248239, 108990, 174532, 383428, 227784, 401871, 414162, 47582, 270817, 395749, 25065, 401900, 156142, 45551, 326142, 152067, 371203, 76306, 80411, 41500, 354845, 358942, 174624, 21025, 352804, 31277, 96817, 315965, 107075, 172611, 84551, 133703, 127563, 250448, 68176, 184920, 229978, 98920, 25193, 162408, 346732, 264813, 254577, 39548, 264833, 320131, 289412, 64134, 76423, 262796, 264846, 277139, 101015, 60058, 258721, 17058, 92841, 291501, 2735, 369335, 144056, 203458, 295621, 299728, 281297, 8916, 164565, 242391, 242397, 39647, 164581, 420581, 2792, 328426, 410346, 271089, 15092, 219895, 133884, 207617, 121607, 385800, 109321, 189193, 203532, 305934, 252687, 111384, 414489, 176922, 269084, 13087, 133927, 418606, 101169, 160561, 400184, 422713, 238401, 129858, 2910, 260962, 404338, 420727, 158592, 48004, 385925, 109448, 244620, 156558, 88985, 41882, 119705, 269220, 95141, 349093, 189359, 99253, 226236, 113599, 82896, 27602, 275417, 388058, 349154, 156643, 283619, 375780, 31718, 297965, 287729, 287735, 259072, 345093, 193547, 150543, 203792, 37912, 252956, 68639, 93215, 54306, 230447, 308271, 379952, 281655, 312376, 212026, 404539, 414780, 140349, 181325, 232525, 33871, 78928, 29777, 136276, 322647, 197721, 382041, 416861, 226404, 154727, 29800, 35945, 205927, 281707, 371822, 246915, 377995, 396428, 345229, 306321, 62616, 148632, 140453, 85158, 54439, 238757, 201897, 339112, 306350, 56505, 9405, 234690, 242882, 419016, 253130, 40149, 287959, 89309, 154848, 279781, 44264, 109805, 56558, 144622, 330992, 345328, 330995, 335101, 351486, 54550, 21793, 199977, 138543, 30002, 253238, 351559, 120141, 77136, 46424, 111963, 243035, 140637, 128350, 99686, 337264, 286068, 114038, 138618, 394625, 263556, 50565, 163208, 304521, 54666, 1430, 169368, 368025, 339354, 140706, 130469, 302504, 7597, 165293, 167342, 294321, 372147, 148916, 292277, 404921, 333242, 302526, 339391, 222658, 232899, 368066, 163282, 138712, 288217, 44506, 153051, 216539, 24031, 99807, 171489, 421347, 144871, 28137, 52716, 247280, 294384, 196086, 30200, 390649, 394755, 226828, 208403, 214556, 331295, 269859, 402979, 149029, 331305, 163374, 259641, 396860, 183875, 355910, 56909, 7759, 267857, 384594, 87639, 36440, 396887, 173659, 212574, 108139, 396908, 384626, 157310, 99970, 95877, 192135, 165518, 237202, 380564, 212630, 97948, 231068, 331421, 132774, 143015, 272043, 255660, 106159, 206521, 251578, 7868, 26301, 16062, 390864, 325338, 73448, 188137, 100074, 61164, 28400, 243441, 372474, 165628, 397072, 306961, 10003, 349976, 272153, 366364, 157469, 22303, 96034, 196386, 42789, 169775, 104242, 393011, 216888, 110394, 356154, 358205, 134976, 202561, 137029, 378694, 34631, 249673, 59211, 71499, 378710, 14177, 128865, 12131, 34662, 274280, 180079, 235382, 386935, 292728, 399225, 389001, 395165, 196511, 333729, 307113, 333737, 411565, 69550, 116655, 378810, 32706, 12227, 405442, 51141, 333776, 317407, 94184, 102384, 155637, 126974}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
