ID,green,red,cyan,pink,purple,yellow,orange,gray,blue
67982,1,0.61098,0.20286,0.00239,0.18616,0.09308,0.26253,0.1432,0.16229
42691,1,0.32461,0.0733,0.01571,0.13613,0.06283,0.12042,0.08901,0.84817
14034,1,0.32119,0.01656,0.00331,0.04967,0.01325,0.09934,0.00662,0.96026
10215,1,0.53529,0.14118,0.00882,0.22647,0.07353,0.32941,0.08529,0.40588
47011,1,0.39597,0.06711,0.00671,0.10738,0.05034,0.1443,0.05369,0.47651
51720,1,0.60625,0.19687,0.00625,0.1625,0.075,0.24063,0.08125,0.62813
72796,1,0.67327,0.13531,0,0.21452,0.09241,0.30693,0.09571,0.23762
72722,1,0.53564,0.06479,0.00864,0.11015,0.06479,0.23758,0.07775,0.59179
49131,1,0.59249,0.06358,0.00289,0.13584,0.08092,0.28324,0.07514,0.59538
64464,1,0.33756,0.01777,0.0203,0.06345,0.01523,0.14721,0.01523,0.79949
50644,0.73188,0.28261,0.02536,0.00725,0.05072,0.02899,0.11232,0.01812,1
43246,1,0.41935,0.04194,0.00323,0.09677,0.04194,0.13548,0.02258,0.67419
38060,1,0.35149,0.06436,0.01238,0.05198,0.02475,0.11634,0.06188,0.67822
69726,1,0.58173,0.05288,0.00481,0.16346,0.08654,0.25,0.04327,0.40385
59194,1,0.48387,0.08065,0.00806,0.16129,0.06452,0.20565,0.05645,0.47177
45220,1,0.29021,0.01748,0.0035,0.03497,0.04895,0.11888,0.01049,0.87063
65583,1,0.52062,0.04639,0.00515,0.17526,0.02062,0.28866,0.0567,0.68557
12600,0.81233,0.17694,0.00536,0.00536,0.01609,0.00804,0.05898,0.00536,1
26769,0.87805,0.25,0.0122,0.0061,0.02134,0.00305,0.09146,0.0061,1
13193,1,0.44149,0.12234,0,0.15957,0.08511,0.30319,0.03723,0.67553
15161,1,0.76538,0.08846,0.01538,0.24231,0.09615,0.34615,0.04615,0.23462
45546,1,0.61039,0.42857,0.02597,0.33117,0.13636,0.52597,0.18182,0.31818
32206,0.84411,0.41445,0.04563,0.01521,0.07605,0.03042,0.15589,0.01141,1
5649,1,0.39088,0.02932,0,0.0456,0.03257,0.12378,0.01629,0.58306
40871,1,0.58824,0.0774,0,0.21053,0.05263,0.29412,0.03715,0.5356
45327,0.56509,0.20118,0.00888,0.00296,0.0355,0.00592,0.07988,0.00296,1
10119,1,0.35906,0.06376,0.01007,0.08389,0.04362,0.12752,0.01342,0.88926
1214,1,0.1794,0.00664,0.00997,0.0299,0.01661,0.0598,0,0.95349
57306,0.80402,0.18844,0.01256,0.00754,0.01759,0.01759,0.08291,0.00754,1
