ID,green,red,cyan,pink,purple,yellow,orange,gray,blue
43380,1,0.53061,0.05102,0,0.03061,0.03061,0.17347,0.02041,0.08163
56863,1,0.3871,0.12097,0,0.03226,0.01613,0.12903,0.06452,0.08871
60031,1,0.37037,0.06481,0.01852,0.14815,0.06481,0.12037,0.10185,0.80556
34468,1,0.34211,0.01754,0,0.0614,0.01754,0.07895,0,0.68421
52974,1,0.64615,0.50769,0.01538,0.18462,0.09231,0.33846,0.09231,0.4
44881,1,0.57364,0.03101,0,0.10078,0.02326,0.1938,0.0155,0.6124
30307,1,0.43939,0.07576,0,0.22727,0.07576,0.12121,0,0.5303
4353,1,0.50549,0.05495,0,0.18681,0.08791,0.30769,0.03297,0.57143
53302,1,0.29412,0,0,0.04202,0.02521,0.05042,0,0.68067
76024,1,0.59375,0.0625,0.01562,0.09375,0.01562,0.26562,0,0.51562
24667,1,0.77778,0.23333,0.01111,0.41111,0.07778,0.4,0.07778,0.44444
11506,1,0.37607,0.10256,0,0.11111,0.05128,0.26496,0.04274,0.32479
65092,1,0.5,0.09524,0,0.14286,0.04762,0.2381,0.13095,0.14286
51755,1,0.37975,0.01266,0.05063,0.10127,0.03797,0.13924,0.02532,0.53165
17911,1,0.55,0.09,0,0.14,0.05,0.19,0.03,0.74
1996,0.96591,0.53409,0.04545,0.01136,0.125,0.04545,0.20455,0.04545,1
6365,1,0.53509,0.07895,0.00877,0.10526,0.07895,0.10526,0.04386,0.32456
75813,1,0.23256,0,0,0.04651,0.01163,0.05814,0,0.87209
19454,1,0.40845,0.02817,0.01408,0.05634,0.01408,0.15493,0,0.92958
24102,1,0.56579,0.06579,0,0.09211,0.07895,0.25,0.03947,0.35526
72684,1,0.31579,0.09211,0.01316,0.06579,0.03947,0.17105,0.07895,0.55263
69454,1,0.26168,0.03738,0,0.09346,0.03738,0.11215,0.01869,0.42991
35052,1,0.80702,0.21053,0,0.22807,0.14035,0.14035,0.12281,0.45614
26939,1,0.32759,0.06897,0,0.10345,0.06897,0.10345,0.08621,0.84483
3932,0.79104,1,0.13433,0,0.32836,0.14925,0.47761,0.1194,0.16418
4045,1,0.45312,0.04688,0,0.125,0.04688,0.32812,0.10938,0.20312
74685,1,0.37681,0.01449,0,0.05797,0.02899,0.07246,0,0.57971
74676,1,0.26562,0.15625,0,0.04688,0.03125,0.07812,0.14062,0.82812
57563,1,0.83929,0.25,0,0.07143,0.07143,0.39286,0.03571,0.66071
13245,1,0.58667,0.2,0,0.2,0.13333,0.26667,0.05333,0.32
42080,1,0.56716,0.01493,0,0.19403,0.02985,0.38806,0.01493,0.43284
17664,1,0.72222,0.03704,0,0.12963,0.14815,0.22222,0,0.5
40165,0.71739,0.21739,0.02174,0,0.04348,0.01087,0.05435,0.01087,1
71251,1,0.79268,0.12195,0.0122,0.23171,0.10976,0.29268,0.06098,0.35366
64422,0.66667,1,0.9697,0,0.72727,0.60606,0.9697,0.75758,0.15152
32237,1,0.69388,0.02041,0.02041,0.20408,0.04082,0.28571,0.06122,0.97959
12886,0.72727,0.36364,0.06494,0.01299,0.05195,0.01299,0.18182,0.01299,1
66489,1,0.63265,0.06122,0,0.12245,0.06122,0.30612,0.28571,0.79592
74316,1,0.32955,0.07955,0.01136,0.03409,0.05682,0.13636,0.04545,0.34091
11899,0.83158,0.32632,0,0,0.06316,0.01053,0.14737,0.01053,1
47128,0.67532,0.19481,0.01299,0.02597,0.02597,0,0.05195,0.01299,1
18273,1,0.14607,0,0,0.02247,0.01124,0.03371,0,0.69663
50372,1,0.62295,0.01639,0,0.18033,0.01639,0.21311,0,0.08197
22780,0.65517,0.34483,0.02299,0,0.03448,0,0.16092,0,1
47702,0.9589,0.24658,0.0411,0.0274,0.08219,0,0.06849,0.10959,1
2984,0.97872,0.30851,0.02128,0,0.01064,0,0.12766,0,1
62146,0.83871,0.16129,0.01613,0.01613,0.01613,0.03226,0.14516,0,1
8493,0.66972,0.21101,0.01835,0,0.01835,0.02752,0.09174,0,1
73052,0.95775,1,0.04225,0,0.21127,0.05634,0.43662,0.05634,0.11268
10188,1,0.48438,0.03125,0,0.125,0.03125,0.0625,0.15625,0.51562
13069,1,0.67692,0.10769,0,0.24615,0.09231,0.18462,0.03077,0.2
17818,0.83333,0.55,0.03333,0.01667,0.2,0.01667,0.26667,0.05,1
10653,1,0.49296,0.08451,0.04225,0.07042,0.02817,0.11268,0,0.50704
33538,1,0.33871,0.03226,0,0.20968,0.01613,0.35484,0.1129,0.51613
37420,1,0.64615,0.06154,0.06154,0.13846,0.07692,0.27692,0.04615,0.35385
38782,0.68421,0.12632,0,0,0.02105,0.01053,0.06316,0,1
60685,0.42708,0.13542,0.01042,0.01042,0,0,0.05208,0,1
44447,1,0.57895,0.05263,0,0.17105,0.06579,0.25,0.13158,0.35526
18666,1,0.57692,0.09615,0,0.15385,0.13462,0.25,0.05769,0.40385
68075,1,0.27381,0.07143,0,0.08333,0.04167,0.15476,0.07738,0.51786
6888,1,0.32812,0.0625,0,0.1875,0.03125,0.1875,0.03125,0.3125
14273,1,0.43243,0.04054,0.01351,0.09459,0.04054,0.14865,0.01351,0.58108
26954,0.89583,1,0.25,0,0.72917,0.35417,0.52083,0.08333,0.27083
24046,0.75,0.05263,0.01316,0,0.02632,0,0.15789,0,1
39020,0.85915,0.22535,0.02817,0.01408,0.02817,0.02817,0.08451,0,1
75068,1,0.44565,0.01087,0,0.13043,0.05435,0.23913,0.03261,0.51087
75586,1,1,0.21277,0,0.29787,0.19149,0.3617,0.10638,0.19149
72961,1,0.31818,0.02273,0,0.06818,0.03409,0.17045,0.01136,0.36364
47044,1,0.21311,0.01639,0.0082,0.02459,0,0.12295,0.0082,0.21311
15655,0.65753,0.21918,0.0274,0,0.06849,0.0274,0.10959,0.0137,1
75779,1,0.66667,0.17949,0,0.20513,0.07692,0.53846,0.02564,0.5641
29559,0.89474,0.4,0.06316,0.01053,0.04211,0.07368,0.14737,0.02105,1
40355,1,0.86792,0.67925,0.01887,0.5283,0.30189,0.66038,0.41509,0.07547
64882,1,0.49367,0.03797,0,0.08861,0.07595,0.25316,0.02532,0.55696
16838,1,0.24675,0,0,0.01299,0,0.06494,0.01299,0.64935
31955,1,1,0.96774,0,0.83871,0.48387,0.90323,0.25806,0.32258
59396,1,0.49296,0.09859,0,0.16901,0.04225,0.12676,0,0.38028
70942,1,0.66154,0.12308,0,0.16923,0.16923,0.15385,0.04615,0.32308
13781,1,0.64151,0.11321,0,0.15094,0.07547,0.43396,0.03774,0.4717
72177,1,0.45,0.175,0,0.2,0.075,0.275,0.4,0.425
65302,1,0.4878,0.12195,0,0.17073,0.04878,0.46341,0.14634,0.14634
34575,1,0.2875,0.075,0,0.0375,0.0375,0.1125,0,0.4875
1475,1,0.35294,0.03529,0,0.09412,0.02353,0.25882,0.11765,0.58824
38534,1,0.37805,0,0,0.08537,0.02439,0.10976,0,0.92683
65604,1,0.66667,0.03333,0,0.11667,0.03333,0.3,0.13333,0.5
73137,0.66667,0.09195,0.01149,0.01149,0.03448,0,0,0.02299,1
56883,1,0.42857,0.14286,0.01429,0.11429,0.05714,0.17143,0.02857,0.88571
34797,0.52427,0.18447,0.00971,0,0.00971,0,0.1068,0,1
31190,0.56962,0.1519,0,0,0.03797,0,0.02532,0,1
65599,0.64103,0.11111,0.01709,0,0.01709,0,0.05983,0.01709,1
38364,1,0.41379,0.04598,0,0.09195,0.04598,0.4023,0.02299,0.49425
14128,1,0.57576,0.07576,0.01515,0.15152,0.16667,0.18182,0.09091,0.37879
75765,1,0.53247,0.01299,0,0.05195,0.01299,0.19481,0.02597,0.31169
16678,1,0.53226,0.09677,0,0.17742,0.01613,0.14516,0,0.48387
28687,1,0.32653,0,0,0.04082,0.0102,0.09184,0.0102,0.76531
18708,0.70755,0.0566,0,0,0,0.00943,0.0283,0,1
68050,0.59375,0.17708,0,0,0.02083,0,0.05208,0.01042,1
34582,1,0.83333,0.29167,0.02083,0.29167,0.08333,0.375,0.14583,0.5625
65736,1,0.88136,0.11864,0,0.30508,0.0678,0.59322,0.10169,0.33898
56041,0.57576,0.27273,0,0.0202,0.0303,0.0202,0.10101,0.0404,1
18819,0.9875,0.6,0.0625,0.025,0.15,0.05,0.2125,0.0375,1
26887,1,0.45946,0.02703,0,0.06757,0,0.16216,0.04054,0.91892
29340,1,0.22951,0.01639,0,0.01639,0.01639,0.13115,0.08197,0.81967
35754,0.75824,0.35165,0.04396,0,0.04396,0,0.06593,0,1
23690,0.84286,0.31429,0.05714,0.01429,0.01429,0.04286,0.07143,0,1
68958,1,0.36842,0.03158,0.01053,0.05263,0.02105,0.14737,0.01053,0.43158
45861,1,0.33333,0,0,0.05556,0.07407,0.18519,0.05556,0.77778
4564,1,0.38202,0.01124,0.02247,0.08989,0.01124,0.17978,0.01124,0.66292
42794,1,0.40404,0.0101,0,0.09091,0.0303,0.21212,0.0303,0.58586
74805,1,0.23469,0,0.05102,0.06122,0.02041,0.19388,0.08163,0.76531
46189,0.67089,0.16456,0.01266,0.02532,0.03797,0,0.06329,0,1
15598,1,0.51786,0.01786,0,0.07143,0,0.10714,0,0.48214
9881,1,0.56061,0.07576,0,0.10606,0.04545,0.25758,0.01515,0.87879
7234,0.73958,0.09375,0.01042,0,0.02083,0,0.05208,0,1
33974,1,0.4625,0.15,0,0.2875,0.15,0.325,0.2,0.4875
62794,1,0.41463,0.04878,0.0122,0.09756,0.0122,0.20732,0.0122,0.26829
20174,1,0.56338,0.05634,0,0.08451,0.05634,0.11268,0.02817,0.56338
12423,0.71739,0.1087,0.01087,0.01087,0.03261,0,0.01087,0.01087,1
66258,1,0.52941,0.4902,0.09804,0.17647,0.01961,0.37255,0.21569,0.35294
34870,0.76136,0.21591,0,0.02273,0.06818,0.01136,0.19318,0.01136,1
45764,1,0.56818,0.11364,0,0.25,0.02273,0.31818,0.04545,0.90909
38084,0.86957,0.30435,0.02899,0,0.15942,0,0.13043,0.02899,1
50383,1,0.27143,0.01429,0,0.01429,0.01429,0.07143,0,0.67143
72191,0.60784,0.21569,0.04902,0.02941,0.04902,0.0098,0.07843,0,1
995,1,0.24468,0.03191,0,0.04255,0.01064,0.09574,0.01064,0.82979
13851,0.80822,0.13699,0,0,0.0274,0,0.06849,0,1
69849,1,0.60377,0.09434,0,0.11321,0.11321,0.35849,0.01887,0.4717
29230,0.45098,0.20588,0,0.0098,0,0.0098,0.02941,0.0098,1
42281,0.84615,0.32692,0.01923,0,0.05769,0.01923,0.07692,0.01923,1
52279,1,0.36364,0.01299,0,0.1039,0.03896,0.20779,0,0.50649
15690,1,0.2029,0,0.01449,0.02899,0.01449,0.05797,0,0.91304
48456,1,0.11864,0.0339,0,0.05085,0,0.0678,0.01695,0.49153
23015,1,0.33333,0,0,0.0119,0.0119,0.09524,0.04762,0.57143
74976,1,0.25424,0.0339,0,0.0339,0.01695,0.05085,0.0339,0.79661
70300,1,0.25,0.01786,0,0.07143,0.01786,0.10714,0.01786,0.91071
52017,0.83594,0.10938,0.01562,0.00781,0.01562,0,0.0625,0.00781,1
10930,0.57143,0.15476,0,0.0119,0.04762,0,0.03571,0,1
53214,1,0.41463,0.0122,0,0.10976,0,0.03659,0.0122,0.52439
10918,1,0.22388,0.01493,0,0.13433,0.10448,0.13433,0,0.97015
55962,0.54348,0.27174,0.02174,0.01087,0.05435,0.01087,0.09783,0.03261,1
5023,1,0.27632,0.05263,0,0.09211,0.05263,0.06579,0,0.72368
21657,0.89888,0.24719,0.01124,0,0.02247,0,0.07865,0,1
55738,1,0.21488,0.03306,0,0.1157,0.01653,0.08264,0,0.76033
37670,1,0.42,0.06,0.04,0.12,0.04,0.2,0,0.32
28523,0.79808,0.18269,0.01923,0,0.05769,0.00962,0.07692,0.00962,1
49596,1,0.54839,0.09677,0,0.25806,0.06452,0.41935,0.03226,0.32258
5455,0.74257,0.13861,0.0099,0,0.0099,0,0.0495,0,1
68639,1,0.64062,0.07812,0,0.34375,0.10938,0.375,0.04688,0.3125
28392,0.74803,0.27559,0,0.00787,0.03937,0.00787,0.08661,0,1
39554,1,0.375,0.0375,0,0.0875,0.0375,0.0875,0.025,0.4625
59237,1,0.30645,0.01613,0,0.03226,0.01613,0.09677,0.03226,0.59677
71537,1,0.55556,0.25926,0.03704,0.18519,0.07407,0.66667,0.18519,0.81481
52684,0.62143,0.07143,0,0.01429,0.00714,0,0.01429,0,1
7951,1,0.28378,0.02703,0.02703,0.05405,0.01351,0.06757,0,0.89189
30346,0.81818,0.19697,0,0,0.0303,0,0.04545,0,1
32693,0.7197,0.23485,0.04545,0,0.08333,0.02273,0.14394,0.00758,1
8925,0.92771,0.16867,0.01205,0,0.01205,0.01205,0.06024,0,1
64252,0.94444,1,0.30556,0,0.58333,0.11111,0.61111,0.33333,0.38889
76070,0.83951,0.33333,0.06173,0,0.07407,0,0.08642,0,1
8634,1,0.41096,0.0411,0.0137,0.13699,0.05479,0.23288,0,0.69863
73931,0.74747,0.08081,0.0101,0.0101,0.0404,0,0.09091,0,1
71524,1,0.59574,0.02128,0,0.06383,0.06383,0.19149,0,0.12766
46673,1,0.23529,0.01471,0,0.01471,0.05882,0.13235,0,0.89706
5272,0.45045,0.20721,0.00901,0,0.06306,0.01802,0.12613,0,1
21757,0.89286,0.5,0,0,0.03571,0.01786,0.14286,0,1
48136,1,0.40541,0.10811,0,0.18919,0.13514,0.32432,0.08108,0.86486
658,0.76136,0.13636,0.01136,0,0.01136,0.01136,0.05682,0.02273,1
43590,1,0.52,0.12,0,0.14,0.02,0.38,0.06,0.66
50788,0.67059,0.15294,0.03529,0.01176,0,0.02353,0.04706,0,1
20825,0.57609,0.13043,0,0.01087,0,0,0.03261,0.01087,1
11683,0.79452,0.28767,0,0,0.0411,0,0.12329,0,1
41519,0.76786,0.21429,0.01786,0,0.03571,0.01786,0.07143,0,1
4991,1,0.81356,0.08475,0,0.05085,0.05085,0.25424,0,0.86441
65226,0.65517,0.12069,0,0.05172,0.01724,0,0.03448,0.01724,1
42866,1,0.45455,0.04545,0,0.04545,0,0.20455,0.02273,0.34091
24054,0.57143,0.09821,0.01786,0,0.01786,0.00893,0.0625,0.01786,1
76427,1,0.23611,0.04167,0,0.09722,0,0.08333,0,0.63889
67259,1,0.18519,0.01235,0,0.11111,0,0.1358,0.11111,0.82716
55559,1,0.26437,0.06897,0,0.06897,0.04598,0.09195,0.05747,0.7931
72975,1,0.64815,0,0,0.07407,0,0.24074,0.01852,0.66667
36017,1,0.50725,0.04348,0,0.11594,0.02899,0.11594,0,0.3913
58022,1,0.38144,0.02062,0.04124,0.06186,0.02062,0.17526,0.04124,0.45361
67321,1,0.79245,0.18868,0,0.20755,0.07547,0.32075,0.07547,0.43396
41294,0.75676,0.41892,0.01351,0.02703,0.09459,0.06757,0.14865,0,1
27870,1,0.58974,0.12821,0,0.51282,0.17949,0.20513,0.12821,0.58974
73795,1,0.2875,0.025,0,0.1375,0.0375,0.1,0.0125,0.7375
19509,1,0.25926,0.03704,0,0.03704,0.01235,0.08642,0,0.91358
73374,0.69444,1,0.63889,0,0.44444,0.25,0.38889,0.05556,0.05556
34175,0.6,0.208,0.008,0,0.04,0.008,0.048,0,1
53252,0.53846,0.06838,0.01709,0.03419,0.00855,0.00855,0.02564,0.01709,1
74314,1,0.55814,0.02326,0,0.09302,0.02326,0.23256,0.02326,0.81395
11265,0.67045,0.18182,0,0,0.01136,0,0.10227,0.14773,1
22783,1,0.34286,0.04286,0,0.01429,0,0.04286,0,0.52857
8951,0.48624,0.11927,0.00917,0.01835,0.04587,0,0.06422,0.00917,1
57133,0.83505,0.14433,0.03093,0,0.02062,0.01031,0.04124,0.01031,1
61834,0.76389,0.27778,0.02778,0,0.05556,0.01389,0.09722,0.02778,1
57015,0.67857,0.2619,0.0119,0,0.02381,0.0119,0.02381,0,1
44674,1,0.38889,0.03704,0,0.16667,0.01852,0.14815,0.03704,1
4468,1,0.25,0.04412,0,0,0.01471,0.11765,0,0.98529
29451,0.58772,0.10526,0.00877,0.00877,0.03509,0.00877,0.02632,0,1
40996,0.91139,0.22785,0,0,0.03797,0,0.13924,0.01266,1
3106,0.61538,0.10989,0.01099,0,0,0.01099,0.02198,0.01099,1
23029,0.76042,0.125,0,0.02083,0.02083,0,0.04167,0.02083,1
59744,1,0.64583,0.10417,0,0.29167,0.08333,0.3125,0.04167,0.66667
29178,0.92157,0.18627,0,0,0.02941,0,0.10784,0,1
4875,1,0.36364,0.02273,0,0,0,0.15909,0.04545,1
34010,1,0.31868,0.03297,0,0.04396,0.02198,0.0989,0,0.91209
46904,0.86667,0.09333,0.04,0,0.01333,0,0.17333,0,1
65676,0.71429,0.14286,0,0.01429,0.02857,0.01429,0.02857,0,1
44852,1,0.7193,0.08772,0,0.22807,0.03509,0.22807,0.08772,0.24561
46990,1,0.30137,0.08219,0.0274,0.19178,0.05479,0.12329,0.06849,0.78082
40687,0.49515,0.07767,0.00971,0.00971,0.03883,0,0.02913,0,1
19735,1,0.54902,0.11765,0,0.2549,0.11765,0.2549,0,0.82353
25460,0.35,0.14,0.02,0.01,0.03,0,0.08,0.01,1
31836,0.78378,0.27027,0.02703,0,0.08108,0.01351,0.12162,0.12162,1
37238,0.49541,0.04587,0,0.01835,0.0367,0.00917,0.01835,0,1
31648,1,0.28916,0.0241,0.01205,0.03614,0.03614,0.10843,0.01205,0.79518
29420,0.84932,0.36986,0.10959,0.0137,0.10959,0.0411,0.15068,0,1
8522,1,0.6,0.11111,0,0.22222,0.02222,0.26667,0.04444,0.86667
24281,1,0.45,0.0625,0,0.1,0.0625,0.2125,0.0875,0.5875
1916,0.98148,0.35185,0,0,0.07407,0.05556,0.09259,0,1
66581,0.98462,0.21538,0,0,0,0.21538,0.04615,0.03077,1
5104,0.95588,0.26471,0.05882,0.04412,0.07353,0.01471,0.13235,0,1
46464,0.8,0.38,0.04,0.02,0.02,0.02,0.14,0,1
18996,0.93651,0.46032,0.03175,0.01587,0.04762,0.07937,0.1746,0,1
