ID,dimgrey,chartreuse,darkcyan,aquamarine,crimson,burlywood,darkolivegreen,brown,darkgrey,darkseagreen,darkgoldenrod,beige,darkturquoise,cyan,coral,black,dimgray,darkgray,darkred,chocolate,bisque,darkkhaki,cornflowerblue,azure,darkslateblue,darkorange,blanchedalmond,blue,darkgreen,darkviolet,darkorchid,deeppink,aliceblue,antiquewhite,aqua,deepskyblue,blueviolet,cornsilk,darkmagenta,darkslategrey,darksalmon,darkslategray,cadetblue,darkblue
20247,0,9,0,381,0,18,0,28,1,0,0,350,0,0,2,130,0,0,0,9,225,2,8,477,0,0,91,59,1,0,0,0,0,40,175,0,35,4,0,0,0,0,19,1
165785,0,9,0,223,1,15,1,38,0,0,1,215,0,3,8,114,0,0,0,10,170,1,5,156,0,1,82,58,0,0,1,0,0,18,195,0,58,4,0,0,0,0,14,1
111995,0,20,2,99,9,51,3,63,1,0,1,233,0,4,15,252,0,0,0,11,324,0,12,138,1,0,188,134,1,1,0,0,0,17,204,0,105,4,0,0,0,0,38,5
347483,0,8,1,169,1,21,0,19,0,0,0,219,0,3,3,114,0,0,0,2,148,0,0,280,0,0,62,45,0,0,0,0,0,5,30,0,37,1,0,0,0,0,6,1
346593,0,0,0,31,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,1588,101,0,0,0,0,0,0,0,0,0
294870,0,10,0,73,1,20,0,30,0,0,0,95,0,0,1,85,0,2,0,8,99,1,3,81,0,0,79,46,0,0,0,0,0,14,177,0,40,2,0,0,0,0,10,1
415842,0,1,0,95,0,6,0,6,0,0,0,141,0,0,0,78,0,0,0,1,96,0,0,167,0,0,51,26,0,0,0,0,0,2,66,0,11,0,0,0,0,0,4,0
378382,0,0,0,36,0,1,0,1,0,0,0,10,0,0,0,6,0,0,0,0,7,0,1,27,0,0,1,1,0,0,0,0,0,1628,144,0,2,0,0,0,0,0,0,0
184527,0,0,0,48,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,0,10,0,0,37,0,0,2,4,0,0,0,0,0,1019,95,0,1,0,0,0,0,0,0,0
118510,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,0,0,1178,26,0,0,0,0,0,0,0,0,0
382647,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1134,22,0,0,0,0,0,0,0,0,0
357198,0,0,0,34,0,1,0,4,0,0,0,11,0,0,0,6,0,0,0,0,12,0,0,18,0,0,6,2,0,0,0,0,0,1069,120,0,1,0,0,0,0,0,1,0
229732,0,0,0,160,1,5,0,6,0,0,0,246,0,0,1,56,0,0,0,0,128,0,1,235,0,0,41,12,0,0,0,0,0,7,63,0,14,0,0,0,0,0,3,0
225361,0,7,0,173,0,8,0,11,0,0,0,143,0,1,0,73,0,1,0,5,115,0,2,128,0,0,70,27,0,0,0,0,0,85,293,0,18,0,0,0,0,0,5,0
56929,0,0,0,34,0,0,0,0,0,0,0,12,0,0,0,7,0,0,0,0,8,0,0,25,0,0,1,2,0,0,0,0,0,1328,122,0,0,0,0,0,0,0,0,0
371090,0,0,0,85,0,2,0,8,0,0,0,143,0,0,3,50,0,0,0,4,92,0,1,88,0,0,24,23,0,0,0,0,0,18,322,0,19,1,0,0,0,0,2,0
397658,0,10,0,97,1,10,0,12,1,0,0,128,0,0,1,87,0,1,0,4,106,0,2,99,0,0,53,33,0,0,0,0,0,4,109,0,28,0,0,0,0,0,11,1
60558,0,13,2,129,7,23,1,34,0,0,1,170,0,2,11,150,0,1,1,5,194,1,7,178,0,0,103,74,4,0,2,0,0,26,195,1,50,7,0,1,0,0,24,6
393936,0,0,0,6,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,921,10,0,0,0,0,0,0,0,0,0
347609,0,3,0,80,0,4,0,8,0,0,0,229,0,1,1,88,0,1,0,1,126,0,0,133,0,0,57,29,0,0,0,0,0,0,10,0,19,0,0,0,0,0,5,0
343850,0,2,0,105,0,3,0,19,0,0,0,69,0,1,1,71,0,0,0,2,83,0,2,91,0,0,42,40,0,0,0,0,0,24,485,0,27,1,0,0,0,0,4,0
277264,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,877,24,0,0,0,0,0,0,0,0,0
332601,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,1117,14,0,0,0,0,0,0,0,0,0
209402,0,6,1,93,0,10,0,14,0,0,0,234,0,0,9,115,0,0,0,1,196,0,1,181,0,0,69,41,0,0,0,0,0,3,56,0,24,0,0,0,0,0,9,0
253340,0,1,0,44,0,0,0,0,0,0,0,13,0,0,0,5,0,0,0,0,9,0,0,31,0,0,6,4,0,0,0,0,0,911,147,0,3,0,0,0,0,0,0,0
227239,0,0,0,25,0,1,0,0,0,0,0,21,0,0,0,5,0,0,0,0,8,0,0,33,0,0,2,0,0,0,0,0,0,1035,39,0,1,0,0,0,0,0,0,0
167933,0,1,0,221,1,8,0,5,0,0,0,163,0,0,3,80,0,0,0,2,176,0,1,67,0,0,44,21,0,0,0,0,0,7,260,0,14,0,0,0,0,0,4,0
149739,0,2,0,173,0,7,0,8,0,0,0,58,0,0,0,35,0,0,0,0,49,0,0,106,0,0,28,21,0,0,0,0,0,659,328,0,13,0,0,0,0,0,1,0
348689,0,5,0,158,3,15,0,21,0,0,0,184,0,0,6,130,0,0,0,1,151,0,3,205,0,1,63,53,0,0,0,0,0,56,283,0,31,1,0,0,0,0,6,0
29555,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1022,6,0,0,0,0,0,0,0,0,0
257664,0,4,0,162,2,8,0,18,0,0,0,217,0,0,2,116,0,0,0,5,167,0,1,232,0,0,72,44,0,0,0,0,0,2,28,0,26,3,0,0,0,0,8,0
39333,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,962,7,0,0,0,0,0,0,0,0,0
169874,0,0,0,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,1043,7,0,0,0,0,0,0,0,0,0
171592,0,0,0,9,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,7,0,0,1,0,0,0,0,0,0,973,8,0,0,0,0,0,0,0,0,0
417037,0,9,1,196,1,22,0,19,0,0,0,153,0,0,4,98,0,0,0,4,114,0,3,193,0,1,77,36,0,0,0,0,0,8,207,0,30,5,0,0,0,0,9,1
53296,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1013,15,0,0,0,0,0,0,0,0,0
190788,0,9,0,132,0,11,1,18,0,0,2,142,0,0,3,96,0,0,0,5,117,0,1,132,0,0,76,40,0,0,0,0,0,2,249,0,33,0,0,0,0,0,5,0
259071,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,978,9,0,0,0,0,0,0,0,0,0
179362,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,758,12,0,0,0,0,0,0,0,0,0
233167,0,0,0,59,0,1,0,1,0,0,0,16,0,0,0,8,0,0,0,0,7,0,0,41,0,0,1,1,0,0,0,0,0,1045,121,0,1,0,0,0,0,0,0,0
170582,0,0,0,160,0,2,0,6,0,0,0,137,0,0,1,53,0,0,0,1,75,0,2,186,0,1,33,22,0,0,1,0,0,83,102,0,6,1,0,0,0,0,3,0
305952,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,851,12,0,0,0,0,0,0,0,0,0
363593,0,2,0,220,1,6,0,11,0,0,1,117,0,0,1,42,0,0,0,2,72,0,2,149,0,0,37,21,1,0,0,0,0,451,335,0,19,0,0,0,0,0,4,0
283351,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1527,26,0,0,0,0,0,0,0,0,0
79149,0,0,0,29,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0,0,5,0,0,15,0,0,1,1,0,0,0,0,0,925,163,0,2,0,0,0,0,0,0,0
327293,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,983,7,0,0,0,0,0,0,0,0,0
42767,0,4,0,163,2,8,0,10,1,0,0,207,0,0,0,116,0,0,0,3,170,0,6,158,0,0,64,33,1,0,0,1,0,11,171,0,27,3,0,0,0,0,11,0
404642,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1450,21,0,1,0,0,0,0,0,0,0
365474,0,1,0,89,1,0,0,2,0,0,0,39,0,0,0,12,0,0,0,0,11,0,0,97,0,0,11,5,0,0,0,0,0,1095,198,0,0,0,0,0,0,0,0,0
80567,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,839,11,0,0,0,0,0,0,0,0,0
185353,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,904,30,0,1,0,0,0,0,0,0,0
48843,0,3,0,115,0,3,0,4,0,0,0,250,0,0,2,80,0,0,0,3,145,0,1,246,0,0,37,25,1,0,0,0,0,273,319,0,14,2,0,0,0,0,5,0
74565,0,1,0,142,0,2,0,2,0,0,0,58,0,0,0,18,0,0,0,1,35,0,0,81,0,0,11,13,0,0,0,0,0,382,315,0,5,1,0,0,0,0,1,1
318940,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1091,10,0,0,0,0,0,0,0,0,0
92888,0,5,0,178,0,10,0,13,0,0,0,270,0,0,2,88,0,0,0,1,177,0,3,200,0,0,58,32,0,0,0,0,0,6,145,0,24,1,0,0,0,0,2,0
296090,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1407,28,0,0,0,0,0,0,0,0,0
357304,0,1,0,40,0,0,0,1,0,0,0,19,0,0,0,5,0,0,0,0,6,0,0,17,0,0,4,2,0,0,0,0,0,969,16,0,2,0,0,0,0,0,0,0
273310,0,0,0,27,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,1,1,0,0,12,0,0,1,0,0,0,0,0,0,867,323,0,0,0,0,0,0,0,0,0
411634,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1105,22,0,0,0,0,0,0,0,0,0
404049,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,863,3,0,0,0,0,0,0,0,0,0
