ID,dimgrey,chartreuse,darkcyan,aquamarine,crimson,burlywood,darkolivegreen,brown,darkgrey,darkseagreen,darkgoldenrod,beige,darkturquoise,cyan,coral,black,dimgray,darkgray,darkred,chocolate,bisque,darkkhaki,cornflowerblue,azure,darkslateblue,darkorange,blanchedalmond,blue,darkgreen,darkviolet,darkorchid,deeppink,aliceblue,antiquewhite,aqua,deepskyblue,blueviolet,cornsilk,darkmagenta,darkslategrey,darksalmon,darkslategray,cadetblue,darkblue
408608,0,9,0,368,0,19,0,28,1,0,0,360,0,2,2,129,0,0,0,9,223,2,8,464,0,0,94,61,1,0,0,0,0,40,182,0,35,4,0,0,0,0,17,1
42003,0,8,0,180,1,16,1,36,0,0,1,189,0,3,6,96,0,0,0,9,152,1,5,136,0,1,73,50,0,0,1,0,0,15,138,0,55,3,0,0,0,0,13,1
109805,0,19,2,49,9,42,3,53,1,0,1,131,0,3,15,186,0,0,0,9,205,0,11,71,1,0,148,110,1,1,0,0,0,17,118,0,87,3,0,0,0,0,36,5
180622,0,1,0,122,0,1,0,4,0,0,0,124,0,0,0,46,0,0,0,0,76,0,0,150,0,0,30,13,0,0,0,0,0,1,57,0,9,0,0,0,0,0,3,0
336535,0,10,0,76,1,21,0,33,0,0,0,96,0,0,1,88,0,2,0,9,101,1,3,79,0,0,79,45,0,0,0,0,0,21,164,0,42,2,0,0,0,0,11,1
356964,0,6,0,159,0,7,0,9,0,0,0,131,0,1,0,57,0,1,0,3,111,0,2,117,0,0,60,26,0,0,0,0,0,71,292,0,15,0,0,0,0,0,4,0
152081,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1109,31,0,0,0,0,0,0,0,0,0
371090,0,0,0,90,0,1,0,8,0,0,0,145,0,0,3,52,0,0,0,2,99,0,1,92,0,0,28,23,0,0,0,0,0,15,337,0,20,1,0,0,0,0,2,0
326609,0,9,1,130,1,21,0,18,0,0,0,195,0,1,3,96,0,0,0,2,129,0,0,239,0,0,53,45,0,0,0,0,0,4,10,0,34,1,0,0,0,0,7,1
286955,0,0,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,12,0,0,0,0,0,0,0,0,0,980,59,0,0,0,0,0,0,0,0,0
126341,0,0,0,22,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,2,0,0,12,0,0,0,0,0,0,0,0,0,960,37,0,0,0,0,0,0,0,0,0
309096,0,0,0,37,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,5,0,0,20,0,0,0,4,0,0,0,0,0,898,108,0,1,0,0,0,0,0,0,0
12564,0,9,0,88,1,9,0,11,1,0,0,119,0,0,1,90,0,1,0,4,98,0,2,101,0,0,51,32,0,0,0,0,0,5,114,0,29,0,0,0,0,0,11,1
229732,0,0,0,134,1,5,0,4,0,0,0,228,0,0,1,45,0,0,0,0,114,0,1,208,0,0,35,12,0,0,0,0,0,7,53,0,13,0,0,0,0,0,2,0
316080,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,875,22,0,0,0,0,0,0,0,0,0
312484,0,12,2,65,7,16,1,30,0,0,1,130,0,2,10,126,0,1,1,5,160,1,6,104,0,0,86,62,4,0,2,0,0,14,62,1,36,6,0,1,0,0,22,4
336331,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,643,13,0,0,0,0,0,0,0,0,0
202509,0,1,0,206,1,8,0,7,0,0,0,153,0,0,3,76,0,0,0,2,166,0,1,66,0,0,36,23,0,0,0,0,0,15,189,0,12,0,0,0,0,0,3,0
27020,0,0,0,28,0,1,0,3,0,0,0,9,0,0,0,7,0,0,0,0,11,0,0,16,0,0,4,2,0,0,0,0,0,951,69,0,1,0,0,0,0,0,1,0
350545,0,2,0,91,0,7,0,10,0,0,0,234,0,1,1,100,0,1,0,1,137,0,0,152,0,0,52,39,0,0,0,0,0,1,15,0,23,0,0,0,0,0,5,0
86084,0,2,0,136,0,6,0,7,0,0,0,50,0,0,0,31,0,0,0,0,46,0,0,90,0,0,22,21,0,0,0,0,0,522,259,0,13,0,0,0,0,0,0,0
387143,0,0,0,25,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,4,0,0,19,0,0,1,1,0,0,0,0,0,993,78,0,0,0,0,0,0,0,0,0
121699,0,8,1,135,1,21,0,19,0,0,0,141,0,0,4,85,0,0,0,3,104,0,2,152,0,1,70,31,0,0,0,0,0,8,120,0,27,5,0,0,0,0,7,1
184292,0,0,0,135,0,2,0,5,0,0,0,132,0,0,1,54,0,0,0,1,77,0,2,177,0,1,32,23,0,0,1,0,0,93,98,0,6,1,0,0,0,0,3,0
343850,0,2,0,91,0,2,0,16,0,0,0,65,0,1,1,61,0,0,0,2,75,0,2,82,0,0,37,37,0,0,0,0,0,20,408,0,24,1,0,0,0,0,4,0
124374,0,2,0,114,1,5,0,11,0,0,1,88,0,0,1,38,0,0,0,2,61,0,2,98,0,0,31,18,1,0,0,0,0,361,209,0,17,0,0,0,0,0,4,0
316310,0,5,0,108,2,11,0,18,0,0,0,151,0,0,3,95,0,0,0,1,109,0,1,175,0,1,40,32,0,0,0,0,0,23,158,0,25,0,0,0,0,0,4,0
194839,0,1,0,51,0,0,0,0,0,0,0,15,0,0,0,5,0,0,0,0,7,0,0,33,0,0,6,3,0,0,0,0,0,979,184,0,3,0,0,0,0,0,0,0
45123,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,528,13,0,0,0,0,0,0,0,0,0
73448,0,2,0,53,0,10,0,14,0,0,0,149,0,1,3,80,0,0,0,1,149,0,2,100,0,0,46,21,0,0,0,0,0,2,51,0,19,1,0,0,0,0,2,0
171254,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,808,8,0,0,0,0,0,0,0,0,0
361652,0,0,0,25,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,5,0,0,24,0,0,2,1,0,0,0,0,0,682,53,0,1,0,0,0,0,0,0,0
124562,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,942,7,0,0,0,0,0,0,0,0,0
45073,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,1146,41,0,0,0,0,0,0,0,0,0
257664,0,5,0,95,2,6,0,14,0,0,0,177,0,0,1,98,0,0,0,3,138,0,1,164,0,0,60,28,0,0,0,0,0,1,18,0,18,2,0,0,0,0,8,0
101586,0,0,0,19,0,1,0,0,0,0,0,19,0,0,0,5,0,0,0,0,8,0,0,28,0,0,2,0,0,0,0,0,0,783,36,0,1,0,0,0,0,0,0,0
314078,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,16,0,0,0,0,0,0,0,0,0
188173,0,3,0,109,2,7,0,9,1,0,0,175,0,0,0,102,0,0,0,3,151,0,6,131,0,0,60,27,1,0,0,1,0,8,98,0,25,3,0,0,0,0,11,0
319043,0,5,0,84,2,6,0,13,0,0,0,114,0,1,1,81,0,0,0,5,98,0,1,98,0,0,51,41,1,0,0,0,0,4,252,0,20,3,0,0,0,0,6,0
292042,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,739,3,0,0,0,0,0,0,0,0,0
300121,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,992,6,0,0,0,0,0,0,0,0,0
411534,0,0,0,15,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,577,0,0,0,0,0,0,0,0,0,0
62637,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,7,0,0,0,0,0,0,0,0,0
141426,0,8,0,96,0,8,1,15,0,0,2,106,0,0,3,76,0,0,0,4,90,0,1,116,0,0,65,31,0,0,0,0,0,2,239,0,31,2,0,0,0,0,5,0
185824,0,0,0,11,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,991,8,0,0,0,0,0,0,0,0,0
393223,0,0,0,35,0,1,0,1,0,0,0,13,0,0,0,5,0,0,0,0,4,0,0,31,0,0,1,1,0,0,0,0,0,680,66,0,0,0,0,0,0,0,0,0
220016,0,5,0,100,0,5,0,11,0,0,0,228,0,0,1,60,0,0,0,2,128,0,2,129,0,0,44,26,0,0,0,0,0,4,112,0,15,0,0,0,0,0,3,0
115892,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,614,5,0,0,0,0,0,0,0,0,0
337011,0,4,1,75,0,6,0,7,0,0,0,159,0,0,8,78,0,0,0,0,134,0,0,129,0,0,49,29,0,0,0,0,0,1,61,0,17,0,0,0,0,0,10,0
210592,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,625,5,0,0,0,0,0,0,0,0,0
309451,0,0,0,15,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,5,0,0,11,0,0,0,1,0,0,0,0,0,599,35,0,2,0,0,0,0,0,0,0
10099,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,573,10,0,0,0,0,0,0,0,0,0
103141,0,0,0,14,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,773,220,0,0,0,0,0,0,0,0,0
232252,0,1,0,123,0,2,0,2,0,0,0,54,0,0,0,19,0,0,0,1,37,0,0,76,0,0,11,12,0,0,0,0,0,388,294,0,5,1,0,0,0,0,1,1
277384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,878,13,0,0,0,0,0,0,0,0,0
123440,0,0,0,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1405,31,0,0,0,0,0,0,0,0,0
309847,0,0,0,7,0,1,0,0,0,0,0,4,0,0,0,5,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,822,22,0,0,0,0,0,0,0,0,0
120272,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,738,11,0,0,0,0,0,0,0,0,0
48843,0,2,0,94,0,2,0,2,0,0,0,228,0,0,2,71,0,0,0,2,125,0,1,224,0,0,31,19,1,0,0,0,0,197,274,0,10,2,0,0,0,0,1,0
321853,0,1,2,91,0,5,0,16,0,0,1,170,0,0,0,81,0,0,0,1,98,0,0,60,0,0,39,24,0,0,0,0,0,1,106,0,14,1,0,0,0,0,4,1
72344,0,11,2,127,10,16,1,26,1,1,4,99,0,1,7,101,0,0,0,8,95,0,3,111,0,0,79,44,1,0,0,0,0,20,290,0,33,5,0,0,0,0,16,2
125689,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,805,34,0,0,0,0,0,0,0,0,0
108582,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,730,7,0,0,0,0,0,0,0,0,0
386946,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,552,7,0,0,0,0,0,0,0,0,0
167886,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,909,11,0,0,0,0,0,0,0,0,0
361774,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,922,21,0,0,0,0,0,0,0,0,0
78414,0,6,0,30,1,11,0,17,0,0,0,116,0,0,4,73,0,0,0,3,122,0,2,46,0,0,36,33,0,0,0,0,0,18,141,0,18,0,0,0,0,0,9,0
302707,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,944,8,0,0,0,0,0,0,0,0,0
343103,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,3,0,0,7,0,0,1,0,0,0,0,0,0,518,3,0,0,0,0,0,0,0,0,0
149841,0,1,0,76,1,0,0,2,0,0,0,37,0,0,0,11,0,0,0,0,9,0,0,100,0,0,10,5,0,0,0,0,0,706,163,0,0,0,0,0,0,0,0,0
140455,0,0,0,7,0,0,0,1,0,0,0,17,0,0,0,1,0,0,0,0,3,0,0,14,0,0,4,0,0,0,0,0,0,685,8,0,1,0,0,0,0,0,0,0
223447,0,1,0,80,0,2,0,8,0,0,0,72,0,0,0,35,0,0,0,0,72,0,0,55,0,0,32,15,0,0,0,0,0,41,192,0,11,0,0,0,0,0,1,0
262518,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,602,21,0,0,0,0,0,0,0,0,0
99734,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,854,8,0,0,0,0,0,0,0,0,0
