ID,dimgrey,chartreuse,darkcyan,aquamarine,crimson,burlywood,darkolivegreen,brown,darkgrey,darkseagreen,darkgoldenrod,beige,darkturquoise,cyan,coral,black,dimgray,darkgray,darkred,chocolate,bisque,darkkhaki,cornflowerblue,azure,darkslateblue,darkorange,blanchedalmond,blue,darkgreen,darkviolet,darkorchid,deeppink,aliceblue,antiquewhite,aqua,deepskyblue,blueviolet,cornsilk,darkmagenta,darkslategrey,darksalmon,darkslategray,cadetblue,darkblue
227299,0,9,0,345,0,16,0,27,1,0,0,329,0,0,1,123,0,0,0,9,208,2,8,434,0,0,87,56,1,0,0,0,0,40,165,0,32,4,0,0,0,0,19,1
246410,0,10,0,229,1,17,1,41,0,0,1,239,0,4,8,130,0,0,0,10,183,1,5,164,0,1,93,60,0,0,1,0,0,16,225,0,61,5,0,0,0,0,15,1
341248,0,20,2,69,9,49,3,61,1,0,1,189,0,3,15,235,0,0,0,11,288,0,12,102,1,0,177,124,1,1,0,0,0,17,216,0,99,3,0,0,0,0,38,5
347483,0,11,1,237,1,23,0,24,0,0,0,309,0,3,4,158,0,0,0,2,204,0,1,377,0,0,87,60,0,0,0,0,0,7,55,0,48,3,0,0,0,0,8,1
346593,0,0,0,38,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,1,0,0,21,0,0,0,1,0,0,0,0,0,1597,110,0,0,0,0,0,0,0,0,0
64798,0,10,0,94,1,22,0,32,0,0,0,111,0,0,1,98,0,2,0,9,116,1,3,99,0,0,89,50,0,0,0,0,0,25,245,0,54,2,0,0,0,0,11,1
196536,0,2,0,153,0,7,0,10,0,0,0,182,0,0,0,90,0,0,0,1,140,0,0,212,0,0,59,34,0,0,0,0,0,2,81,0,20,0,0,0,0,0,5,0
378382,0,0,0,39,0,1,0,1,0,0,0,9,0,0,0,6,0,0,0,0,7,0,1,27,0,0,1,1,0,0,0,0,0,1624,182,0,2,0,0,0,0,0,0,0
184527,0,0,0,60,0,0,0,0,0,0,0,12,0,0,0,8,0,0,0,0,12,0,0,46,0,0,2,5,0,0,0,0,0,1181,128,0,1,0,0,0,0,0,0,0
118510,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,0,0,1164,26,0,0,0,0,0,0,0,0,0
382647,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1350,25,0,1,0,0,0,0,0,0,0
357198,0,0,0,62,0,1,0,4,0,0,0,19,0,0,0,12,0,0,0,0,22,0,0,32,0,0,7,2,0,0,0,0,0,1170,174,0,1,0,0,0,0,0,1,0
178259,0,0,0,185,1,7,0,8,0,0,0,290,0,0,2,73,0,0,0,0,145,0,1,277,0,0,44,17,0,0,0,0,0,7,84,0,18,0,0,0,0,0,3,0
49127,0,8,0,205,0,11,0,13,0,0,0,170,0,1,0,84,0,1,0,5,137,0,2,166,0,0,78,38,0,0,0,0,0,104,389,0,20,0,0,0,0,0,7,0
56929,0,1,0,37,0,0,0,0,0,0,0,12,0,0,0,7,0,0,0,0,8,0,0,30,0,0,1,2,0,0,0,0,0,1353,136,0,0,0,0,0,0,0,0,0
271202,0,0,0,93,0,4,0,10,0,0,0,146,0,0,3,58,0,0,0,4,95,0,1,99,0,0,30,28,0,0,0,0,0,14,350,0,14,1,0,0,0,0,2,0
93231,0,9,0,104,1,9,0,10,1,0,0,141,0,0,1,108,0,1,0,4,116,0,2,121,0,0,59,36,0,0,0,0,0,4,129,0,31,0,0,0,0,0,11,1
253034,0,14,2,148,7,23,1,35,0,0,1,173,0,2,12,155,0,1,1,6,202,1,7,195,0,0,110,78,4,0,2,0,0,28,233,1,51,7,0,1,0,0,25,6
124904,0,0,0,6,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,1094,12,0,0,0,0,0,0,0,0,0
324705,0,2,0,117,0,8,0,13,0,0,0,306,0,2,1,128,0,1,0,2,197,0,0,181,0,0,78,44,0,0,0,0,0,1,27,0,28,1,0,0,0,0,5,0
