ID,Ball
33327,"{25216, 32896, 32898, 57730, 59521, 22792, 73230, 67983, 8723, 18583, 17560, 33049, 67703, 72092, 23327, 34719, 64671, 71334, 33065, 67372, 33327, 33328, 73521, 34738, 23475, 33332, 34739, 58675, 10043, 25532, 10940, 64702, 24130, 25154, 51016, 59593, 65099, 32846, 55378, 33110, 30296, 33114, 32990, 51039, 4837, 2665, 19948, 32880, 39281, 21364, 45559, 73593, 62330, 67709}"
32964,"{30720, 67584, 67588, 14854, 31751, 73224, 48649, 73228, 73232, 58393, 58394, 30748, 48160, 58402, 58404, 57383, 58408, 74791, 8235, 58411, 23599, 67120, 67125, 69176, 70716, 67649, 11330, 22088, 22605, 27218, 1109, 32855, 67683, 73829, 67688, 67690, 43118, 1136, 24689, 63091, 67699, 67701, 63094, 25207, 63096, 68723, 63098, 63103, 34945, 63106, 63107, 48264, 5262, 35473, 29852, 24222, 40097, 32932, 46763, 52909, 46772, 67764, 69302, 13495, 8888, 46787, 71894, 71895, 43738, 67804, 67810, 47845, 24294, 47846, 47849, 36588, 47853, 36589, 36590, 36591, 62193, 47858, 33524, 47860, 47861, 47863, 13049, 61691, 67324, 70908, 42750, 36608, 22794, 15116, 67852, 75535, 17169, 55057, 18203, 50976, 73513, 73518, 25393, 70453, 63808, 38218, 73036, 70486, 25444, 54632, 67434, 51051, 21356, 55149, 43374, 22898, 61810, 67448, 29563, 51071, 21377, 53129, 60302, 70545, 25491, 46489, 46490, 46491, 46492, 24998, 42409, 29111, 15288, 50615, 75710, 69577, 27085, 24014, 46033, 54231, 24543, 71141, 74225, 66042, 61437, 23550}"
71731,"{35522, 46532, 57733, 36170, 61451, 35729, 14196, 35606, 41815, 21944, 62938, 63132, 30558, 286}"
66814,"{36864, 64523, 9740, 43022, 51220, 3607, 9248, 32800, 51232, 33829, 33833, 33835, 47148, 33837, 35373, 51246, 33844, 33845, 47161, 75845, 40557, 20083, 29303, 75897, 66170, 61061, 4749, 14489, 59043, 69796, 34987, 46785, 46788, 36039, 14034, 8938, 22261, 17143, 27395, 34586, 27443, 36661, 27446, 27447, 27449, 27450, 27452, 27453, 27454, 27455, 27456, 30533, 33096, 18761, 27470, 34642, 27485, 27486, 53099, 53105, 32628, 24950, 62329, 56697, 2950, 62868, 42399, 1442, 7598, 8117, 75189, 50103, 36301, 27606, 36823, 48090, 66020, 15342, 67068}"
56167,"{23304, 46858, 23309, 23311, 23313, 53143, 58524, 53149, 53153, 19390, 53695, 60485, 29898, 19666, 19667, 19668, 23381, 23382, 23384, 23389, 20705, 20706, 19816, 19817, 19820, 19821, 65644, 73712}"
46793,"{36995, 6276, 73605, 49286, 48653, 67087, 67088, 40082, 8088, 40345, 51995, 40221, 25249, 36257, 59041, 67105, 67109, 41255, 41513, 42922, 44, 63405, 30640, 3890, 54965, 34236, 52164, 73797, 52166, 57799, 22348, 45010, 14677, 64983, 20056, 31707, 55772, 57820, 52834, 56674, 54637, 34938, 60157, 43775}"
53272,"{6304, 58371, 34692, 59427, 66787, 7694, 60208, 30129, 9495, 31864, 74967, 74974, 74975}"
24111,"{48482, 55672, 32901, 2438, 52328, 64680, 63343, 56529, 47379, 25176, 30553, 47195, 2462}"
3910,"{33664, 16642, 3589, 18309, 26118, 29318, 16905, 62341, 57995, 71438, 1808, 50832, 70160, 40472, 68761, 71067, 34461, 45725, 14753, 39459, 43939, 36780, 557, 58798, 37039, 32304, 4913, 71089, 65459, 72755, 65461, 65462, 4791, 38711, 41656, 26810, 55865, 3900, 38844, 65463, 28735, 38464, 65464, 38723, 38851, 12869, 34378, 30795, 19918, 38739, 68947, 11608, 3425, 39140, 62056, 56810, 21611, 60267, 71151, 4721, 38900, 39670, 39415, 8314, 16379}"
65865,"{60544, 21379, 23434, 42642, 14873, 17947, 75675, 21544, 47400, 49705, 49708, 71603, 36405, 13368, 3259, 48207, 49744, 75231, 10339, 60901, 32107, 57580, 71531, 37358, 18288, 45307, 56700}"
