ID,dimgrey,chartreuse,darkcyan,aquamarine,crimson,burlywood,darkolivegreen,brown,darkgrey,darkseagreen,darkgoldenrod,beige,darkturquoise,cyan,coral,black,dimgray,darkgray,darkred,chocolate,bisque,darkkhaki,cornflowerblue,azure,darkslateblue,darkorange,blanchedalmond,blue,darkgreen,darkviolet,darkorchid,deeppink,aliceblue,antiquewhite,aqua,deepskyblue,blueviolet,cornsilk,darkmagenta,darkslategrey,darksalmon,darkslategray,cadetblue,darkblue
379047,0,0.01887,0.0009,0.71788,0.0009,0.04403,0,0.0584,0.0009,0,0,0.81581,0,0.0027,0.00539,0.37197,0,0,0,0.01078,0.55436,0.0018,0.00809,1,0,0,0.2354,0.13836,0.0009,0,0,0,0,0.04672,0.30997,0,0.09434,0.00539,0,0,0,0,0.03055,0.0018
253398,0,0.03933,0.00421,0.41292,0.01264,0.10253,0.00421,0.13202,0.0014,0,0.0014,1,0,0.00702,0.0309,0.67416,0,0.0014,0,0.02388,0.97191,0,0.01966,0.65449,0.0014,0,0.48315,0.31882,0.0014,0.0014,0,0,0,0.03511,0.63624,0,0.22472,0.00702,0,0,0,0,0.07444,0.00702
256335,0,0.00019,0,0.04165,0,0.00019,0,0.00037,0,0,0,0.00859,0,0,0,0.00392,0,0,0,0,0.00504,0,0.00019,0.02223,0,0,0.00112,0.00168,0,0,0,0,0,1,0.1201,0,0.00075,0,0,0,0,0,0,0
326892,0,0.00964,0,0.39267,0.00064,0.02442,0,0.05141,0,0,0,0.37982,0,0.00129,0.0045,0.22751,0,0.00129,0,0.01028,0.33226,0.00064,0.00386,0.32519,0,0,0.15553,0.1099,0,0,0,0,0,0.08355,1,0,0.08548,0.00321,0,0,0,0,0.0135,0.00064
392267,0,0.03089,0,0.62934,0.0029,0.04826,0.00193,0.07819,0.00097,0,0.00193,0.76544,0,0.00483,0.01448,0.46429,0,0.00097,0,0.02413,0.64479,0.00097,0.00869,0.55019,0,0.00097,0.29344,0.18629,0,0,0.00097,0,0,0.03764,1,0,0.14479,0.00579,0,0,0,0,0.03668,0.00193
27140,0,0,0,0.00823,0,0,0,0,0,0,0,0.00524,0,0,0,0.00075,0,0,0,0,0.00175,0,0,0.00649,0,0,0,0,0,0,0,0,0,1,0.00748,0,0,0,0,0,0,0,0,0
102401,0,0,0,0.08748,0,0.0012,0,0.00161,0,0,0,0.03612,0,0,0.0004,0.01645,0,0,0,0,0.01404,0,0,0.0935,0,0,0.00482,0.00401,0,0,0,0,0,1,0.12159,0,0.00201,0,0,0,0,0,0.0004,0
305291,0,0,0,0.00439,0,0.00027,0,0,0,0,0,0.00055,0,0,0,0.00055,0,0,0,0,0.00027,0,0,0.0033,0,0,0,0.00027,0,0,0,0,0,1,0.02637,0,0.00027,0,0,0,0,0,0,0
401771,0,0,0,0.01125,0,0.00027,0,0,0,0,0,0.00905,0,0,0,0.00165,0,0,0,0,0.00439,0,0,0.01427,0,0,0.00055,0,0,0,0,0,0,1,0.01619,0,0.00027,0,0,0,0,0,0,0
13089,0,0.00065,0,0.03674,0,0,0,0.00098,0,0,0,0.01821,0,0.00033,0,0.0052,0,0,0,0,0.00845,0,0,0.01691,0,0,0.00455,0.0013,0,0,0,0,0,1,0.04714,0,0.00098,0,0,0,0,0,0.00033,0
