ID,dimgrey,chartreuse,darkcyan,aquamarine,crimson,burlywood,darkolivegreen,brown,darkgrey,darkseagreen,darkgoldenrod,beige,darkturquoise,cyan,coral,black,dimgray,darkgray,darkred,chocolate,bisque,darkkhaki,cornflowerblue,azure,darkslateblue,darkorange,blanchedalmond,blue,darkgreen,darkviolet,darkorchid,deeppink,aliceblue,antiquewhite,aqua,deepskyblue,blueviolet,cornsilk,darkmagenta,darkslategrey,darksalmon,darkslategray,cadetblue,darkblue
135171,0,15,0,779,0,34,0,53,1,0,0,846,0,2,3,362,0,0,0,11,556,2,9,1029,0,0,240,125,1,0,0,0,0,53,362,0,81,5,0,0,0,0,29,1
312428,0,28,2,283,9,67,3,92,1,0,1,647,0,5,22,456,0,1,0,16,624,0,14,409,1,0,316,219,1,1,0,0,0,25,456,0,152,5,0,0,0,0,47,5
256335,0,1,0,194,0,1,0,2,0,0,0,41,0,0,0,19,0,0,0,0,22,0,1,106,0,0,4,5,0,0,0,0,0,5075,574,0,3,0,0,0,0,0,0,0
395435,0,13,0,578,1,35,0,80,0,0,0,574,0,2,6,344,0,2,0,16,509,1,6,483,0,0,235,163,0,0,0,0,0,127,1489,0,126,5,0,0,0,0,21,1
209024,0,31,0,659,3,54,2,88,1,0,2,831,0,4,15,495,0,1,0,23,687,1,10,588,0,1,318,203,0,0,1,0,0,36,996,0,154,6,0,0,0,0,39,3
27140,0,0,0,26,0,0,0,0,0,0,0,18,0,0,0,3,0,0,0,0,6,0,0,20,0,0,0,0,0,0,0,0,0,3576,27,0,0,0,0,0,0,0,0,0
410754,0,0,0,232,0,1,0,4,0,0,0,88,0,0,1,36,0,0,0,0,35,0,0,226,0,0,11,14,0,0,0,0,0,2475,310,0,5,0,0,0,0,0,1,0
305291,0,0,0,21,0,1,0,0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,14,0,0,0,1,0,0,0,0,0,4123,115,0,1,0,0,0,0,0,0,0
221966,0,0,0,40,0,1,0,0,0,0,0,27,0,0,0,6,0,0,0,0,14,0,0,51,0,0,2,0,0,0,0,0,0,2903,53,0,1,0,0,0,0,0,0,0
329338,0,2,0,65,0,0,0,2,0,0,0,42,0,0,0,6,0,0,0,0,14,0,0,36,0,0,9,2,0,0,0,0,0,3133,59,0,3,0,0,0,0,0,0,0
