ID,Ball1,Ball2
339371,"{198036, 388766}",
24577,{24577},
91505,"{379401, 80907, 189460, 217623, 294424, 313888, 340519, 137769, 218666, 146485, 31798, 92729, 18497, 58434, 51780, 272973, 6734, 25166, 175183, 210009, 264296, 199275, 85630, 30339, 121483, 363148, 3214, 274062, 311960, 146589, 4256, 390308, 346789, 165548, 289489, 340181, 200423, 357098, 216816, 400119, 302333, 402182, 217879, 57629, 195360, 79652, 269092, 10023, 199464, 162094, 128303, 43831, 142658, 95044, 195397, 371015, 388937, 92502, 231258, 419676, 289652, 262034, 319890, 41885, 419749, 311718, 285608, 182700, 109997, 193965, 244655, 55729, 134578, 423348, 387510, 188343, 141240, 345528, 302534, 29642, 47562, 290762, 29142, 149465, 94174, 250847, 378337, 32741, 93671, 349161, 391147, 85493, 149494}",
142298,"{132611, 159240, 123917, 215054, 93200, 39953, 374288, 173075, 372247, 331288, 345623, 278552, 136217, 391708, 199198, 75806, 283681, 282149, 88104, 244269, 68143, 27696, 80948, 51253, 368700, 88637, 96318, 342080, 127041, 403521, 53830, 97351, 46665, 10826, 86607, 187987, 141913, 182362, 250972, 78942, 364639, 110176, 347235, 10341, 29285, 306279, 389223, 266858, 91757, 49262, 395885, 408175, 334456, 262782, 84094, 60547, 44689, 309395, 8852, 374935, 86170, 246426, 94879, 27300, 42660, 261285, 109735, 334504, 5289, 50346, 117929, 139434, 226990, 313521, 240307, 48820, 244916, 309430, 190135, 299195, 267966, 81087, 149695, 204992, 22723, 144584, 215240, 112330, 167627, 87758, 64720, 229584, 334546, 147156, 283863, 165593, 342234, 201435, 279259, 152805, 215270, 17127, 55020, 46833, 82164, 122612, 172283, 201979, 337659, 380159, 4360, 227080, 279819, 54541, 104206, 66321, 273170, 32019, 335633, 242453, 356626, 409367, 413460, 111385, 266522, 275226, 168732, 19742, 5408, 384290, 1827, 69926, 260902, 258347, 42495, 23854, 193840, 1331, 281907, 251190, 256832, 153924, 219973, 371529, 38219, 46924, 197453, 416589, 51023, 207183, 253776, 248155, 411997, 313694, 116575, 140127, 422243, 230757, 53094, 248681, 383338, 215404, 212334, 401264, 387443, 274294, 25463, 106360, 138615, 209783, 333687, 30076, 227197, 346491, 161663, 408447, 29688, 10628, 304004, 234374, 80775, 276871, 224138, 303498, 37772, 237456, 368529, 408979, 23447, 104856, 199066, 270234, 204189, 323487, 46496, 34721, 206755, 423844, 54695, 254888, 356270, 141743, 164786, 388530, 315316, 412594, 414645, 314295, 364473, 303548, 357821, 85442, 112581, 11207, 119240, 133065, 143815, 46539, 216520, 134097, 246738, 308690, 266708, 400341, 341975, 194010, 11739, 309722, 163297, 345569, 395747, 263140, 7143, 395239, 73705, 92649, 322030, 340978, 379381, 394744, 249850, 418815}",
56336,{3154},
310619,"{340483, 16397, 527, 129552, 312364, 82477, 197171, 208438, 123965, 378431, 120901, 240205, 241239, 183383, 377947, 46175, 360550, 184424, 265836, 67182, 41082, 8830, 157325, 53918, 265887, 312484, 416423, 257712, 231607, 373943, 304836, 127180, 66768, 73433, 62170, 217310, 381153, 231651, 367844, 12521, 179437, 368365, 214768, 315123, 90875, 301310, 233726, 340224, 380167, 229645, 405779, 367916, 27437, 132911, 9015, 379723, 260438, 153946, 236891, 410977, 264549, 200550, 57706, 96621, 362351, 378231, 122745, 159610, 313725, 84869, 256902, 248203, 108429, 258971, 260508, 321947, 146340, 134064, 109489, 419761, 270264, 188858, 19902, 294341, 221129, 345038, 53199, 96214, 3543, 133600, 51173, 134119, 203756, 388591, 68593, 362491}",
32854,"{182276, 20484, 34820, 167943, 94216, 288783, 245776, 155667, 20503, 286746, 368672, 407588, 413732, 319533, 387121, 210994, 198707, 415798, 184375, 321615, 294992, 170071, 385116, 39008, 155744, 225378, 125027, 16484, 206948, 348263, 358503, 284783, 190576, 235636, 270458, 145531, 346238, 184447, 219264, 163969, 8322, 280706, 415875, 190599, 422023, 362634, 127115, 198797, 47248, 39057, 239761, 319633, 4244, 407697, 186522, 12447, 327840, 278695, 264360, 114860, 188588, 264364, 229551, 209072, 280748, 284851, 166068, 59576, 237752, 10427, 67773, 317635, 14533, 358597, 172232, 114890, 272586, 409804, 78033, 291026, 141526, 403670, 221401, 96480, 299233, 114918, 78056, 33001, 114924, 125164, 372975, 53488, 268529, 123124, 67832, 405753, 123131, 368892, 389372, 268545, 340227, 114950, 172297, 108810, 141578, 131340, 141587, 254233, 360729, 280862, 334113, 104738, 368934, 391465, 418094, 405808, 20785, 334131, 184636, 194877, 399678, 401724, 313666, 252233, 149834, 401742, 108885, 102742, 88410, 309594, 362848, 397666, 338277, 61801, 135533, 325999, 84343, 379263, 270721, 199043, 104837, 260488, 6540, 190861, 192912, 416151, 313753, 323994, 410009, 375196, 190880, 55714, 199077, 293287, 291240, 293291, 270764, 385454, 199089, 258482, 117172, 172470, 125367, 311736, 246202, 274875, 272833, 289220, 289222, 324039, 160201, 336331, 41425, 381396, 123355, 145886, 88544, 162273, 137698, 371168, 258533, 422376, 53739, 57837, 4592, 258544, 362992, 276980, 311802, 305662, 422409, 94730, 147978, 111116, 49684, 326166, 127511, 125466, 293414, 18427, 156200, 193073, 416311, 315960, 318008, 215614, 70208, 336448, 8771, 133699, 285252, 141900, 41549, 121428, 74326, 324184, 14938, 223838, 111201, 209507, 176742, 248425, 348783, 418419, 383604, 342646, 10871, 131708, 363134, 86655, 43652, 19078, 74377, 342667, 139915, 121486, 359055, 182929, 205463, 111260, 205471, 47778, 268965, 266920, 350888, 375464, 291500, 404141, 271023, 254645, 82617, 275130, 228032, 252611, 68293, 178889, 174797, 371405, 166608, 111313, 238288, 258773, 180952, 72411, 76508, 82653, 144094, 199392, 357092, 398052, 221933, 86766, 105199, 88818, 318201, 269051, 328445, 238335, 267008, 369412, 133896, 273161, 246538, 371467, 383757, 297746, 2837, 144149, 260886, 49944, 338711, 99098, 56091, 6942, 215843, 2852, 375587, 140070, 21289, 324394, 348972, 2863, 115505, 148275, 285492, 23349, 45878, 351033, 353081, 86843, 21308, 23361, 320322, 418628, 166728, 127822, 285518, 353102, 326483, 349012, 72539, 142176, 138083, 170852, 199524, 113510, 369509, 138088, 21354, 203628, 154478, 203634, 326528, 414600, 84874, 222093, 301969, 328593, 125846, 193430, 158618, 179101, 279454, 269215, 134052, 35750, 146342, 252839, 363436, 109488, 287664, 43955, 375734, 209847, 263096, 123833, 334778, 9147, 377786, 50109, 103357, 402365, 129984, 82890, 238553, 343002, 43996, 80863, 304095, 220132, 27627, 101357, 408564, 181244, 193539, 322566, 130055, 123912, 209929, 291849, 297991, 285710, 87056, 121874, 287767, 97305, 105500, 359452, 50206, 66595, 306215, 140329, 162864, 134195, 87097, 392250, 414781, 166976, 1096, 271436, 201806, 76882, 302163, 244828, 304221, 279647, 160864, 291935, 334944, 324710, 310375, 171114, 189547, 91244, 277616, 111732, 97399, 222327, 351352, 111739, 308355, 423046, 324750, 234639, 242831, 347282, 328852, 17562, 128156, 287902, 304288, 351399, 392359, 11434, 259245, 124078, 275630, 378030, 48306, 236723, 351410, 107703, 50364, 150718, 70848, 87234, 101572, 363716, 40134, 382155, 283852, 312524, 287950, 271567, 56528, 234711, 312535, 345306, 66779, 347355, 144605, 224478, 328928, 287972, 95468, 113901, 199917, 214254, 310510, 419053, 72953, 269562, 359678, 232703, 199938, 382212, 355591, 152840, 275720, 9482, 234763, 9484, 406798, 70928, 238866, 308499, 359708, 390439, 1330, 111926, 199996, 181569, 109891, 281927, 87370, 333130, 167244, 134480, 124243, 410965, 107863, 138583, 105823, 281952, 378210, 298339, 238948, 193894, 200041, 351600, 77169, 95601, 200051, 314738, 372083, 269691, 212349, 269693, 394623, 413057, 200067, 15750, 214406, 310664, 294287, 202130, 335257, 202140, 73117, 279966, 306593, 376227, 357800, 128425, 406953, 351659, 279984, 333233, 411056, 267699, 269751, 48568, 376249, 230844, 58813, 357822, 159168, 363970, 17861, 220624, 382417, 97747, 359896, 97753, 304601, 222698, 13804, 112112, 54770, 339448, 44544, 208386, 196100, 359942, 361991, 394761, 294413, 275982, 140817, 314899, 343576, 136729, 388632, 405020, 386591, 24101, 198188, 411181, 331310, 417326, 423469, 278067, 60980, 11829, 402996, 161338, 218687, 122432, 108105, 310861, 220754, 241237, 73304, 157272, 382555, 415324, 61021, 173664, 231015, 71272, 163432, 243306, 329321, 38508, 5742, 231023, 335475, 173686, 196214, 323190, 247418, 302731, 7823, 261785, 198300, 220829, 380579, 149157, 56998, 67239, 317094, 321190, 396969, 321195, 329387, 364208, 382647, 83640, 235193, 302776, 40636, 388797, 190154, 399052, 308941, 206543, 423632, 102097, 85716, 315092, 95960, 245467, 14052, 411365, 83686, 202472, 110319, 235254, 147191, 69368, 290550, 302841, 83707, 356088, 61183, 386816, 401153, 169731, 374533, 413445, 347914, 349962, 384779, 423698, 5907, 73494, 300823, 114462, 415519, 243492, 61226, 231214, 331566, 16176, 280369, 96052, 40757, 79672, 20282, 145217, 24396, 364373, 352088, 5984, 204649, 223083, 202609, 245619, 241529, 122746, 219002, 262012, 44925, 206718, 132991, 401280, 153473, 335745, 16259, 288643, 243591, 100232, 405384, 141203, 272280, 360346, 6048, 51105, 241570, 329633, 225188, 413604, 159656, 323500, 59317, 315317, 77751, 180153, 417723, 249789, 169918, 55231, 194495, 382910, 413630, 298948, 8134, 260041, 401356, 411597, 169936, 94161, 200662, 16344, 133085, 348128, 319457, 270312, 94189, 24560, 301044, 368635}",
15010,{15010},
212936,{364313},
244749,"{41477, 11269, 244234, 83474, 94226, 43540, 295443, 62999, 409115, 205348, 137256, 319530, 250412, 100399, 338479, 388657, 337458, 267315, 377906, 236094, 317502, 239680, 577, 340543, 307267, 133700, 80965, 237127, 28233, 201801, 55885, 133204, 192084, 321109, 322645, 330839, 338531, 258661, 215143, 24173, 58990, 182382, 30320, 221293, 79987, 98420, 393844, 29305, 112764, 331901, 172671, 106624, 146562, 132228, 42117, 67717, 409221, 37000, 103048, 325257, 281739, 319628, 378505, 393865, 147599, 232080, 108691, 222357, 258710, 254104, 68250, 271004, 182430, 283294, 70310, 304806, 297128, 409254, 145583, 91313, 201393, 234164, 231606, 354999, 169656, 275643, 122045, 254141, 279231, 3778, 78536, 193225, 371918, 208080, 243922, 4307, 212691, 255186, 357590, 390359, 262360, 396500, 262875, 189155, 96488, 299242, 218860, 70893, 288495, 89840, 4341, 159989, 262903, 13560, 52986, 168699, 192250, 281338, 389884, 92415, 72448, 221440, 83207, 34056, 37129, 43786, 291082, 157967, 48912, 55056, 20242, 358675, 80150, 146711, 163095, 123673, 275327, 268059, 272156, 61727, 221983, 146209, 301860, 418596, 231206, 208167, 242983, 266539, 384300, 267563, 240941, 313643, 97583, 285487, 329517, 271667, 162100, 320818, 43830, 214838, 240439, 210233, 249658, 381753, 395063, 125436, 31550, 77633, 110916, 202053, 31046, 37703, 421701, 152912, 140625, 270160, 235347, 350545, 273406, 219481, 340833, 110947, 158051, 144742, 357222, 354152, 370536, 237419, 291181, 17262, 128369, 269169, 135029, 209781, 238454, 3960, 236921, 216955, 257917, 389502, 309118, 21374, 416129, 113022, 218496, 225152, 152962, 114051, 178051, 188293, 222594, 249729, 316803, 375174, 382340, 406922, 52109, 142221, 390544, 288658, 323479, 107417, 105370, 269209, 224669, 86431, 187304, 264106, 151467, 319402, 104365, 48559, 85423, 269743, 324021, 349621, 358703, 11192, 385973, 46523, 24511, 25025, 262081, 195013, 346572, 378316, 143315, 317908, 180181, 142806, 48087, 127960, 152536, 8666, 25051, 168410, 334300, 9182, 103903, 399321, 304100, 168423, 373737, 420841, 57324, 359405, 126961, 387571, 395763, 111093, 9206, 125430, 369654, 361467, 330748, 24061, 400894, 150015}",
39861,"{284003, 368587}",
179975,{222627},
369792,"{65026, 298002, 105493, 215068, 281633, 212517, 182316, 410670, 144948, 386612, 21052, 181309, 348222, 154175, 129094, 206406, 130131, 199767, 247895, 58974, 107103, 209506, 345188, 53864, 175720, 89710, 248945, 91763, 25204, 109695, 20609, 303746, 68744, 124555, 70799, 224410, 165031, 364204, 170671, 195247, 215216, 12466, 421040, 129205, 370366, 292031, 264385, 18126, 376526, 260306, 362708, 364250, 154331, 160481, 363234, 48359, 274152, 17645, 192238, 400623, 309497, 4858, 98559, 294151, 382216, 166159, 217361, 247572, 56094, 305441, 360227, 93476, 317234, 188219, 35135, 126277, 271685, 423243, 319308, 244059, 297308, 321884, 322907, 389468, 14689, 320353, 30564, 148324, 204646, 217957, 345448, 353131, 366956, 128368, 398704, 71028, 101748, 204148, 394111, 87941, 385934, 421262, 43929, 105371, 195483, 304029, 24483, 56227, 229795, 229799, 318901, 212410, 244160, 45506, 146373, 342982, 242126, 224207, 43991, 16347, 404962, 408549, 75240, 224233, 35317, 259068, 65534}",
407076,"{58881, 411650, 101889, 9735, 257545, 152074, 217610, 40460, 235020, 224782, 226832, 264723, 369171, 32277, 189463, 48668, 203294, 106526, 205343, 16929, 214560, 232990, 273443, 189989, 306212, 184359, 26666, 372779, 319020, 4144, 229936, 367156, 187957, 236601, 72250, 335932, 279102, 12351, 398911, 87106, 85060, 181317, 372807, 294986, 69710, 106063, 263760, 31825, 101971, 6229, 145494, 219221, 265305, 99418, 321627, 160349, 308834, 96361, 59498, 381545, 57964, 180333, 281711, 84080, 347252, 342140, 306303, 382080, 19073, 123521, 124039, 34442, 234126, 259215, 280725, 305814, 233624, 395930, 43171, 73892, 263843, 21670, 147622, 250022, 12457, 195242, 219819, 113325, 56495, 253617, 76979, 17077, 45750, 100535, 407226, 55483, 352959, 8389, 87750, 30919, 36040, 191173, 393927, 417478, 68305, 375506, 6867, 324822, 160472, 370393, 88800, 153825, 278762, 4844, 198381, 149231, 252657, 246004, 59128, 129784, 214264, 202491, 227068, 1789, 102654, 264952, 152321, 38661, 408839, 376076, 317712, 148757, 218391, 419610, 79643, 284446, 420127, 285472, 34083, 93988, 221988, 361764, 198440, 372011, 5421, 101165, 176433, 204082, 102195, 63284, 314675, 413490, 145719, 257336, 7483, 356155, 358716, 1342, 28483, 116036, 146251, 172876, 205132, 79695, 408402, 65876, 240982, 97624, 157021, 422238, 116577, 3431, 282983, 323431, 126828, 111981, 209265, 32626, 68466, 142718, 132479, 421762, 21893, 1417, 250251, 378254, 412560, 420756, 93591, 403351, 394138, 371613, 141727, 42400, 177059, 133028, 35749, 156068, 78759, 205738, 266155, 66476, 116140, 205740, 339375, 342959, 283569, 31164, 190400, 43458, 105410, 144838, 66506, 311251, 361429, 370718, 183259, 354780, 194525, 39910, 283623, 155624, 377321, 190956, 79853, 288748, 394734, 234994, 173560, 397820}",
329104,{256759},
266842,{266842},
191054,"{244845, 191054}",
331913,{279886},
130754,{177101},
261993,"{394755, 307715, 7691, 181284, 352804, 331305, 59949, 41012, 414780, 107069, 423999, 264259, 32836, 243785, 26703, 33871, 29777, 340051, 175189, 184920, 81498, 226404, 404586, 93812, 225402, 90754, 95877, 76423, 262796, 166030, 184469, 148632, 351385, 60058, 55964, 97948, 223907, 85158, 313513, 319147, 38060, 116916, 144056, 56505, 26301, 174805, 366810, 39647, 110820, 345318, 73448, 328426, 403181, 144622, 97519, 205038, 404718, 270591, 207617, 224513, 341769, 397072, 306961, 110365, 110366, 96034, 42789, 400184, 108859, 134976, 137029, 411461, 12633, 243035, 140637, 2910, 389473, 241010, 397684, 77687, 399225, 141700, 50565, 122246, 78218, 280982, 169368, 119705, 4508, 261030, 422824, 165293, 294321, 183225, 156616, 401871, 414162, 285141, 381911, 53730, 349154, 375780, 421347, 25065, 45551, 155637}",
386740,"{124904, 96573}",
376178,{102401},
7725,{391789},
177785,{206867},
394647,"{271705, 394647}",
401771,{404615},
179354,"{16386, 186371, 167940, 73733, 417798, 40967, 176144, 182288, 94227, 405525, 30742, 411670, 104475, 86043, 294943, 84002, 268324, 331817, 215084, 354353, 239667, 167989, 92214, 360503, 405560, 297017, 323646, 368703, 262209, 170050, 405569, 301124, 344135, 75849, 141388, 385101, 161871, 28753, 127057, 102485, 131159, 374872, 39002, 331870, 34912, 333923, 161894, 200810, 309357, 403569, 360564, 301173, 387189, 264312, 368764, 186495, 139392, 389248, 262279, 166025, 141452, 198799, 295056, 329875, 75927, 301209, 49306, 225444, 331941, 49322, 411822, 342192, 387248, 366770, 278711, 198841, 178364, 172223, 321727, 248004, 374980, 108750, 252110, 288976, 118993, 229585, 356563, 235735, 278749, 108766, 121054, 231646, 237790, 413920, 155883, 317685, 246006, 71932, 112894, 61697, 57603, 110855, 125192, 182535, 10506, 30987, 399626, 30994, 65810, 379154, 74006, 420118, 135450, 14620, 18717, 102685, 243997, 319776, 389409, 383274, 233771, 160045, 20784, 321842, 246067, 145716, 108858, 354620, 121151, 162111, 168255, 293189, 143686, 205126, 196936, 268616, 270662, 213323, 162125, 340302, 373070, 153938, 254291, 151892, 16725, 53593, 311647, 225633, 248163, 274787, 301414, 213352, 285033, 160109, 125297, 280945, 317809, 319858, 352636, 364926, 311692, 78221, 258450, 98708, 55701, 119189, 135575, 168343, 307604, 389525, 164251, 395678, 375203, 407973, 297386, 41394, 47538, 391607, 207289, 127425, 283076, 80326, 367046, 397767, 285131, 305612, 123341, 164302, 397771, 121303, 63966, 82398, 109026, 115179, 31213, 164339, 221686, 352759, 281078, 295418, 143866, 57865, 356877, 186899, 320019, 315930, 143899, 291356, 59933, 246301, 197153, 213542, 49703, 387622, 391719, 219690, 285226, 39468, 346668, 373292, 21040, 395826, 164403, 250420, 385590, 260663, 301624, 205372, 174653, 100927, 172608, 133695, 133698, 25156, 191045, 27206, 367173, 55880, 348745, 16969, 57931, 256590, 402002, 307808, 211553, 21090, 612, 381540, 74342, 180839, 115307, 25198, 309872, 35441, 166514, 285298, 82549, 166519, 182905, 100992, 137858, 182918, 184972, 84623, 156304, 141969, 289423, 72342, 107160, 105119, 178847, 287393, 21156, 385700, 80552, 420520, 281260, 406191, 340658, 205495, 271031, 191162, 228026, 391871, 373442, 260803, 146119, 47816, 256717, 60111, 422607, 35537, 264918, 264922, 189147, 129756, 203490, 248547, 281318, 416488, 13034, 338670, 393967, 127728, 402161, 72442, 111354, 158459, 375547, 209667, 117508, 387845, 277264, 254737, 176916, 183066, 297756, 320284, 160542, 219934, 398110, 408354, 138026, 123696, 166705, 326448, 252724, 168757, 205621, 70455, 207669, 314167, 351035, 150335, 60224, 351041, 410432, 187203, 226118, 236366, 291664, 285524, 76630, 320342, 359256, 416601, 244572, 238429, 84831, 396134, 187239, 66408, 381804, 152432, 56178, 9075, 213876, 404341, 193398, 45943, 408437, 287610, 201599, 408450, 383880, 125836, 291733, 109463, 150423, 353176, 154522, 275360, 39847, 84904, 406441, 84906, 119722, 144298, 193452, 252847, 287668, 232373, 232374, 226231, 263095, 267189, 275382, 345019, 394166, 3014, 314312, 271307, 60365, 111571, 191443, 406485, 408531, 291800, 332762, 297949, 230368, 29666, 91106, 275426, 328674, 103399, 355303, 156649, 140268, 80878, 265199, 287738, 324607, 367622, 154635, 283661, 91151, 148500, 279573, 287769, 224283, 228380, 60448, 236578, 128035, 11301, 115750, 191525, 312358, 39980, 236588, 351277, 386093, 400431, 289843, 152628, 228408, 54329, 89146, 189501, 404541, 193603, 224324, 367688, 332877, 336973, 140367, 363597, 310354, 306261, 205910, 222299, 154720, 185441, 224353, 341093, 62573, 13423, 105583, 156791, 78968, 359543, 210044, 70781, 408703, 191616, 95366, 199819, 72845, 56462, 191635, 314516, 35989, 310428, 357534, 406687, 255138, 244900, 242855, 220330, 79023, 302257, 406707, 31925, 138423, 3256, 165049, 244920, 269499, 341179, 355511, 29886, 361659, 183489, 298178, 326850, 351425, 355524, 365761, 367813, 318666, 68812, 3277, 115918, 132303, 302285, 343244, 345297, 355538, 187608, 249049, 122076, 31965, 359645, 244960, 187617, 68837, 120038, 56553, 3306, 201963, 281836, 312556, 335088, 120049, 185586, 95479, 89336, 300288, 281857, 394503, 54543, 222479, 210193, 216341, 312598, 179482, 62747, 95519, 339232, 150820, 208165, 369957, 298279, 277806, 7472, 27953, 54579, 306484, 273717, 242998, 392499, 415034, 175421, 312640, 25923, 107847, 286023, 62802, 202066, 13653, 89429, 300379, 308573, 271711, 357731, 294245, 413030, 288109, 42355, 335220, 198006, 327030, 408952, 304505, 40315, 181630, 382334, 327041, 281986, 46467, 198020, 155018, 208266, 284043, 9613, 105874, 365970, 204181, 271770, 163227, 120222, 75169, 308651, 93615, 388529, 411058, 81333, 142775, 236987, 337341, 181694, 312767, 148928, 69059, 333251, 318918, 392647, 93642, 208331, 257484, 255437, 284109, 1489, 320978, 169427, 402900, 44501, 75221, 93654, 169436, 163293, 210397, 89567, 64998, 122343, 388582, 9707, 275953, 202227, 355828, 407028, 409081, 108026, 85502, 196095, 398848, 402947, 89604, 187909, 11782, 200197, 175626, 251403, 169485, 349711, 380434, 15896, 36379, 163357, 28191, 175647, 374304, 52776, 355881, 259626, 185899, 48687, 257583, 392751, 185906, 398903, 15929, 159291, 161343, 87616, 351809, 308805, 7751, 323144, 273993, 183882, 175691, 210506, 257611, 398919, 206415, 327254, 15961, 1626, 11868, 228957, 271965, 157283, 200293, 216677, 44647, 67175, 222824, 247406, 136815, 294513, 36467, 79476, 415352, 208506, 87675, 360058, 190077, 142974, 345725, 388731, 386696, 69259, 222859, 145038, 253582, 61072, 351889, 83604, 26261, 355989, 304791, 192155, 97950, 102051, 224934, 257702, 231080, 57002, 407210, 97964, 347821, 403117, 44721, 132785, 163506, 409267, 173749, 329399, 75450, 233146, 181948, 317117, 204478, 313022, 294592, 374458, 206534, 267974, 206536, 229067, 179917, 409295, 382673, 243413, 110297, 224989, 255710, 18143, 5856, 194272, 89829, 83687, 419563, 157420, 134893, 192243, 28404, 329459, 382707, 50936, 294648, 114436, 83717, 30472, 163598, 364304, 155411, 134933, 294681, 362267, 102174, 331550, 356129, 321315, 83752, 96040, 20266, 343849, 386859, 53039, 343862, 87866, 313148, 419645, 206661, 184134, 304975, 178000, 202578, 278355, 399190, 61432, 110431, 325471, 237412, 239465, 302954, 40811, 108398, 42864, 122742, 278395, 208764, 407422, 139144, 309129, 79755, 229259, 268178, 42906, 313246, 151456, 173986, 96164, 24485, 272298, 239535, 227248, 145329, 292786, 327599, 337845, 120758, 296887, 77754, 171962, 335803, 108477, 26558, 169917, 249793, 329665, 124870, 237510, 161737, 133066, 229321, 247755, 362441, 370635, 415690, 325587, 335830, 382941, 200672, 149476, 192494, 143343, 262126, 329712, 18419, 423925, 114679, 286712}",
6844,"{286209, 370689, 150019, 413702, 82439, 328718, 44051, 81427, 118293, 352795, 255516, 39453, 350752, 97825, 301091, 34341, 129579, 221739, 247852, 65584, 221233, 38450, 222257, 270900, 176696, 153660, 72772, 153668, 230983, 218187, 288843, 271437, 407635, 406102, 115288, 385626, 277085, 363101, 3170, 7267, 282213, 384613, 281192, 23147, 422507, 247918, 140911, 54384, 325744, 390254, 415349, 256121, 164476, 329341, 84098, 160387, 216199, 192649, 395913, 370315, 24717, 79502, 151188, 392344, 73371, 41628, 58012, 8862, 260254, 322719, 3233, 371872, 386206, 386717, 138919, 89769, 365229, 307376, 313520, 395954, 228019, 55480, 349880, 194235, 116421, 81096, 325833, 357576, 243916, 122068, 300245, 17110, 113883, 297701, 163047, 5864, 344296, 406248, 245495, 307451, 382718, 368895, 121605, 366344, 400139, 60685, 32527, 118551, 335642, 213788, 166175, 167715, 286500, 217893, 340773, 394022, 422695, 64809, 290089, 92467, 100659, 239924, 311612, 108350, 182082, 261959, 88912, 151380, 162645, 244057, 66394, 332635, 41820, 31071, 297827, 53604, 162660, 261991, 349543, 220009, 282986, 98667, 182635, 279403, 369517, 215408, 388465, 233844, 49526, 330615, 331641, 119163, 339836, 395643, 329598, 47488, 4494, 21391, 352144, 368018, 227219, 357270, 128408, 229274, 179099, 32157, 271265, 309667, 28069, 114598, 380838, 178601, 16299, 348075, 197038, 55727, 289710, 350126, 147381, 307637, 62395, 169405, 127934, 54207, 209854, 221119, 304575, 97731, 179652, 327105, 368062, 219079, 362951, 119758, 317391, 101328, 2003, 183764, 107996, 272861, 404445, 72674, 165347, 421860, 360935, 250344, 283625, 313835, 306158, 244720, 291825, 343537, 376304, 220661, 69622, 380408, 286719}",
66594,"{66594, 365319}",
