ID,Ball
51039,"{30720, 26113, 45057, 67584, 49668, 67588, 14854, 31751, 31752, 42504, 48649, 73224, 73227, 73228, 58383, 58384, 64016, 73232, 32275, 58387, 10261, 58389, 58391, 58392, 58393, 58394, 58395, 30748, 58396, 58398, 48160, 58402, 58403, 58404, 58405, 73251, 57383, 58407, 58408, 73254, 8235, 58411, 58412, 74791, 23599, 67120, 29234, 3635, 67125, 14390, 67639, 69176, 70716, 67649, 11330, 67, 46151, 22088, 25673, 42568, 22605, 62193, 76323, 22609, 27218, 35921, 1109, 32855, 36952, 49241, 72280, 68702, 50271, 67680, 67683, 73829, 67688, 67690, 43118, 71790, 1136, 24689, 67698, 63091, 67699, 67701, 63094, 25207, 63096, 68723, 63098, 63099, 25212, 49277, 63101, 63103, 63104, 34945, 49381, 63106, 43140, 63107, 63108, 48264, 33417, 64241, 5262, 32912, 32913, 32914, 35473, 32918, 32919, 23705, 26268, 29852, 24222, 40097, 32932, 46762, 46763, 66731, 46765, 52909, 46769, 42676, 46772, 67764, 13495, 8888, 69302, 28346, 71360, 46787, 23758, 36564, 71893, 71894, 71895, 71896, 43738, 49883, 67804, 67805, 71898, 69855, 67810, 40163, 47845, 24294, 47846, 47847, 47849, 47850, 36587, 36588, 36589, 36590, 36591, 38123, 47851, 47853, 47854, 33524, 47857, 47858, 47860, 25592, 7417, 13049, 47861, 47863, 50936, 42750, 61691, 36608, 67324, 70908, 4356, 24837, 67332, 75524, 75525, 75526, 22794, 25866, 15116, 34059, 65294, 67852, 67853, 17169, 55057, 64273, 67854, 75535, 31512, 67354, 18203, 50976, 73507, 12580, 66340, 38694, 73511, 73513, 73518, 25393, 25909, 70453, 13623, 23352, 63808, 61251, 24391, 38218, 73036, 70994, 25939, 68948, 70486, 39256, 12126, 25444, 67428, 54632, 67434, 51051, 21356, 55149, 43374, 22384, 59249, 22898, 6003, 10100, 61810, 67442, 70517, 10104, 67448, 29563, 51070, 51071, 51072, 21377, 51074, 67458, 29573, 48008, 53129, 25483, 19340, 30093, 19342, 60302, 50064, 70545, 25491, 46485, 46487, 46489, 28058, 5531, 46490, 46491, 46492, 71577, 44450, 24998, 42409, 29111, 15288, 46008, 46521, 26043, 50615, 9149, 75710, 69574, 69577, 27085, 24014, 46033, 11733, 54231, 24026, 54234, 24543, 69090, 71141, 74996, 70638, 68079, 31728, 74225, 17400, 9721, 66042, 61437, 23550}"
41210,"{63495, 75272, 31241, 74763, 68111, 51221, 71712, 45604, 11305, 20016, 41010, 41014, 63031, 63546, 60475, 19516, 42556, 20030, 20036, 20037, 30793, 34381, 34382, 34383, 20054, 55384, 73304, 41562, 70135, 7782, 75366, 75885, 13937, 56946, 34424, 46712, 21627, 73344, 14466, 25731, 71814, 56459, 45196, 24207, 17553, 17556, 20121, 20122, 69793, 21672, 55977, 3247, 70329, 4282, 50874, 28348, 7871, 59585, 65730, 42691, 71876, 56518, 18121, 20685, 20686, 71900, 75997, 75998, 23777, 41697, 52961, 51431, 4334, 29934, 13044, 37633, 4866, 42756, 62727, 39178, 50954, 65292, 47373, 58873, 70924, 70925, 12052, 58647, 42264, 73502, 42783, 66335, 73503, 71462, 71977, 1327, 44847, 32049, 54575, 25396, 69428, 18745, 30532, 41796, 22854, 31562, 1356, 36173, 52557, 17749, 39260, 51549, 20831, 8550, 31594, 20331, 68970, 44910, 29042, 10611, 46071, 50042, 47490, 67473, 26515, 51606, 51103, 64928, 56227, 70563, 29093, 50086, 6055, 18855, 18856, 18857, 72612, 57263, 50098, 5047, 38843, 44989, 50109, 67524, 67525, 54729, 54730, 72137, 52172, 53709, 16337, 40915, 11735, 66519, 14814, 50151, 45037, 50158, 72173, 37875, 70132, 70133, 75253, 36343, 75254, 45049, 25595, 58876, 3069}"
37455,"{2560, 36864, 70660, 11270, 64523, 9740, 43022, 2067, 51220, 32789, 3607, 5148, 67068, 27678, 9248, 32800, 51232, 55840, 33829, 66597, 69669, 33833, 33835, 47148, 33837, 35373, 51246, 33844, 33845, 20023, 68152, 47161, 42042, 49219, 75845, 13401, 22108, 33884, 7264, 45163, 40557, 20083, 56950, 29303, 7288, 31353, 66170, 75387, 75897, 36661, 61061, 45703, 31881, 4749, 28305, 28818, 22167, 14489, 8860, 59043, 69796, 19622, 36518, 34987, 9393, 48820, 69813, 31417, 26813, 39614, 46785, 36035, 2756, 46788, 36039, 41675, 69329, 14034, 30423, 49890, 55010, 55012, 2279, 1767, 8938, 65258, 22261, 17143, 27395, 32006, 56597, 34586, 70948, 14117, 22310, 50471, 73000, 2348, 66351, 50482, 27443, 27444, 27445, 27446, 27447, 1848, 27449, 19258, 27450, 27452, 27453, 27454, 27455, 27456, 57148, 73023, 30533, 33096, 18761, 11594, 73032, 9038, 27470, 5969, 34642, 68440, 27485, 27486, 69986, 21861, 56679, 53099, 59247, 53105, 32628, 24950, 54646, 56697, 62329, 2950, 62868, 60825, 41372, 73628, 42399, 12705, 1442, 50088, 50602, 7598, 5041, 5554, 7091, 8117, 75189, 50103, 56251, 68039, 42442, 36301, 27606, 48090, 17374, 13279, 34787, 66020, 33766, 15342, 66542, 20467, 34291, 47605, 2552, 4092, 32765}"
63375,"{23425, 25985, 27148, 270, 72591, 54032, 37758, 63255, 63257, 5786, 54684, 61730, 48168, 62892, 71550, 39475, 4664, 3256, 13753, 28861, 29632, 24897, 66627, 62405, 54087, 65351, 21705, 63050, 68296, 76362, 65101, 75213, 55887, 61009, 68308, 21589, 47829, 38105, 40026, 60762, 26076, 40540, 68061, 49631, 41446, 1642, 47723, 28396, 2157, 49130, 57324, 65131, 58100, 4853, 62583, 71547, 71548, 71549, 26366}"
20232,"{37381, 32265, 11275, 48140, 60427, 29711, 49689, 68641, 24612, 3109, 64039, 22057, 1066, 38955, 68649, 58418, 57396, 62009, 38973, 15934, 44096, 15937, 55365, 44614, 51782, 69705, 69706, 51277, 8270, 12879, 49230, 37459, 69715, 56407, 47704, 54362, 4188, 75360, 31842, 72292, 67686, 23671, 53882, 62075, 69754, 71291, 60542, 49279, 73347, 51332, 43653, 69254, 66186, 69265, 36499, 63124, 20630, 36505, 64667, 57502, 10400, 49827, 164, 75431, 47784, 47788, 47789, 74413, 62643, 56502, 42168, 58553, 72889, 75452, 19135, 28356, 10441, 25803, 10957, 19661, 74958, 74962, 19155, 75990, 47832, 23259, 40671, 28898, 36580, 40676, 72936, 35051, 24813, 31469, 70383, 49904, 64244, 37621, 11510, 48374, 54530, 33540, 68364, 22287, 59667, 48916, 50457, 31522, 41764, 70436, 41767, 45864, 37165, 26928, 75571, 21812, 37182, 31555, 45891, 48963, 64835, 10567, 27976, 48968, 48969, 48971, 48972, 48973, 36686, 35663, 20304, 31568, 73540, 54100, 6999, 62303, 42851, 57705, 1902, 35695, 10099, 15731, 45436, 35709, 17278, 21887, 47488, 66436, 65415, 7561, 41878, 46488, 57241, 36764, 34718, 36258, 56228, 65444, 65449, 939, 65452, 9134, 65455, 62899, 8116, 47042, 41935, 55247, 72657, 44498, 57298, 48084, 72658, 66522, 49627, 46045, 27102, 58335, 47072, 66014, 42981, 53737, 4590, 71665, 47091, 62963, 56822, 63991, 32761, 6650, 66559}"
3944,"{14336, 9217, 46598, 32263, 63496, 56331, 45582, 69649, 59923, 23060, 74773, 14876, 75293, 33824, 63018, 17451, 33326, 21553, 33330, 39478, 46136, 23098, 63548, 1091, 50245, 41030, 49736, 49738, 49740, 41039, 20564, 53336, 31837, 53853, 52831, 53858, 59490, 75362, 5221, 23152, 53360, 51323, 44669, 57470, 69249, 55938, 28806, 34954, 72847, 54424, 68248, 44196, 59047, 28328, 52395, 19118, 43186, 31411, 9396, 14518, 36023, 36024, 60086, 72886, 68796, 68799, 71364, 72388, 60616, 28875, 63187, 15060, 15062, 3801, 26841, 44253, 49885, 55524, 48358, 70374, 70376, 14569, 70378, 59627, 60657, 6900, 9462, 73977, 64250, 73471, 73472, 71938, 58120, 12044, 60686, 68368, 14100, 37652, 27415, 76056, 71451, 65308, 61213, 60703, 38692, 29482, 30514, 75064, 71481, 65338, 67898, 65340, 62269, 51006, 46399, 74043, 22851, 9028, 50501, 71500, 3405, 20814, 13647, 53582, 22866, 8535, 57175, 28506, 40795, 24415, 4970, 11632, 65396, 30071, 4472, 4477, 1918, 73597, 11138, 43906, 44930, 67460, 63880, 15243, 12684, 22927, 72085, 42905, 74137, 62879, 8097, 31139, 47011, 22968, 64953, 22970, 53706, 45516, 10190, 19407, 28111, 43983, 44499, 22996, 43989, 67541, 72659, 5592, 13785, 3034, 64475, 69087, 55776, 72674, 20452, 53732, 72676, 45543, 19432, 69610, 42987, 44527, 48112, 48115, 20468}"
19439,"{24577, 70159, 47142, 44586, 48683, 70205, 48703, 57920, 41548, 41549, 46680, 46687, 43621, 39016, 22129, 60017, 64628, 47221, 14459, 641, 70790, 70792, 13453, 66705, 66707, 47255, 66208, 8870, 12454, 32941, 69807, 46768, 66738, 12467, 10934, 6844, 52415, 31425, 74438, 69839, 9424, 25298, 58066, 58072, 38113, 10978, 18659, 62184, 51435, 63214, 49404, 71942, 45321, 67855, 63251, 15126, 56598, 53027, 60710, 48940, 48948, 66370, 24900, 24901, 24904, 39752, 12620, 44368, 48981, 41827, 71021, 24943, 4976, 71024, 24947, 44411, 25984, 45957, 45959, 51595, 55192, 55196, 49567, 49568, 55199, 12706, 70560, 30639, 62398, 70098, 51670, 12251, 22493, 23018, 25583, 75760, 41465}"
75615,"{41344, 45699, 24964, 5509, 55045, 71433, 33931, 56075, 21517, 38669, 39694, 56078, 60817, 24722, 9747, 30484, 73492, 49302, 68246, 70811, 68636, 15517, 13469, 62751, 10404, 68646, 55210, 14124, 57005, 36910, 55214, 55215, 6452, 44596, 55222, 64436, 66102, 72887, 31547, 20540, 65803, 62786, 66885, 67402, 1867, 22475, 23244, 65486, 75339, 25171, 9941, 19542, 20565, 43222, 47192, 25567, 72544, 54369, 17125, 65766, 33127, 54124, 57452, 1395, 34419, 58739, 14072, 4601}"
48861,"{27136, 23554, 47113, 11788, 57878, 14873, 17947, 63527, 21544, 49705, 57899, 49708, 68139, 68140, 68141, 68142, 49713, 68143, 68144, 68145, 36405, 57909, 72242, 13368, 19515, 15932, 57934, 48207, 49744, 32849, 22616, 10336, 10339, 10340, 10341, 22630, 60003, 43646, 60544, 13962, 42642, 51873, 21666, 71848, 13490, 43705, 3259, 66749, 11494, 57580, 64245, 13562, 45307, 35586, 58629, 65285, 8470, 41238, 76061, 59170, 46371, 36645, 47400, 58664, 54573, 54574, 68400, 38198, 45883, 51523, 9036, 6480, 10588, 71519, 61943, 43880, 13673, 32107, 71531, 75627, 18288, 56700, 21379, 52100, 23434, 1428, 75668, 68507, 75675, 68509, 68010, 71600, 71603, 19391, 67007, 50625, 43463, 40396, 24530, 20955, 75231, 60901, 11754, 3563, 72683, 37357, 37358, 25071, 37359, 37360, 49136, 13302, 42998}"
57869,"{58880, 32266, 68113, 62485, 6171, 66591, 67104, 35, 6182, 34351, 55351, 48184, 5698, 9285, 63557, 67657, 53325, 53326, 14927, 7760, 53327, 25181, 69726, 56416, 41061, 39017, 57963, 57460, 2681, 31866, 56956, 38017, 56961, 66691, 27277, 68753, 35477, 44694, 72855, 74392, 29337, 30362, 14498, 64162, 53412, 70825, 38058, 54954, 5294, 58542, 43184, 42161, 27828, 20149, 28854, 41664, 8385, 71366, 51913, 14542, 6351, 35539, 23764, 44756, 33495, 70874, 41691, 41693, 35041, 38114, 74465, 46310, 34036, 50435, 8453, 53510, 46856, 29449, 70408, 44302, 273, 57621, 40222, 66846, 47907, 6955, 40235, 64309, 39734, 73015, 53563, 7501, 39252, 27989, 27483, 57189, 21352, 55145, 25455, 32111, 48502, 74615, 21882, 64382, 33158, 55695, 58768, 61840, 44953, 14238, 65950, 38304, 27047, 20904, 62376, 29612, 73144, 37305, 8635, 36797, 68032, 62914, 33731, 15812, 55749, 53207, 17881, 70113, 8675, 28643, 73700, 23025, 27121, 23027, 53240, 3070}"
